,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827221,1,Jacob Henderson,,,Jr,P,-,,15002,18,0,1,2,3,,1.000,,,,,,,
1,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827225,4,Brayden Frazier,,,Jr,OF,-,,15002,49,31,48,3,52,1,0.981,,,,,,,
2,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827226,7,Keaton Anthony,,,So,UT,-,,15002,43,43,1,5,6,,1.000,,,2,2,,,
3,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827228,27,Ty Langenberg,,,Jr,P,-,,15002,17,15,4,3,8,1,0.875,,,2,2,,,1.000
4,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827229,10,Michael Seegers,,,Jr,UT,-,,15002,60,59,86,146,238,6,0.975,,,,,33,,
5,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827238,26,Jared Simpson,,,Sr,P,-,,15002,22,1,2,6,8,,1.000,,,4,3,,,
6,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827241,42,Will Mulflur,,,Jr,UT,-,,15002,12,4,1,,1,,1.000,,,,,,,
7,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827242,47,Will Christophersen,,,Jr,P,-,,15002,29,0,5,,5,,1.000,,,5,,1,,2.000
8,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827244,41,Chas Wheatley,,,So,P,-,,15002,14,0,,1,1,,1.000,,,2,,,,
9,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827246,40,Cade Moss,,,Jr,C,-,,15002,53,46,488,30,519,1,0.998,,4,33,12,5,,6.167
10,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827247,43,Gehrig Christensen,,,So,C,-,,15002,11,6,58,5,64,1,0.984,,4,4,1,,,
11,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827248,34,Luke Llewellyn,,,Jr,P,-,,15002,29,0,,4,5,1,0.800,,,5,2,,,
12,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827249,20,Marcus Morgan,,,So,P,-,,15002,17,15,6,14,23,3,0.870,,,2,3,1,,
13,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827250,19,Ben Wilmes,,,So,INF,-,,15002,51,42,41,1,43,1,0.977,,,,,,,
14,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827251,11,Sam Petersen,,,So,INF,-,,15002,51,49,67,3,71,1,0.986,,,,,,,
15,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827252,5,Sam Hojnar,,,Jr,INF,6-2,L/R,15002,59,57,79,116,202,7,0.965,,,,,24,,
16,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827253,9,Kyle Huckstorf,,,Jr,OF,-,,15002,57,57,93,4,98,1,0.990,,,,,2,,
17,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827254,12,Ben Tallman,,,Jr,C,-,,15002,16,8,81,5,87,1,0.989,,3,4,,,,
18,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7827255,14,Brody Brecht,,,So,P,-,,15002,17,16,5,10,16,1,0.938,,,12,1,,,3.000
19,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7975460,3,Nick Gottilla,,,Fr,P,-,,15002,13,0,,1,1,,1.000,,,1,,,,
20,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7975473,48,Drew Proskovec,,,Fr,P,-,,15002,3,0,,,0,,,,,,1,,,
21,2023,2022-23,MBA,312,Iowa,1,I,Big Ten,7975467,33,Cade Obermueller,,,Fr,P,-,,15002,15,2,,2,5,3,0.400,,,1,1,,,
