,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,81,Bryant,1,I,America East,7991288,15,Justin Hackett,,,Fr,INF,6-1,R/R,15002,34,23,24,40,71,7,0.901,,,,,7,,
1,2023,2022-23,MBA,81,Bryant,1,I,America East,7991284,4,Zac Zyons,,,So,INF,5-10,R/R,15002,40,29,56,17,74,1,0.986,,,,,1,,
2,2023,2022-23,MBA,81,Bryant,1,I,America East,7991293,14,Zach DeMattio,,,Sr,C,5-10,R/R,15002,8,6,37,4,42,1,0.976,,2,4,3,,,
3,2023,2022-23,MBA,81,Bryant,1,I,America East,7991294,23,Chase Jeter,,,Sr,P,5-11,R/L,15002,15,6,1,6,8,1,0.875,,,6,2,,,
4,2023,2022-23,MBA,81,Bryant,1,I,America East,7991295,24,Brian Schaub,,,Jr,UT,6-0,R/R,15002,30,25,38,1,40,1,0.975,,,,,,,
5,2023,2022-23,MBA,81,Bryant,1,I,America East,7991296,25,Gavin Noriega,,,So,INF,5-9,L/L,15002,46,41,84,6,92,2,0.978,,,,,2,,
6,2023,2022-23,MBA,81,Bryant,1,I,America East,7825033,12,Jared Burrows,,,Jr,P,5-11,R/R,15002,2,0,,,0,,,,,,,,,
7,2023,2022-23,MBA,81,Bryant,1,I,America East,7825034,9,Jackson Phinney,,,Jr,C,6-1,R/R,15002,39,34,309,22,332,1,0.997,,9,31,10,1,,4.000
8,2023,2022-23,MBA,81,Bryant,1,I,America East,7825038,11,Derek Smith,,,Sr,OF,5-9,R/R,15002,49,49,90,,92,2,0.978,,,,,,,
9,2023,2022-23,MBA,81,Bryant,1,I,America East,7825040,13,Brett Wichrowski,,,Jr,P,6-2,L/R,15002,14,7,1,7,10,2,0.800,,,2,3,,,
10,2023,2022-23,MBA,81,Bryant,1,I,America East,7825041,37,James Myler,,,Jr,OF,6-3,L/R,15002,23,12,16,1,17,,1.000,,,,,,,
11,2023,2022-23,MBA,81,Bryant,1,I,America East,7825043,42,Sam Sinisgalli,,,Sr,C,5-11,R/R,15002,6,0,5,,5,,1.000,,,,,,,
12,2023,2022-23,MBA,81,Bryant,1,I,America East,7825044,17,Liam LeVangie,,,Sr,P,5-11,R/R,15002,19,1,4,3,7,,1.000,,,2,1,,,
13,2023,2022-23,MBA,81,Bryant,1,I,America East,7825045,41,Logan Frasier,,,Sr,P,6-3,R/L,15002,16,6,,2,3,1,0.667,,,7,3,,,1.000
14,2023,2022-23,MBA,81,Bryant,1,I,America East,7825046,5,Lewis Barnum,,,Jr,INF,5-11,R/R,15002,40,37,3,,3,,1.000,,,,,,,
15,2023,2022-23,MBA,81,Bryant,1,I,America East,7825048,50,Mark Scamardella,,,Jr,P,6-1,R/R,15002,12,0,,1,1,,1.000,,,1,,,,
16,2023,2022-23,MBA,81,Bryant,1,I,America East,7825049,1,Austin Wainer,,,Jr,P,5-8,R/R,15002,17,2,1,2,4,1,0.750,,,2,1,,,
17,2023,2022-23,MBA,81,Bryant,1,I,America East,7825050,32,Ryan Bradley,,,Jr,P,5-10,L/L,15002,9,0,,,1,1,0.000,,,1,,,,
18,2023,2022-23,MBA,81,Bryant,1,I,America East,7825051,20,Tommy DiTullio,,,Sr,INF,5-11,R/R,15002,3,2,5,5,10,,1.000,,,,,1,,
19,2023,2022-23,MBA,81,Bryant,1,I,America East,7825052,6,Matt Smith,,,Sr,OF,5-10,L/R,15002,29,15,24,3,29,2,0.931,,,,,,,
20,2023,2022-23,MBA,81,Bryant,1,I,America East,7825053,21,Michael Morrissey,,,Jr,P,6-1,R/R,15002,16,0,,,0,,,,,,1,,,
21,2023,2022-23,MBA,81,Bryant,1,I,America East,7991319,30,Tyler Tornberg,,,Sr,P,6-1,R/R,15002,16,0,,2,5,3,0.400,,,2,3,,,
22,2023,2022-23,MBA,81,Bryant,1,I,America East,7825055,45,Kyle Rizy,,,So,P,6-8,R/R,15002,3,2,,1,1,,1.000,,,,,,,
23,2023,2022-23,MBA,81,Bryant,1,I,America East,7825056,33,Jackson Vanesko,,,So,P,6-4,R/L,15002,6,3,,6,6,,1.000,,,1,1,,,
24,2023,2022-23,MBA,81,Bryant,1,I,America East,7825059,34,Coleman Picard,,,Jr,P,6-2,R/R,15002,10,10,1,4,6,1,0.833,,,3,4,,,1.500
25,2023,2022-23,MBA,81,Bryant,1,I,America East,7825060,27,Ken Turner,,,Sr,P,6-4,R/R,15002,13,13,2,3,5,,1.000,,,7,2,,,1.000
26,2023,2022-23,MBA,81,Bryant,1,I,America East,7825061,19,Carmine Petosa,,,Jr,INF,6-0,L/L,15002,49,49,333,22,363,8,0.978,,,,,28,,
27,2023,2022-23,MBA,81,Bryant,1,I,America East,7825062,16,Jacob Gaudreau,,,So,C,5-9,L/R,15002,23,10,77,12,90,1,0.989,,7,11,5,,,
28,2023,2022-23,MBA,81,Bryant,1,I,America East,7991275,18,Greg Gorman,,,Fr,1B,6-4,L/R,15002,15,2,3,,4,1,0.750,,,,,1,,
29,2023,2022-23,MBA,81,Bryant,1,I,America East,7991300,26,Toby Scheidt,,,Fr,P,6-0,R/R,15002,15,0,2,1,3,,1.000,,,5,,,,
30,2023,2022-23,MBA,81,Bryant,1,I,America East,7982744,7,Jake Gustin,,,Sr,INF,5-10,L/R,15002,50,50,112,135,251,4,0.984,,,,,21,,
31,2023,2022-23,MBA,81,Bryant,1,I,America East,7991302,29,Kaden Hilburger,,,Fr,UT,6-0,B/R,15002,12,0,,,0,,,,,4,,,,1.000
32,2023,2022-23,MBA,81,Bryant,1,I,America East,7982745,22,Matthew Stansky,,,Sr,P,6-0,R/R,15002,16,0,1,2,3,,1.000,,,3,2,,,
33,2023,2022-23,MBA,81,Bryant,1,I,America East,7982743,10,John Hosmer,,,Sr,3B,5-11,R/R,15002,43,43,30,60,100,10,0.900,,,,,7,,
34,2023,2022-23,MBA,81,Bryant,1,I,America East,7991283,3,Caden Dulin,,,Fr,INF,5-11,R/R,15002,23,23,28,52,86,6,0.930,,,,,11,,
