,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828967,39,Collin Horton,,,Jr,P,6-0,R/R,15002,13,7,,5,5,,1.000,,,2,2,,,2.000
1,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828972,25,Beau Blanchard,,,Jr,P,6-5,R/R,15002,17,4,1,1,3,1,0.667,,,4,1,,,
2,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828973,8,Tyler LeBlanc,,,Jr,P,6-3,L/L,15002,13,11,1,8,10,1,0.900,,,7,3,,,1.000
3,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828974,26,Andrew Guidry,,,So,C,6-0,L/R,15002,11,3,9,,9,,1.000,,,,,,,
4,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828975,44,Keegan Rich,,,Jr,P,6-5,L/L,15002,3,0,,,0,,,,,,,,,
5,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828976,24,Jacob Mead,,,Sr,P,6-4,R/R,15002,20,0,,,0,,,,,1,,,,
6,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828978,10,Issac Williams,,,Jr,OF,5-11,R/R,15002,60,60,128,2,130,,1.000,,,,,,,
7,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828979,34,Jorge Tejeda,,,Sr,C,5-10,R/R,15002,47,37,275,26,305,4,0.987,,2,25,12,2,,5.000
8,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828980,33,Brandon Mitchell,,,Sr,P,6-2,L/L,15002,16,16,1,10,11,,1.000,,,8,2,,,1.000
9,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828983,7,Jeissy De la Cruz,,,Sr,INF,5-10,B/R,15002,32,28,14,55,74,5,0.932,,,,,4,,
10,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828984,13,Miguel Useche,,,Jr,C,6-1,R/R,15002,55,55,170,12,182,,1.000,,4,14,6,,,1.000
11,2023,2022-23,MBA,474,New Orleans,1,I,Southland,7828985,19,Anthony Herron Jr.,,,Sr,INF,6-3,R/R,15002,60,60,435,22,467,10,0.979,,,,,50,,
