,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009165,16,Mason Marenco,,,Sr,INF,5-10,R/R,15002,28,13,9,32,46,5,0.891,,,,,3,,
1,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009134,25,Ty Buckner,,,Sr,P,6-2,R/R,15002,12,3,,2,2,,1.000,,,3,,,,1.000
2,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009136,1,Hank Dunn,,,Jr,OF,6-0,R/R,15002,31,6,25,3,28,,1.000,,,,,,,
3,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009170,24,Donovan Ratfield,,,Jr,C,6-1,R/R,15002,23,16,86,10,98,2,0.980,,1,21,5,,,1.000
4,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009159,11,Brock Bozett,,,Jr,INF,6-1,R/R,15002,27,24,29,1,30,,1.000,,,,,,,
5,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009167,18,Tyler Griggs,,,Jr,INF,5-9,L/R,15002,9,3,5,12,18,1,0.944,,,,,1,,
6,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009168,20,Nate Deschryver,,,Fr,P,6-3,R/R,15002,14,8,2,13,15,,1.000,,,6,2,,,
7,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009173,33,Payton Graham,,,Fr,P,6-1,R/R,15002,13,1,,2,3,1,0.667,,,16,1,,,1.000
8,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826763,12,Cade McGee,,,So,3B,6-1,R/R,15002,20,20,14,27,41,,1.000,,,,,,,
9,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826766,6,Grayson Sterling,,,Jr,OF,6-3,L/R,15002,28,18,3,,3,,1.000,,,,,,,
10,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826768,35,Reagan Haas,,,Sr,P,5-11,R/R,15002,3,0,,,0,,,,,,,,,
11,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826769,3,Enzo Apodaca,,,So,OF,5-9,L/L,15002,52,52,124,3,129,2,0.984,,,,,,,
12,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826771,21,Alex Zerfass,,,Sr,INF,5-11,R/R,15002,6,0,,,0,,,,,,,,,
13,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826772,46,Jack Moffitt,,,Jr,P,6-7,R/R,15002,17,0,,4,5,1,0.800,,,3,1,,,
14,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826777,38,Jacob Rutherford,,,Jr,P,6-0,R/R,15002,15,11,1,14,16,1,0.938,,,6,5,1,,1.000
15,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826778,40,Owen Wild,,,Jr,P,6-2,R/R,15002,15,15,3,13,16,,1.000,,,7,5,,,
16,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826780,44,Bradley Mullan,,,Jr,P,6-3,L/L,15002,19,4,1,10,13,2,0.846,,,9,1,,,1.000
17,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826781,2,Savier Pinales,,,Sr,2B,5-9,B/R,15002,47,46,60,113,180,7,0.961,,,,,15,,
18,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826782,9,Logan Johnstone,,,So,OF,5-11,L/R,15002,4,2,8,,8,,1.000,,,,,,,
19,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826783,22,Nate Weeldreyer,,,Jr,P,6-1,R/R,15002,9,0,,,0,,,,,2,,,,
20,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826784,13,Dylan Johnson,,,Sr,OF,5-10,L/L,15002,34,24,44,3,47,,1.000,,,,,,,
21,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826785,4,Connor Coballes,,,Sr,SS,5-11,R/R,15002,52,52,71,120,200,9,0.955,,,,,22,,
22,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826786,15,Ezra Samperi,,,Sr,C,5-8,R/R,15002,44,39,338,23,364,3,0.992,,4,53,10,,,3.750
23,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826788,41,Kai Francis,,,So,P,6-4,R/R,15002,14,1,1,1,2,,1.000,,,8,,,,1.000
24,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,7826789,7,Sam Canton,,,So,OF,5-10,L/L,15002,26,6,17,,18,1,0.944,,,,,,,
25,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009166,17,Ty Johnsen,,,Fr,C,6-3,R/R,15002,8,5,20,3,23,,1.000,,,3,1,,,
26,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009171,31,Matthew Mueller,,,Fr,P,6-5,L/L,15002,17,8,,3,4,1,0.750,,,12,1,,,1.000
27,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009172,32,Brian Kalmer,,,Jr,INF,6-1,R/R,15002,52,52,278,31,313,4,0.987,,,,,18,,
28,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009148,27,Kolby Solomon,,,Fr,P,6-0,R/R,15002,1,0,,,0,,,,,,,,,
29,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009151,36,Everett  Swaim,,,Fr,P,6-3,R/R,15002,9,1,,1,1,,1.000,,,5,1,,,
30,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009150,34,Jeff Nelson,,,Jr,P,6-3,R/R,15002,3,0,,1,1,,1.000,,,,,,,
31,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009152,37,Sam Stem,,,Fr,OF,6-2,L/L,15002,47,46,77,3,83,3,0.964,,,,,,,
32,2023,2022-23,MBA,260,Gonzaga,1,I,WCC,8009149,29,Tommy Eisenstat,,,So,INF,6-2,L/R,15002,48,44,151,6,158,1,0.994,,,,,7,,
