,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828182,51,Renzo Gonzalez,,,So,OF,5-11,L/L,15002,41,16,38,2,41,1,0.976,,,,,3,,
1,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828183,17,Rafe Schlesinger,,,So,P,6-3,L/L,15002,24,0,2,3,6,1,0.833,,,2,1,1,,1.000
2,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828185,19,Dominic Pitelli,,,Jr,INF,5-11,L/R,15002,63,63,84,139,231,8,0.965,,,,,31,,
3,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828186,2,CJ Kayfus,,,Jr,INF,6-0,L/L,15002,62,62,401,22,426,3,0.993,,,,,37,,
4,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828187,35,Yohandy Morales,,,Jr,INF,6-4,R/R,15002,61,61,38,87,131,6,0.954,,,,,8,,
5,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828188,39,Jacoby Long,,,Jr,OF,6-1,R/R,15002,51,13,39,,40,1,0.975,,,,,,,
6,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828192,55,Gaby Gutierrez,,,So,OF,5-10,R/R,15002,25,5,8,,8,,1.000,,,,,,,
7,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828193,13,Karson Ligon,,,So,P,6-10,R/R,15002,10,10,2,6,9,1,0.889,,,,1,1,,
8,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828194,32,Ronaldo Gallo,,,Jr,P,6-6,R/R,15002,24,9,3,1,4,,1.000,,,2,1,,,1.000
9,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828196,49,Alejandro Torres,,,So,P,6-1,R/R,15002,32,6,3,2,6,1,0.833,,,3,1,1,,1.000
10,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828200,21,Andrew Walters,,,Jr,P,6-4,R/R,15002,28,0,,1,1,,1.000,,,3,1,,,1.000
11,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828202,61,Carlos Perez,,,Jr,C,6-1,R/R,15002,58,52,464,27,496,5,0.990,,5,25,5,2,,5.000
12,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828203,0,Dorian Gonzalez Jr.,,,So,INF,5-9,L/R,15002,53,19,38,59,97,,1.000,,,,,10,,
13,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828204,34,JD Jones,,,So,C,6-0,R/R,15002,11,0,19,,19,,1.000,,,,,,,
14,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828206,31,Gage Ziehl,,,So,P,6-0,R/R,15002,16,16,5,11,17,1,0.941,,,3,,2,,
15,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828208,9,Zach Levenson,,,Jr,OF,6-2,R/R,15002,63,63,124,,124,,1.000,,,,,,,
16,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828209,99,Lorenzo Carrier,,,Fr,OF,6-5,R/R,15002,32,19,21,1,22,,1.000,,,,,,,
17,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828210,45,Edgardo Villegas,,,So,OF,5-8,L/L,15002,60,57,95,1,100,4,0.960,,,,,,,
18,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828212,24,Alejandro Rosario,,,Jr,P,6-1,R/R,15002,18,15,4,9,14,1,0.929,,,5,,1,,1.000
19,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,7828215,28,Ariel Garcia,,,So,INF,6-2,R/R,15002,12,1,3,4,10,3,0.700,,,,,1,,
20,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,8006041,30,Gunther Braendel,,,Fr,P,6-1,R/R,15002,9,0,1,2,3,,1.000,,,,,,,
21,2023,2022-23,MBA,415,Miami (FL),1,I,ACC,8006068,37,Jason Torres,,,Fr,INF,6-1,R/R,15002,18,6,2,9,12,1,0.917,,,,,,,
