,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823349,40,Cameron Bye,,,Jr,P,6-0,R/R,15002,15,3,2,1,3,,1.000,,,4,,,,
1,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823352,23,Seth Stroh,,,Jr,OF,6-4,L/R,15002,39,32,51,2,55,2,0.964,,,,,1,,
2,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823354,12,Cooper Harris,,,So,C,6-1,R/R,15002,1,0,,,0,,,,,,,,,
3,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823357,9,Chuck Ingram,,,Jr,OF,6-1,R/R,15002,54,54,109,5,117,3,0.974,,,,,1,,
4,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823360,18,Jordan Rogers,,,So,OF,6-0,R/R,15002,34,10,27,1,28,,1.000,,,,,1,,
5,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823363,36,Matthew Boyer,,,So,P,6-2,R/R,15002,9,5,1,,2,1,0.500,,,2,,,,
6,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823365,48,Nate Adler,,,Jr,P,6-3,R/R,15002,5,0,,,0,,,,,3,1,,,
7,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823367,14,Robert Cranz,,,So,P,6-3,R/R,15002,19,0,2,3,5,,1.000,,,5,1,,,0.500
8,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823368,28,Alex Birge,,,Fr,C,6-0,L/R,15002,18,2,43,1,45,1,0.978,,,3,1,,,
9,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823370,17,Caden Favors,,,Jr,P,6-3,R/L,15002,21,3,,7,11,4,0.636,,,5,2,,,
10,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823372,15,Austin Wallace,,,So,P,6-4,L/L,15002,1,0,1,,1,,1.000,,,,,,,
11,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823373,5,Sawyre Thornhill,,,Sr,INF,6-2,L/R,15002,32,29,40,20,66,6,0.909,,,,,1,,
12,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823374,8,Brock Rodden,,,Jr,INF,5-9,B/R,15002,55,55,78,132,219,9,0.959,,,,,28,,
13,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823375,27,Jace Miner,,,So,P,6-3,L/L,15002,24,0,,7,9,2,0.778,,,1,,,,
14,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7823376,49,Payton Tolle,,,So,UT,6-6,L/L,15002,55,55,2,10,16,4,0.750,,,13,2,1,,1.000
15,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974272,46,Matt Wilkinson,,,Jr,P,6-2,R/R,15002,18,0,3,4,7,,1.000,,,5,,,,2.000
16,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974258,1,Kyte McDonald,,,Jr,OF,5-10,R/R,15002,48,42,96,,98,2,0.980,,,,,,,
17,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974306,29,Garrett Pennington,,,Jr,INF,6-0,R/R,15002,54,54,387,26,418,5,0.988,,,,,38,,
18,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974250,4,Mauricio Millan,,,So,C,5-11,R/R,15002,54,54,454,41,498,3,0.994,,10,60,10,2,,4.000
19,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974255,7,Parker Dillhoff,,,Fr,P,6-4,L/L,15002,4,0,,,1,1,0.000,,,,,,,
20,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974254,6,David Herring,,,Jr,INF,6-0,L/R,15002,53,53,72,126,214,16,0.925,,,,,31,,
21,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974278,11,Jack Little,,,Fr,INF,6-1,R/R,15002,46,45,31,61,99,7,0.929,,,,,7,,
22,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974313,16,Michael Mulhollon,,,Fr,P,6-4,R/L,15002,9,0,,1,1,,1.000,,,5,,,,
23,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974314,34,Jaden Gustafson,,,Fr,OF,6-3,L/L,15002,28,13,15,,16,1,0.938,,,,,,,
24,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974302,21,Grant Adler,,,Jr,P,6-3,R/R,15002,14,14,5,3,9,1,0.889,,,3,4,,,
25,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974321,43,Carter Rost,,,So,P,6-4,R/R,15002,2,0,,1,1,,1.000,,,1,,,,
26,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974307,30,Nate Snead,,,Fr,P,6-2,R/R,15002,24,1,,5,8,3,0.625,,,6,,,,1.000
27,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974331,33,Patrick Dunn,,,Jr,P,6-6,R/R,15002,2,0,,,0,,,,,,,,,
28,2023,2022-23,MBA,782,Wichita St.,1,I,AAC,7974342,44,Clark Candiotti,,,Jr,P,6-4,R/R,15002,15,15,3,4,8,1,0.875,,,10,2,,,1.000
