,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992658,26,Nick Barone,,,Fr,1B,6-0,R/R,15002,7,1,4,,4,,1.000,,,,,,,
1,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992660,40,Carson Estridge,,,Fr,P,6-7,L/R,15002,11,5,,3,4,1,0.750,,,2,,,,1.000
2,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992662,19,Tré Keels,,,Fr,OF,6-0,R/R,15002,11,0,1,,1,,1.000,,,,,,,
3,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992668,37,Grant Siegel,,,So,P,6-1,R/R,15002,16,9,2,7,10,1,0.900,,,2,2,,,
4,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823194,13,Braden Barry,,,Jr,OF,6-4,R/R,15002,60,60,122,3,126,1,0.992,,,,,1,,
5,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823195,17,Carlson Reed,,,Jr,P,6-4,L/R,15002,25,0,3,9,15,3,0.800,,,5,1,,,
6,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823197,46,Will Watson,,,So,P,6-6,R/R,15002,3,0,,,0,,,,,,,,,
7,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823199,11,Ben Hampton,,,Jr,P,6-1,L/L,15002,16,16,3,13,18,2,0.889,,,3,1,,,1.000
8,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823200,5,Tyler Cox,,,So,OF,6-0,L/R,15002,25,1,5,,5,,1.000,,,,,,,
9,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823201,6,Evan Smith,,,So,OF,6-2,L/R,15002,25,5,16,,16,,1.000,,,,,,,
10,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823204,2,Tevin Tucker,,,Sr,INF,6-0,R/R,15002,60,60,90,161,260,9,0.965,,,,,19,,
11,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823210,36,Noah Short,,,Sr,P,6-0,R/R,15002,24,0,,,1,1,0.000,,,,1,,,
12,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823212,9,Grant Hussey,,,So,1B,6-3,L/R,15002,55,51,410,19,437,8,0.982,,,,,30,,
13,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823213,1,Kevin Dowdell,,,Sr,UT,6-1,L/L,15002,29,5,,1,1,,1.000,,,,1,,,
14,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823214,16,David Hagaman,,,So,P,6-4,R/R,15002,22,1,2,3,7,2,0.714,,,1,1,,,
15,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823215,45,Michael Kilker,,,So,P,6-2,R/R,15002,1,0,,,0,,,,,,,,,
16,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823216,32,Chris Sleeper,,,So,P,6-3,R/R,15002,5,0,,,0,,,,,,,,,
17,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823217,42,Tommy Beam,,,So,P,6-7,R/R,15002,1,0,,,0,,,,,,,,,
18,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823218,8,Dayne Leonard,,,Sr,C,6-0,B/R,15002,60,60,384,18,409,7,0.983,1,4,13,11,,,1.500
19,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823219,24,Aidan Major,,,So,P,5-11,R/R,15002,21,3,4,5,9,,1.000,,,2,1,,,
20,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7823220,27,J.J. Wetherholt,,,So,INF,5-10,L/R,15002,55,54,100,149,256,7,0.973,,,,,29,,
21,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992681,33,Logan Sauve,,,Fr,C,5-10,R/R,15002,52,43,119,9,131,3,0.977,,3,12,4,1,,1.000
22,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992682,35,Gavin Van Kempen,,,Fr,P,6-6,R/R,15002,12,4,,2,3,1,0.667,,,2,2,,,
23,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992679,23,Ellis Garcia,,,Fr,INF,6-0,R/R,15002,53,45,23,84,117,10,0.915,,,,,4,,
24,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992680,83,Zack Ramppen,,,Fr,INF,5-9,R/R,15002,13,0,15,1,16,,1.000,,,,,,,
25,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992677,44,Keegan Allen,,,So,P,6-0,R/R,15002,16,0,,,1,1,0.000,,,,1,,,
26,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992663,18,Skylar King,,,Fr,OF,6-1,L/L,15002,17,2,10,,10,,1.000,,,,,,,
27,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992667,43,Robby Porco,,,Fr,P,6-8,R/R,15002,16,7,2,2,4,,1.000,,,1,2,,,
28,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992670,25,Landon Wallace,,,Jr,OF,6-2,R/R,15002,59,58,99,3,105,3,0.971,,,,,,,
29,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992659,31,Jake Carr,,,Sr,P,5-10,L/L,15002,10,0,1,2,3,,1.000,,,1,,,,
30,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992661,21,Cole Fehrman,,,Fr,P,6-3,R/L,15002,7,0,,,0,,,,,,,,,
31,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992666,50,Caleb McNeely,,,Sr,INF,6-1,R/R,15002,57,57,73,24,101,4,0.960,,,,,3,,
32,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992671,41,Sam White,,,Fr,INF,5-11,L/R,15002,50,38,87,54,147,6,0.959,,,,,4,,
33,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992672,15,Max Yehl,,,Fr,P,6-6,L/L,15002,17,0,,4,4,,1.000,,,2,2,1,,
34,2023,2022-23,MBA,768,West Virginia,1,I,Big 12,7992669,12,Blaine Traxel,,,Sr,P,5-10,R/R,15002,16,15,6,11,18,1,0.944,,,4,4,,,0.500
