,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827817,2,Cole Roberts,,,Sr,INF,-,,15002,49,49,76,133,212,3,0.986,,,,,25,,
1,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827819,19,Kolby Schiffer,,,Jr,P,6-5,,15002,1,0,,,0,,,,,,,,,
2,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827820,17,Merrick Baldo,,,Sr,P,-,,15002,19,1,2,3,5,,1.000,,,1,,,,
3,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827821,11,Will Grimm,,,Jr,P,5-11,,15002,10,0,,1,1,,1.000,,,1,,,,
4,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827824,8,Dylan Dennis,,,Sr,INF,6-2,R/R,15002,52,51,388,16,405,1,0.998,,,,,33,,
5,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827825,16,Owen Hackman,,,Jr,P,6-1,,15002,13,12,3,9,13,1,0.923,,,7,4,1,,1.000
6,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827826,3,Grant Weiss,,,Jr,OF,6-3,,15002,21,9,6,,6,,1.000,,,,,,,
7,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827828,36,Logan Hurd,,,Jr,P,6-4,L/L,15002,20,0,,2,2,,1.000,,,2,1,,,
8,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827829,24,Diego Baqueiro,,,Jr,INF,6-2,,15002,51,51,32,66,109,11,0.899,,,,,8,,
9,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827831,27,Conner Kershaw,,,Jr,P,6-0,,15002,9,0,,,0,,,,,6,,,,
10,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827832,23,Jared Thomas,,,Sr,C,-,,15002,49,48,331,27,359,1,0.997,,7,34,12,,,4.250
11,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827833,34,Michael Nunez,,,So,P,6-3,,15002,3,1,,2,2,,1.000,,,,,,,
12,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827834,15,Devan Ornelas,,,So,OF,5-10,,15002,48,42,118,,119,1,0.992,,,,,,,
13,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827836,40,Ryan Towers,,,So,P,6-0,,15002,3,0,,,0,,,,,,,,,
14,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827838,18,Robbie Ayers,,,So,C,6-1,,15002,18,6,15,1,17,1,0.941,,,3,,,,
15,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827839,30,Khadim Diaw,,,So,C,6-1,,15002,52,51,175,9,185,1,0.995,,1,14,2,,,
16,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827840,6,Benny Casillas,,,Sr,INF,6-1,,15002,52,52,55,123,190,12,0.937,,,,,22,,
17,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827841,4,Sam Biller,,,Jr,OF,5-10,,15002,53,52,109,,110,1,0.991,,,,,,,
18,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827842,5,Connor Blough,,,So,OF,5-8,,15002,50,47,40,1,43,2,0.953,,,,,,,
19,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827843,13,Trey Becker,,,So,INF,5-10,,15002,23,7,13,20,35,2,0.943,,,,,2,,
20,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7827845,25,Brett Zimmerman,,,So,INF,6-1,,15002,30,11,19,,20,1,0.950,,,,,1,,
21,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,8011429,7,Seamus Barrett,,,Jr,P,6-7,,15002,16,1,,2,2,,1.000,,,4,1,,,1.000
22,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981937,14,David Watson,,,Sr,P,6-2,R/R,15002,15,1,,2,2,,1.000,,,,,1,,
23,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981948,32,Cole Clark,,,Fr,P,-,,15002,11,0,2,,2,,1.000,,,1,1,,,
24,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,8012252,40,Cole Chimenti,,,So,P,6-0,,15002,14,0,,1,1,,1.000,,,1,,,,
25,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981868,12,Jimmy Galicia,,,Sr,P,-,,15002,17,5,,2,3,1,0.667,,,2,1,,,
26,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981978,35,Diego Barrera,,,Sr,P,-,,15002,14,14,3,12,17,2,0.882,,,6,1,1,,
27,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981981,39,David Chase,,,Fr,P,-,,15002,4,0,,,0,,,,,,,,,
28,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981860,9,Andrew Nykoluk,,,Fr,INF,-,,15002,8,1,7,8,17,2,0.882,,,,,,,
29,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981979,37,Christian Miranda,,,Fr,INF,-,,15002,6,0,4,3,7,,1.000,,,,,2,,
30,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981928,29,Austin Schroeder,,,Jr,P,6-2,,15002,12,0,,2,2,,1.000,,,1,2,,,
31,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981935,31,Zach Kirby,,,Sr,P,6-2,R/R,15002,15,14,3,9,14,2,0.857,,,14,2,,,3.000
32,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981983,41,Chaz McRoberts,,,Fr,P,5-10,,15002,13,4,2,3,5,,1.000,,,1,1,1,,
33,2023,2022-23,MBA,370,LMU (CA),1,I,WCC,7981984,46,Ryan Mullan,,,Fr,P,6-2,,15002,12,0,1,2,3,,1.000,,,4,,,,
