,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8265786,49,Dalton Barham,,,Sr,P,6-4,,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8271569,35,Mac Yarbrough,,,So,,-,,15080,19,3,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8261082,39,Sean Bell,,,So,,-,,15080,6,0,0.333,0.333,0.333,2,9,3,,,3,,1,,,,,3,,,,1,,,
3,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8274064,15,Liam Royster,,,So,,-,,15080,15,10,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8276951,12,Robert Beatty,,,Jr,C,5-10,,15080,9,3,0.250,0.357,0.250,,12,3,,,3,,3,1,1,,,4,1,,,,,1,
5,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8261331,11,Ian Salters,,,So,,-,,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8273079,27,John Horton,,,Sr,,-,,15080,15,11,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8266232,47,Nolan Manzer,,,Sr,P,6-6,,15080,20,2,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8275573,30,Donovan Whifield,,,So,,-,,15080,5,3,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8272106,5,Cam Mazell,,,So,,-,,15080,44,41,0.178,0.291,0.233,19,146,26,5,,34,1,10,20,4,2,,62,3,,,2,,3,
10,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8275732,14,Manny Jackson,,,Sr,,-,,15080,52,52,0.330,0.360,0.442,29,224,74,16,,99,3,30,7,4,1,,39,3,,,2,1,3,
11,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8273554,48,Camrin Sturgeon,,,Jr,1B,6-4,,15080,20,12,0.189,0.279,0.208,13,53,10,1,,11,,5,6,1,1,,16,1,,1,,,1,
12,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8259290,4,Raphy Rodriguez,,,Sr,INF,5-10,,15080,53,53,0.195,0.349,0.292,29,185,36,6,,54,4,15,37,7,,3,64,1,2,1,9,,1,
13,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8284157,2,Justin Journette,,,So,INF,6-2,R/R,15080,51,51,0.304,0.391,0.619,35,194,59,10,3,120,15,47,27,2,2,,73,1,4,,4,,1,
14,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8284937,42,Noah Wiggins,,,Sr,P,6-6,,15080,10,5,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8284981,23,Joe Lafave,,,Sr,,-,,15080,17,5,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591148,40,Ethan Blakeney,,,Fr,P,6-0,,15080,21,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591095,8,Collin Curry,,,So,SS,6-3,R/R,15080,32,28,0.257,0.325,0.389,16,113,29,3,,44,4,19,11,1,1,,31,2,,1,1,,2,
18,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591140,17,Emmett Jefferson,,,Fr,OF,5-11,,15080,17,10,0.211,0.268,0.368,6,38,8,1,1,14,1,7,3,,,,17,,,,3,,,
19,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591146,31,Parker Hampton,,,Fr,P,6-2,R/R,15080,19,0,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591145,28,Terrence Rhodes,,,Fr,INF,5-8,L/R,15080,6,3,0.250,0.500,0.250,1,8,2,,,2,,,3,1,,,2,,,,,,,
21,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591147,34,Swaroop Pujari,,,Jr,INF,6-3,R/R,15080,49,46,0.199,0.297,0.280,27,161,32,7,,45,2,14,13,10,1,,33,6,1,,2,,4,
22,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591149,41,Kydese Queen,,,Fr,P,6-3,,15080,49,46,0.243,0.315,0.315,12,181,44,7,,57,2,22,11,8,,,39,6,4,1,9,,5,
23,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591150,4,Seth Alexander,,,So,1B,6-2,,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
24,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591143,21,Jamal Ritter,,,Sr,OF,6-2,,15080,48,47,0.270,0.371,0.492,47,189,51,9,3,93,9,30,28,3,1,,44,,6,1,33,,,
25,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591144,25,Jalan Jones,,,Fr,,6-3,R/R,15080,51,48,0.318,0.390,0.490,38,192,61,15,3,94,4,30,21,3,2,,45,1,4,,11,,1,
26,2024,2023-24,MBA,485,Norfolk St.,1,I,NEC,8591094,7,Brendan Burke,,,Jr,C,6-3,L/R,15080,36,35,0.227,0.291,0.386,10,132,30,3,,51,6,25,11,2,3,,55,2,2,,1,,2,
