,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,9,UAB,1,I,AAC,8276803,14,Thomas Ballard,,,Jr,P,6-2,R/R,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,9,UAB,1,I,AAC,8262387,22,Ty Hutto,,,Sr,P,6-4,R/R,15080,21,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,9,UAB,1,I,AAC,8264765,31,Tyler Haines,,,So,P,6-4,R/R,15080,4,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,9,UAB,1,I,AAC,8267319,42,Ben Abernathy,,,Sr,P,5-9,R/R,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,9,UAB,1,I,AAC,8260105,30,Chase Ingram,,,So,UT,6-3,R/R,15080,20,0,,1.000,,,,,,,0,,,1,,,,,,,,,,,
5,2024,2023-24,MBA,9,UAB,1,I,AAC,8260183,15,John Luke Marlin,,,Sr,P,5-10,R/R,15080,21,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,9,UAB,1,I,AAC,8265139,45,Colin  Daniel,,,So,P,6-1,R/R,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,9,UAB,1,I,AAC,8262798,1,Darryl Buggs,,,Sr,OF,6-0,R/R,15080,51,51,0.273,0.363,0.385,38,205,56,10,5,79,1,22,21,9,2,6,59,2,2,2,16,,1,
8,2024,2023-24,MBA,9,UAB,1,I,AAC,8268535,16,Gavin Lewis Jr.,,,Jr,INF,6-0,R/R,15080,47,47,0.297,0.406,0.413,35,155,46,7,1,64,3,28,27,3,2,5,35,3,3,3,17,1,2,
9,2024,2023-24,MBA,9,UAB,1,I,AAC,8267904,13,Logan Braunschweig,,,Jr,OF,6-1,L/R,15080,54,52,0.309,0.438,0.397,45,194,60,9,1,77,2,27,44,2,2,5,39,2,8,1,21,,2,
10,2024,2023-24,MBA,9,UAB,1,I,AAC,8273626,7,David Harris,,,Jr,INF,5-11,L/R,15080,35,11,0.213,0.345,0.213,5,47,10,,,10,,8,10,,1,,15,1,1,,,,1,
11,2024,2023-24,MBA,9,UAB,1,I,AAC,8265493,18,Braxton Shelton,,,So,UT,6-1,R/R,15080,14,13,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,9,UAB,1,I,AAC,8279130,28,Nick Hollifield,,,So,C,5-10,R/R,15080,37,35,0.256,0.388,0.405,21,121,31,6,,49,4,21,22,6,3,,19,7,,,,,7,
13,2024,2023-24,MBA,9,UAB,1,I,AAC,8278388,10,Blayze Berry,,,Sr,P,5-9,R/R,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,9,UAB,1,I,AAC,8280914,4,Tyler Waugh,,,Jr,C,6-1,L/R,15080,46,38,0.246,0.365,0.380,25,142,35,4,3,54,3,31,19,8,1,1,25,4,,1,2,,3,
15,2024,2023-24,MBA,9,UAB,1,I,AAC,8287867,38,Christian Clack,,,Sr,P,6-4,L/L,15080,26,1,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,9,UAB,1,I,AAC,8286055,12,Carson Knight,,,Sr,P,6-1,R/L,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2024,2023-24,MBA,9,UAB,1,I,AAC,8279917,2,Mayes White,,,Jr,INF,5-10,R/R,15080,39,31,0.228,0.357,0.267,23,101,23,4,,27,,14,18,4,3,4,28,,,,2,,,
18,2024,2023-24,MBA,9,UAB,1,I,AAC,8588849,6,Peyton Puckett,,,Sr,OF,5-11,R/R,15080,35,26,0.306,0.358,0.378,16,111,34,5,,42,1,14,8,1,,1,24,3,1,,,,3,
19,2024,2023-24,MBA,9,UAB,1,I,AAC,8280060,0,Isaac Warrick,,,So,P,6-0,L/L,15080,2,2,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,9,UAB,1,I,AAC,8588825,32,Reed Latimer,,,Sr,UT,5-11,R/R,15080,24,17,0.194,0.296,0.355,8,62,12,1,,22,3,13,6,3,,1,10,,,,1,,,
21,2024,2023-24,MBA,9,UAB,1,I,AAC,8588864,40,Joe Watkins,,,Jr,OF,6-0,R/R,15080,28,1,0.333,0.467,0.333,5,12,4,,,4,,1,3,,,,2,,,,1,,,
22,2024,2023-24,MBA,9,UAB,1,I,AAC,8588867,39,Austin Young,,,Sr,INF,5-10,R/R,15080,24,12,0.143,0.368,0.238,7,42,6,1,,10,1,3,4,11,,2,16,,,,3,,,
23,2024,2023-24,MBA,9,UAB,1,I,AAC,8683280,17,Caden Long,,,So,UT,5-11,,15080,3,0,0.500,0.750,0.500,2,2,1,,,1,,,2,,,,,,,,,,,
24,2024,2023-24,MBA,9,UAB,1,I,AAC,8588771,27,Braxton Brooks,,,Fr,UT,6-1,R/R,15080,15,3,0.250,0.294,0.313,1,16,4,1,,5,,1,,1,,,4,,,,,,,
25,2024,2023-24,MBA,9,UAB,1,I,AAC,8588772,35,Brayton Brown,,,Sr,OF,5-9,R/R,15080,55,55,0.248,0.335,0.462,37,210,52,15,,97,10,47,22,7,3,,48,4,1,,3,1,3,
26,2024,2023-24,MBA,9,UAB,1,I,AAC,8588808,19,Alan Choo,,,Fr,INF,6-0,L/R,15080,18,10,0.186,0.239,0.442,6,43,8,3,1,19,2,11,3,,,,12,1,,,,1,,
27,2024,2023-24,MBA,9,UAB,1,I,AAC,8588856,24,Jax Yoxtheimer,,,Fr,OF,6-5,L/R,15080,14,5,0.269,0.345,0.385,5,26,7,1,1,10,,3,2,1,,,7,1,1,,1,,1,
