,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,391,UMBC,1,I,America East,8271422,40,Ben Craig,,,So,P,6-3,-/L,15080,15,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,391,UMBC,1,I,America East,8266994,1,Anthony Swenda,,,Sr,2b,6-0,,15080,52,52,0.308,0.448,0.513,46,195,60,16,,100,8,49,41,11,3,,37,4,2,,6,1,3,
2,2024,2023-24,MBA,391,UMBC,1,I,America East,8276680,13,Eddie Sargent,,,So,p,5-10,,15080,19,7,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,391,UMBC,1,I,America East,8262182,18,Luke Trythall,,,Sr,INF,6-1,,15080,52,51,0.253,0.392,0.363,27,190,48,9,,69,4,39,33,12,2,,40,2,,,,1,2,
4,2024,2023-24,MBA,391,UMBC,1,I,America East,8270328,11,Rob Dorn,,,So,1B,6-2,,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,391,UMBC,1,I,America East,8271662,19,Joe Pucek,,,Sr,P,5-9,-/L,15080,15,3,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,391,UMBC,1,I,America East,8271685,44,Leewood Molessa,,,So,1b,6-2,,15080,6,6,0.227,0.357,0.364,2,22,5,3,,8,,2,4,1,1,,10,1,,,,,1,
7,2024,2023-24,MBA,391,UMBC,1,I,America East,8275330,12,Matt Ryan,,,So,INF,6-0,,15080,52,52,0.295,0.450,0.513,49,193,57,18,,99,8,38,45,10,1,,41,6,3,3,10,,6,
8,2024,2023-24,MBA,391,UMBC,1,I,America East,8271796,20,Derek Paris,,,So,c,5-10,,15080,48,45,0.239,0.339,0.276,27,163,39,6,,45,,18,22,4,3,,30,3,1,,7,,2,
9,2024,2023-24,MBA,391,UMBC,1,I,America East,8270702,28,Chris  Ho,,,Jr,P,5-11,-/R,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,391,UMBC,1,I,America East,8270984,33,Sam Daniels,,,Sr,P,5-10,-/R,15080,22,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,391,UMBC,1,I,America East,8283092,16,Joshua Rivera,,,So,P,6-1,,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,391,UMBC,1,I,America East,8286894,7,Luke Johnson,,,Sr,INF,6-1,-/R,15080,16,15,0.000,0.000,0.000,,3,,,,0,,,,,,,1,1,,,,,1,
13,2024,2023-24,MBA,391,UMBC,1,I,America East,8287799,17,Nico Ong,,,So,lf,5-8,,15080,26,19,0.270,0.338,0.333,10,63,17,4,,21,,8,6,1,1,1,13,,,1,5,,,
14,2024,2023-24,MBA,391,UMBC,1,I,America East,8284651,9,Dawson Baracani,,,Sr,ss,6-2,,15080,52,52,0.282,0.439,0.390,45,177,50,9,2,69,2,34,37,14,2,1,47,2,1,1,2,,2,
