,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8265592,20,Peyten Kennard,,,Sr,C,6-0,R/R,15080,34,34,0.263,0.323,0.441,14,118,31,6,,52,5,25,6,6,3,1,20,1,,,1,,1,
1,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8268908,37,Colby Nunn,,,Sr,p,-,,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8265725,5,Jared Roiz,,,Jr,INF,5-8,L/R,15080,25,23,0.253,0.311,0.325,10,83,21,6,,27,,10,6,1,,1,17,2,,,,,2,
3,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8276618,22,Christian Loveless,,,Jr,P,5-11,R/R,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8272608,15,Cade Watson,,,Sr,P,6-1,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8277880,32,Dawson Beard,,,Sr,P,6-3,R/R,15080,12,8,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8275042,11,Orlando Moreno,,,Sr,INF,5-8,R/R,15080,12,10,0.194,0.342,0.194,2,31,6,,,6,,,6,1,,,8,1,,,,,1,
7,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8270262,29,Ricardo Franco,,,Jr,P,6-0,R/R,15080,17,15,0.275,0.339,0.314,6,51,14,2,,16,,4,5,,,,13,4,,,,,1,
8,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8275124,27,Primo Vasquez,,,Jr,INF,5-10,R/R,15080,36,36,0.278,0.321,0.340,20,144,40,7,1,49,,20,7,3,2,1,26,1,1,,2,,,
9,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8276848,16,Corbin Dube,,,So,OF,5-10,L/R,15080,26,21,0.377,0.412,0.468,11,77,29,7,,36,,13,4,2,2,3,9,1,,,,,1,
10,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8270301,34,Gage Cobb,,,So,P,6-2,L/L,15080,14,12,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,1390,Sul Ross St.,2,II,Lone Star,8261168,26,Logan Hersom,,,Sr,P,6-2,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
