,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454946,50,Crew McChesney,,,Fr,OF,6-0,L/R,15080,27,15,0.340,0.478,0.547,14,53,18,4,2,29,1,6,13,2,1,2,20,1,,1,4,,1,
1,2024,2023-24,MBA,77,BYU,1,I,Big 12,8272433,3,Boston Mabeus,,,Jr,P,6-2,R/L,15080,28,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,77,BYU,1,I,Big 12,8276135,7,Cooper Vest,,,Jr,OF,5-11,L/L,15080,52,52,0.254,0.368,0.493,38,201,51,9,3,99,11,31,25,12,1,2,59,2,1,1,2,3,1,
3,2024,2023-24,MBA,77,BYU,1,I,Big 12,8265788,19,Bryce Robison,,,Sr,P,6-1,R/R,15080,14,13,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,77,BYU,1,I,Big 12,8277851,10,Parker Goff,,,So,C,5-11,R/R,15080,33,24,0.293,0.403,0.515,17,99,29,8,1,51,4,18,11,8,1,1,32,,3,,,,,
5,2024,2023-24,MBA,77,BYU,1,I,Big 12,8271853,39,Bryant Ball,,,So,C,5-10,R/R,15080,4,0,0.000,0.000,0.000,,4,,,,0,,,,,,,2,,,,,,,
6,2024,2023-24,MBA,77,BYU,1,I,Big 12,8260165,11,Luke Anderson,,,So,OF,5-10,R/R,15080,50,50,0.255,0.361,0.422,36,204,52,12,2,86,6,27,32,3,2,1,72,3,1,,9,,1,
7,2024,2023-24,MBA,77,BYU,1,I,Big 12,8263011,28,Justis Reiser,,,So,P,6-1,R/L,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,77,BYU,1,I,Big 12,8264075,37,Ben Hansen,,,So,P,6-6,R/R,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,77,BYU,1,I,Big 12,8275982,29,Jake Porter,,,So,P,5-11,R/R,15080,22,0,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,77,BYU,1,I,Big 12,8282886,9,Payton Gubler,,,So,P,5-11,R/R,15080,14,7,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,77,BYU,1,I,Big 12,8281732,2,Brock Watkins,,,Jr,INF,6-0,R/R,15080,31,30,0.248,0.367,0.410,18,105,26,5,,43,4,17,19,2,2,,26,3,1,,,,1,
12,2024,2023-24,MBA,77,BYU,1,I,Big 12,8284193,16,Mason Olson,,,Sr,P,5-10,R/L,15080,19,1,,,,,,,,,0,,,,,,,,,,,,,,
13,2024,2023-24,MBA,77,BYU,1,I,Big 12,8285518,17,Easton Jones,,,So,INF,6-3,R/R,15080,51,51,0.274,0.366,0.542,30,201,55,10,1,109,14,36,27,4,3,,70,6,,,4,3,2,
14,2024,2023-24,MBA,77,BYU,1,I,Big 12,8283313,8,Cutter Clawson,,,So,P,6-1,L/L,15080,19,7,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,77,BYU,1,I,Big 12,8284479,36,Carter Foss,,,Jr,P,6-3,R/R,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454890,5,Crew Robinson,,,Sr,INF,6-2,L/R,15080,48,46,0.178,0.297,0.331,19,163,29,9,2,54,4,16,21,8,3,,49,2,2,,4,,1,
17,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454891,13,Bryker Hurdsman,,,So,UT,6-4,R/R,15080,38,28,0.272,0.375,0.476,19,103,28,5,2,49,4,13,7,10,,1,32,3,,,5,,1,
18,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454895,14,Bitner Workman,,,So,INF,6-1,B/R,15080,10,1,0.000,0.385,0.000,2,8,,,,0,,,5,,,1,7,,,,,,,
19,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454900,18,Collin Reuter,,,So,C,6-3,R/R,15080,48,48,0.265,0.379,0.486,29,181,48,8,1,88,10,37,28,5,,,68,4,3,,1,1,2,
20,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454907,22,Brett Hansen,,,Jr,P,6-4,L/L,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454916,25,Luke Sterner,,,So,P,6-2,R/R,15080,17,3,,,,,,,,,0,,,,,,,,,,,,,,
22,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454920,26,Keoni Painter,,,Fr,OF,5-11,L/L,15080,25,21,0.240,0.356,0.347,14,75,18,5,,26,1,11,12,2,1,1,26,,,,4,,,
23,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454921,27,Gavin Taylor,,,Fr,C,6-2,R/R,15080,5,0,0.000,0.167,0.000,,5,,,,0,,,1,,,,3,,,,,,,
24,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454927,31,Candon Dahle,,,Jr,P,6-6,R/R,15080,25,3,,,,,,,,,0,,,,,,,,,,,,,,
25,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454929,33,Kuhio Aloy,,,Fr,DH,6-1,R/R,15080,52,50,0.269,0.329,0.447,27,197,53,9,1,88,8,38,20,1,7,,62,6,,,,,4,
26,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454932,35,Matt Fox,,,Fr,P,6-4,R/R,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
27,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454935,40,Hayden Coon,,,Jr,P,6-2,R/R,15080,16,3,,,,,,,,,0,,,,,,,,,,,,,,
28,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454938,43,Max Stanley,,,Fr,P,6-3,L/R,15080,7,1,,,,,,,,,0,,,,,,,,,,,,,,
29,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454943,45,Ryker Schow,,,Fr,OF,6-0,R/R,15080,36,29,0.257,0.368,0.362,22,105,27,3,1,38,2,9,15,4,1,4,36,3,3,,2,,2,
30,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454905,21,Chipper Beck,,,So,INF,6-1,R/R,15080,27,23,0.177,0.250,0.241,9,79,14,2,,19,1,11,6,2,1,3,23,2,,,1,,1,
31,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454911,23,Stone Cushing,,,Jr,P,5-10,L/R,15080,29,0,,,,,,,,,0,,,,,,,,,,,,,,
32,2024,2023-24,MBA,77,BYU,1,I,Big 12,8454949,53,Maddax Peck,,,Fr,P,6-2,R/R,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
