,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8592025,37,Jeffrey Behrends,,,Jr,P,6-4,L/L,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8592086,23,Carter Monda,,,Jr,OF,6-4,,15080,38,33,0.303,0.408,0.394,19,109,33,7,,43,1,19,9,11,1,1,32,3,2,,7,,3,
2,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8271207,6,Carson Gross,,,Sr,INF,5-10,B/R,15080,54,46,0.239,0.345,0.372,41,188,45,6,2,70,5,33,28,5,5,3,35,1,4,1,11,,,
3,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8272441,32,Griffin Webb,,,Sr,P,6-3,R/R,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8260806,15,Jack Tuttle,,,Jr,P,6-2,R/R,15080,23,1,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8262037,30,James Wright,,,So,C,6-0,R/R,15080,14,4,0.227,0.320,0.545,3,22,5,1,,12,2,3,1,2,,,10,2,,,,,2,
6,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8263467,13,Jackson Romero,,,Sr,UT,5-11,R/R,15080,50,45,0.234,0.308,0.299,25,154,36,4,,46,2,20,12,5,1,5,43,2,2,1,2,,2,
7,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8261137,9,Caden Wagner,,,Sr,1B,6-5,R/R,15080,54,54,0.269,0.337,0.398,33,216,58,12,2,86,4,40,21,3,3,,48,3,,,,,2,
8,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8270383,8,Jake King,,,Jr,UT,5-11,L/L,15080,49,40,0.223,0.337,0.280,19,157,35,6,,44,1,17,24,5,4,,45,2,2,,3,,2,
9,2024,2023-24,MBA,502,Northern Colo.,1,I,Summit League,8275308,11,Zain Zinicola,,,So,INF,6-1,L/L,15080,34,27,0.325,0.422,0.509,31,114,37,2,5,58,3,17,8,12,1,,35,,1,1,5,,,
