,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,180,Delaware,1,I,CAA,8275063,12,Carter Welch,,,Jr,P,6-2,L/L,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,180,Delaware,1,I,CAA,8264518,9,Jake Dunion,,,Sr,INF,5-11,R/R,15080,33,23,0.363,0.440,0.513,18,80,29,6,,41,2,13,9,2,,,17,3,3,,5,,3,
2,2024,2023-24,MBA,180,Delaware,1,I,CAA,8426680,10,Tyler August,,,Fr,P,6-2,,15080,24,8,0.400,0.571,1.000,4,10,4,,,10,2,7,3,1,,,2,1,,,,,1,
3,2024,2023-24,MBA,180,Delaware,1,I,CAA,8426685,14,Tanner Donati,,,Fr,OF,6-1,,15080,21,3,0.192,0.353,0.308,11,26,5,3,,8,,6,5,2,1,,12,,,,,,,
4,2024,2023-24,MBA,180,Delaware,1,I,CAA,8262227,1,Bryce Greenly,,,Sr,OF,6-3,R/R,15080,53,52,0.298,0.393,0.517,52,205,61,14,2,106,9,43,30,4,3,,43,3,,,7,,1,
5,2024,2023-24,MBA,180,Delaware,1,I,CAA,8276555,27,Nate Rolka,,,Sr,P,6-3,R/R,15080,15,6,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,180,Delaware,1,I,CAA,8269434,23,Jackson Tyer,,,So,OF,6-1,R/R,15080,29,10,0.265,0.446,0.388,12,49,13,3,,19,1,3,13,3,,,22,2,,2,2,,2,
7,2024,2023-24,MBA,180,Delaware,1,I,CAA,8259039,43,Wyatt Nelson,,,Sr,P,6-2,R/R,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,180,Delaware,1,I,CAA,8275763,7,Aidan Kane,,,Sr,OF,6-4,L/R,15080,51,36,0.238,0.371,0.524,35,143,34,8,,75,11,32,28,3,1,,41,,,,2,,,
9,2024,2023-24,MBA,180,Delaware,1,I,CAA,8275822,38,Tyler Strechay,,,Sr,P,6-3,R/R,15080,17,2,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,180,Delaware,1,I,CAA,8259242,28,Eli Atiya,,,Jr,P,5-10,L/L,15080,21,1,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,180,Delaware,1,I,CAA,8261861,21,Anthony Gubitosi,,,So,P,6-0,L/L,15080,19,1,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,180,Delaware,1,I,CAA,8280176,17,Andrew Amato,,,Jr,OF,6-2,L/R,15080,51,51,0.264,0.406,0.478,42,178,47,11,,85,9,42,37,7,2,,44,4,,1,8,,2,
13,2024,2023-24,MBA,180,Delaware,1,I,CAA,8285364,36,Owen Margolis,,,Sr,P,5-11,R/R,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,180,Delaware,1,I,CAA,8280736,19,Brett Lesher,,,Jr,INF,6-4,R/R,15080,57,52,0.290,0.317,0.456,38,193,56,11,,88,7,45,5,4,3,,64,3,2,,4,,2,
15,2024,2023-24,MBA,180,Delaware,1,I,CAA,8280821,32,Tyler Leach,,,Sr,C,6-0,R/R,15080,42,38,0.263,0.377,0.526,36,133,35,5,,70,10,30,22,3,1,,27,8,,,,,7,
16,2024,2023-24,MBA,180,Delaware,1,I,CAA,8282054,30,Christian Colmery,,,So,P,5-11,R/R,15080,18,2,0.000,0.000,0.000,1,1,,,,0,,,,,,,1,,,,,,,
17,2024,2023-24,MBA,180,Delaware,1,I,CAA,8286934,16,Eric Ludman,,,Sr,INF,6-4,L/R,15080,51,41,0.262,0.455,0.634,44,145,38,4,1,92,16,44,43,11,3,1,50,2,,,,,1,
18,2024,2023-24,MBA,180,Delaware,1,I,CAA,8286972,29,Joey Loynd,,,Sr,INF,6-1,R/R,15080,57,57,0.271,0.397,0.507,48,225,61,15,1,114,12,53,38,11,3,,38,6,3,,7,,3,
