,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8456472,2,Brodey Heaton,,,Sr,INF,6-5,R/R,15080,58,58,0.310,0.402,0.596,34,213,66,13,,127,16,62,29,6,3,,47,2,,,1,2,2,
1,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8274905,5,Sam Kirkpatrick,,,Sr,INF,5-10,R/R,15080,19,5,0.118,0.167,0.147,3,34,4,1,,5,,5,2,,,,10,1,,,2,,1,
2,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8262141,27,Will Pyor,,,So,P,6-2,R/R,15080,12,11,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8424500,1,Michael Lareau,,,So,OF,6-3,L/L,15080,49,43,0.197,0.295,0.346,27,127,25,4,,44,5,15,11,7,1,1,47,4,1,1,6,,3,
4,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8271556,31,Jake Timbes,,,So,P,6-2,R/R,15080,3,3,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8262280,15,Max Jones,,,Sr,INF,6-2,R/R,15080,43,26,0.212,0.333,0.279,12,104,22,4,,29,1,18,17,2,,,24,1,3,,1,,1,
6,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8277929,23,Jordan Zuger,,,Jr,P,6-3,R/R,15080,28,3,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8275203,39,Jack Rando,,,Sr,INF,5-8,R/R,15080,55,51,0.308,0.417,0.513,43,195,60,12,2,100,8,41,30,8,2,3,45,2,1,,8,,2,
8,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8263718,40,Cade Granzow,,,Jr,P,6-3,R/R,15080,17,3,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8267427,17,Heath Owen,,,So,C,6-0,R/R,15080,11,1,0.125,0.222,0.125,,8,1,,,1,,,,1,,,3,,,,,,,
