,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8268017,38,Patrick Galle,,,So,P,6-2,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8273776,27,Judd Utermark,,,So,INF,6-5,R/R,15080,36,27,0.230,0.313,0.440,16,100,23,6,,44,5,12,10,2,,,46,,1,,2,,,
2,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8264596,47,Sam Tookoian,,,So,P,6-5,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8267155,6,Reagan Burford,,,Sr,INF,6-0,R/R,15080,33,23,0.210,0.305,0.432,10,81,17,6,,35,4,14,11,1,2,,27,4,,,,,4,
4,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8266144,2,Riley Maddox,,,Jr,P,6-1,R/R,15080,15,14,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8266191,44,Cole Tolbert,,,Jr,P,6-4,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8260204,21,JT Quinn,,,So,P,6-6,R/R,15080,11,3,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8270729,35,Will Furniss,,,So,INF,6-1,R/R,15080,51,43,0.236,0.350,0.473,27,148,35,8,,70,9,31,27,,2,,46,4,,1,,1,3,
8,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8261582,8,Bo Gatlin,,,Sr,INF,5-11,R/R,15080,23,8,0.219,0.372,0.344,3,32,7,1,,11,1,7,4,5,2,,12,,,,1,,,
9,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8269760,25,Grayson Saunier,,,So,P,6-4,L/R,15080,11,10,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8276047,37,Mason Morris,,,So,UT,6-4,R/R,15080,23,1,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8284570,23,Josh Mallitz,,,Sr,P,6-3,R/R,15080,17,0,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8279783,17,John Kramer,,,Jr,OF,6-1,L/L,15080,8,1,0.000,0.125,0.000,,7,,,,0,,1,1,,,,5,,,,,,,
13,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8278767,45,Mason Nichols,,,Jr,P,6-5,R/R,15080,17,6,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8284989,9,Ethan Lege,,,Sr,INF,6-1,R/R,15080,43,43,0.323,0.424,0.645,40,155,50,11,,100,13,38,22,9,5,,16,7,,,4,1,6,
15,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8285044,46,Brayden Jones,,,So,P,6-0,R/R,15080,21,0,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427620,1,Treyson Hughes,,,Jr,OF,6-3,L/R,15080,50,40,0.227,0.306,0.307,22,150,34,4,1,46,2,26,16,3,4,,36,4,1,,4,,2,
17,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427663,28,Connor Chisolm,,,Jr,OF,5-10,L/R,15080,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,,1,,,,,1,
18,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427691,32,Gunnar Dennis,,,Jr,P,6-3,L/L,15080,16,8,,,,,,,,,0,,,,,,,,,,,,,,
19,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427720,51,Hudson Calhoun,,,Fr,P,6-4,R/R,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427725,54,Austin Simmons,,,Fr,P,6-3,L/L,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427644,16,Drew Markle,,,Fr,UT,6-4,R/R,15080,18,1,0.083,0.214,0.083,3,12,1,,,1,,,2,,,,2,,,1,1,,,
22,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427651,20,Jackson Ross,,,Sr,INF,6-2,R/R,15080,56,56,0.280,0.438,0.492,52,193,54,11,,95,10,49,55,3,5,,46,2,,,5,1,2,
23,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427629,13,Kyler Carmack,,,So,P,6-2,R/R,15080,9,1,,,,,,,,,0,,,,,,,,,,,,,,
24,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427647,18,Mitch Murrell,,,Sr,P,6-4,R/R,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
25,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427654,22,Connor Spencer,,,Sr,P,6-2,R/R,15080,18,0,,,,,,,,,0,,,,,,,,,,,,,,
26,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427659,24,Trenton Lyons,,,Fr,C,6-3,B/R,15080,22,7,0.256,0.326,0.282,3,39,10,1,,11,,3,4,,,,16,1,,,1,,1,
27,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427668,29,Ryne Rodriguez,,,So,P,6-2,L/L,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
28,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427621,3,Andrew Fischer,,,So,INF,6-1,L/R,15080,55,55,0.285,0.397,0.643,47,207,59,10,2,133,20,57,35,6,4,,53,5,2,,1,2,4,
29,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427634,14,Brayden Randle,,,Fr,INF,5-9,L/R,15080,43,34,0.204,0.316,0.310,15,113,23,4,1,35,2,14,13,6,1,4,32,1,1,,4,,,
30,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427701,34,Eli Berch,,,So,C,6-0,R/R,15080,42,33,0.204,0.333,0.255,16,98,20,2,,25,1,9,16,3,,1,35,2,,1,,,2,
31,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427718,40,Wes Mendes,,,Fr,UT,6-1,R/L,15080,17,2,,,,,,,,,0,,,,,,,,,,,,,,
32,2024,2023-24,MBA,433,Ole Miss,1,I,SEC,8427628,12,Campbell Smithwick,,,Fr,C,6-0,L/R,15080,30,24,0.266,0.449,0.367,13,79,21,5,,29,1,12,21,6,1,,29,,,,,,,
