season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447419,2,Daniel  Quintana,,,Fr,P,6-3,R/R,15080,12,12,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8276123,9,Wyatt Miles,,,Jr,INF,5-11,R/R,15080,43,43,0.236,0.327,0.449,21,127,30,5,2,57,6,27,12,6,2,,42,1,1,,3,,1,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8261993,17,Allen Miller,,,So,P,6-5,R/R,15080,2,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8263283,42,Cameron Morales,,,Jr,P,6-6,R/R,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447412,1,Greg Borges,,,Jr,SS,5-10,R/R,15080,46,46,0.280,0.394,0.434,37,143,40,5,1,62,5,26,24,5,3,,36,,4,1,22,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447451,8,Ethan Burgreen,,,Fr,SS,6-2,R/R,15080,10,5,0.182,0.250,0.227,5,22,4,1,,5,,,2,,,,6,,,,1,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8278200,33,Nate Mikulski,,,So,P,6-4,L/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447486,18,Brayden Meskill,,,Jr,C,5-8,R/R,15080,29,27,0.275,0.408,0.300,10,80,22,2,,24,,3,15,3,,,18,2,,,,,1,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8276816,20,Mike Guzzardo,,,Jr,1B,6-0,L/R,15080,20,20,0.350,0.429,0.517,9,60,21,5,1,31,1,12,9,,1,1,13,,,,1,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8261130,11,Brayden Stottlemeyer,,,So,P,6-0,R/R,15080,10,3,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8276931,6,Jared Hall,,,Sr,1B,6-1,R/R,15080,17,11,0.158,0.273,0.158,4,38,6,,,6,,3,5,1,,,14,1,,,1,,1,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8273031,13,Eli Lam,,,Jr,P,5-10,R/R,15080,15,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8274241,25,Aaron Snyder,,,Sr,P,6-0,R/R,15080,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8261348,16,Chris Chaney,,,Sr,P,6-1,R/R,15080,18,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8277242,38,Brenden Lewis,,,Jr,P,5-8,R/L,15080,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8262868,12,Daniel Keane,,,Sr,P,5-11,R/R,15080,4,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447421,3,Connor Dewees,,,Sr,INF,5-10,R/R,15080,46,46,0.245,0.339,0.497,28,151,37,8,,75,10,31,17,6,3,,47,3,2,1,7,,1,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447431,4,Bodie Pullen,,,So,INF,6-1,R/R,15080,11,3,0.100,0.167,0.100,7,10,1,,,1,,2,,1,1,,7,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8267974,30,Oliver Leonard,,,So,P,6-5,R/R,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8274782,35,Trevor Sharp,,,Jr,P,6-4,R/L,15080,12,11,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8261874,41,Austin Ruzika-Porter,,,Jr,OF,6-2,R/R,15080,5,2,0.000,0.100,0.000,1,9,,,,0,,,1,,,,5,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8287526,14,Clay Maholic,,,Jr,OF,5-11,L/R,15080,4,1,0.143,0.333,0.143,1,7,1,,,1,,2,1,1,,,3,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8285269,10,Corey Jamison,,,Sr,OF,6-0,L/R,15080,46,46,0.319,0.484,0.556,37,144,46,10,3,80,6,22,44,3,1,,40,,6,1,25,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447440,6,Collin Snyder,,,Fr,C,6-2,R/R,15080,32,29,0.289,0.361,0.495,20,97,28,3,1,48,5,18,10,1,,,32,,,,2,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8284348,7,Trey Sine,,,Sr,OF,5-9,R/R,15080,22,15,0.241,0.276,0.296,9,54,13,3,,16,,7,2,1,1,2,9,,2,,4,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8279419,15,Idris Carter,,,Sr,OF,6-2,R/R,15080,46,46,0.299,0.411,0.584,31,137,41,8,2,80,9,31,22,4,,,59,2,1,,9,,2,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447507,23,John Dhima,,,Jr,P,6-3,R/R,15080,7,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447570,29,Tanner Dixon,,,Sr,P,6-0,R/R,15080,9,6,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447582,31,Cooper Bryan,,,Fr,3B,6-3,R/R,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8457680,26,Sam Daggers,,,Sr,OF,-,,15080,37,37,0.261,0.315,0.507,26,134,35,6,,68,9,26,6,5,1,,32,3,1,1,7,,3,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447623,37,Ethan Jones,,,So,OF,6-0,R/R,15080,4,0,0.000,0.333,0.000,,2,,,,0,,1,1,,,,2,,,,,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447530,24,Aidan Greaney,,,Jr,3B,6-3,R/R,15080,37,37,0.275,0.310,0.392,15,120,33,5,,47,3,19,6,,,,29,,,,3,,,
2024,2023-24,MBA,10870,Shepherd,2,II,PSAC,8447567,28,Michael Burnley,,,Fr,P,6-0,R/R,15080,12,9,,,,,,,,,0,,,,,,,,,,,,,,
