,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8261096,8,Marshall Whitmer,,,Jr,P,5-11,R/L,15080,17,4,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8270368,23,Andrew Bergeron,,,Sr,OF,6-3,R/R,15080,42,15,0.242,0.393,0.515,16,66,16,4,1,34,4,17,13,4,1,1,26,1,1,,2,,1,
2,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8267205,7,Christian Ficca,,,Sr,INF,6-4,L/R,15080,56,56,0.344,0.448,0.567,46,224,77,15,1,127,11,64,34,10,2,1,25,2,,,1,2,2,
3,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8261251,32,Andrew Citron,,,So,OF,6-0,R/R,15080,25,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8269320,16,Travis  Illtch,,,So,OF,5-9,L/L,15080,17,3,0.176,0.263,0.235,3,17,3,1,,4,,1,2,,,1,7,1,,,,,1,
5,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8275421,17,Andrew Williams,,,Jr,P,6-2,L/L,15080,16,10,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8270575,41,Owen Carapellotti,,,Jr,C,6-2,L/R,15080,56,56,0.284,0.427,0.564,44,211,60,11,3,119,14,53,41,13,2,,63,3,,,1,1,2,
7,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8258950,12,Jordan Kahn,,,So,INF,5-11,R/R,15080,12,0,0.167,0.167,0.167,4,6,1,,,1,,,,,,,3,,,,1,,,
8,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8261374,11,Matthew Sapienza,,,Jr,P,6-2,R/R,15080,2,2,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,251,Georgetown,1,I,Big East,8266277,35,Brian Depman,,,Jr,INF,6-1,R/R,15080,9,1,0.400,0.625,0.400,1,5,2,,,2,,,2,1,,,1,,,,,,,
