season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8264384,21,Michael Tufo,,,So,P,6-3,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8272816,9,L.J. Bohne,,,So,OF,5-9,L/R,15080,15,5,0.136,0.240,0.136,3,22,3,,,3,,3,3,,,1,9,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8261279,31,Brendan Kenneally,,,So,P,5-10,R/R,15080,8,8,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8258865,45,Jack Wishner,,,Jr,INF,5-10,R/R,15080,43,43,0.290,0.370,0.340,29,162,47,4,2,55,,21,19,2,1,2,23,5,3,,3,,4,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8268308,56,Zach Rovner,,,Jr,P,6-2,R/R,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8275666,55,Phillip D'Aguanno,,,Jr,UT,5-11,R/R,15080,25,24,0.207,0.286,0.276,12,87,18,4,1,24,,8,10,,1,1,16,,1,,2,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8265158,12,Greyson Pizzonia,,,Sr,INF,6-1,L/R,15080,39,34,0.305,0.401,0.383,32,128,39,3,2,49,1,22,20,2,2,2,32,1,3,,16,,1,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8268444,30,Jacob Lee,,,So,INF,6-1,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8259180,33,Bobby Molinaro,,,Sr,P,6-0,L/L,15080,11,2,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8265455,39,Alex Rende,,,Sr,INF,5-10,L/R,15080,15,14,0.320,0.493,0.500,11,50,16,4,1,25,1,6,14,3,,,14,,,,3,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8263108,32,Carlos Acosta,,,Sr,P,6-4,R/L,15080,11,8,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8284272,6,John Carver,,,Jr,P,6-2,R/R,15080,11,6,0.000,0.000,0.000,,2,,,,0,,,,,,,2,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8286720,37,C.J. Picone,,,Jr,C,5-6,R/R,15080,24,14,0.140,0.218,0.140,4,50,7,,,7,,1,5,,,1,10,1,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8279369,52,Gavin Graff,,,Jr,P,6-4,R/R,15080,16,4,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8283154,8,Albert Ramos,,,So,INF,6-0,R/R,15080,43,43,0.335,0.389,0.427,26,164,55,10,1,70,1,33,13,4,4,2,13,7,2,1,3,,7,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8279759,29,Jonathan Fallacaro,,,Jr,P,5-10,L/L,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8284939,26,Joe Pellegrino,,,Sr,INF,5-10,R/R,15080,45,41,0.370,0.448,0.688,38,154,57,11,4,106,10,50,19,5,3,,38,2,,,4,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8422092,20,Coleton Reitan,,,Sr,P,6-2,R/R,15080,19,3,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8422093,1,Dawson Montesa,,,Fr,P,6-1,R/R,15080,10,9,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,3,Adelphi,2,II,NE10,8422097,17,James Eden,,,Fr,OF,5-10,R/R,15080,32,27,0.293,0.393,0.380,25,92,27,5,,35,1,13,12,3,,2,7,2,2,,2,,1,
