,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8273804,10,Eli Lazio,,,Jr,INF,5-10,R/R,15080,52,46,0.148,0.325,0.242,30,128,19,6,,31,2,13,27,7,1,7,41,6,2,,7,,6,
1,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8263303,40,Mason McDaniel,,,So,P,6-4,L/L,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8269017,29,Luke Gibson,,,Sr,P,6-0,L/L,15080,11,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8270447,15,Trey  Fenderson,,,So,INF,6-0,R/R,15080,1,1,0.500,0.500,1.500,1,2,1,,1,3,,2,1,,1,,,,,,,,,
4,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8271813,26,Ryan Becker,,,So,C,6-0,R/R,15080,34,20,0.211,0.326,0.303,7,76,16,1,,23,2,18,10,4,2,,23,2,,,,,1,
5,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8272989,21,Jay Wetherington,,,Sr,OF,5-9,L/L,15080,54,50,0.268,0.341,0.351,41,194,52,8,1,68,2,24,17,5,1,9,48,3,2,,16,,2,
6,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8266149,31,Charlie McDaniel,,,Sr,P,6-3,L/L,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8270745,1,Jack Gorman,,,Sr,INF,5-10,R/R,15080,42,42,0.248,0.382,0.394,28,137,34,6,1,54,4,22,27,5,4,5,43,2,4,,7,,1,
8,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8260331,2,Brody Fahr,,,Sr,INF,5-11,L/R,15080,55,55,0.320,0.423,0.463,61,203,65,12,4,94,3,43,33,6,4,2,22,4,1,,4,,3,
9,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8262782,6,Fenix DiGiacomo,,,Jr,P,6-5,R/R,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8269631,45,Jeremiah Hampton,,,So,P,6-1,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8266549,13,Jake Randolph,,,So,C,6-0,R/R,15080,35,27,0.302,0.382,0.458,23,96,29,6,,44,3,20,10,3,1,,12,3,2,,1,1,2,
12,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8266562,7,Evan Cuervo,,,So,OF,6-4,L/R,15080,32,17,0.172,0.289,0.203,4,64,11,2,,13,,7,8,3,1,1,13,3,1,,,,3,
13,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8272257,22,Ryan Ouzts,,,Sr,UT,5-8,R/R,15080,17,17,0.286,0.392,0.381,8,63,18,,,24,2,16,10,1,,,10,6,2,,3,,6,
14,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8261694,28,Kyle Mueller,,,So,P,6-4,R/R,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8261747,5,Joel  Dragoo,,,Jr,INF,6-2,R/R,15080,56,56,0.401,0.508,0.797,58,197,79,20,2,157,18,67,43,7,7,,33,7,2,1,11,10,6,
16,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8280382,38,Yechiel Saint,,,Jr,INF,5-11,B/R,15080,18,1,0.000,0.000,0.000,,3,,,,0,,,,,,,3,,,,,,,
17,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8285399,41,Eli Bowery,,,So,P,6-3,R/R,15080,4,0,,,,,,,,,0,,,,,,,,,,,,,,
18,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8280695,33,Tyler Mecchella,,,So,P,6-3,L/L,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
19,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8278336,17,Daniel Eagen,,,Jr,P,6-4,R/R,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8279795,9,Noah Lebron,,,Sr,INF,5-10,L/R,15080,48,47,0.264,0.377,0.393,42,163,43,9,,64,4,40,28,6,7,5,27,4,,,5,,3,
21,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8424337,25,Adam Featherstone,,,So,OF,6-0,,15080,25,9,0.194,0.293,0.250,8,36,7,2,,9,,3,5,,,,17,,2,1,2,,,
22,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8424349,30,Holden Baker,,,Fr,INF,6-3,,15080,17,6,0.192,0.290,0.192,2,26,5,,,5,,2,4,,1,1,6,1,1,,,,1,
23,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8424351,32,Caden Barnett,,,Jr,P,6-4,,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
24,2024,2023-24,MBA,1320,Presbyterian,1,I,Big South,8424328,20,Sean Hollister,,,Jr,P,6-4,R/R,15080,26,4,,,,,,,,,0,,,,,,,,,,,,,,
