,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,703,Texas,1,I,Big 12,8272523,45,Heston Tole,,,Sr,P,6-6,R/R,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,703,Texas,1,I,Big 12,8262002,32,Charlie Hurley,,,Sr,P,6-8,,15080,18,9,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,703,Texas,1,I,Big 12,8261045,53,Luke Harrison,,,Jr,P,6-2,,15080,13,1,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,703,Texas,1,I,Big 12,8271659,41,Cody Howard,,,So,P,6-1,,15080,11,4,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,703,Texas,1,I,Big 12,8259940,57,Lebarron Johnson Jr.,,,Sr,P,6-4,,15080,17,15,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,703,Texas,1,I,Big 12,8274314,6,Rylan Galvan,,,So,C,6-2,R/R,15080,53,50,0.287,0.392,0.506,36,174,50,14,,88,8,37,27,3,,3,58,3,1,,3,,3,
6,2024,2023-24,MBA,703,Texas,1,I,Big 12,8269517,29,Cam Constantine,,,Sr,OF,6-0,,15080,2,0,0.000,0.000,0.000,1,2,,,,0,,,,,,,1,,,,,,,
7,2024,2023-24,MBA,703,Texas,1,I,Big 12,8262870,4,Porter Brown,,,Sr,OF,6-0,,15080,55,48,0.215,0.344,0.407,35,177,38,8,1,72,8,24,29,6,,1,54,2,1,,11,1,2,
8,2024,2023-24,MBA,703,Texas,1,I,Big 12,8260596,44,Max Belyeu,,,So,OF,6-2,L/R,15080,59,56,0.329,0.423,0.667,50,210,69,15,1,140,18,53,27,9,2,1,44,3,2,,3,1,3,
9,2024,2023-24,MBA,703,Texas,1,I,Big 12,8265449,1,Jalin Flores,,,So,INF,6-2,R/R,15080,60,60,0.340,0.408,0.656,52,241,82,22,,158,18,56,21,10,5,1,56,5,1,,2,,5,
10,2024,2023-24,MBA,703,Texas,1,I,Big 12,8276067,38,Max Grubbs,,,So,P,6-1,R/R,15080,18,12,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,703,Texas,1,I,Big 12,8281539,11,Tanner Witt,,,Sr,P,6-6,,15080,5,2,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,703,Texas,1,I,Big 12,8285167,9,Jared Thomas,,,So,INF,6-2,L/L,15080,60,60,0.349,0.434,0.635,61,249,87,15,4,158,16,47,31,8,2,1,60,2,,2,18,1,1,
