season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447371,20,Drew  Hildebrand,,,Jr,P,5-10,L/L,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8274791,9,Casen Sandri,,,So,INF,6-0,R/R,15080,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8277744,1,Au'sean Owens,,,Jr,OF,5-8,L/L,15080,59,58,0.280,0.389,0.314,39,175,49,2,2,55,,19,29,3,1,13,37,1,5,3,17,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8271312,14,Jimmy Tooley,,,Jr,P,6-0,L/L,15080,19,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447413,31,Ethan Coddington,,,Fr,INF,5-10,R/R,15080,3,0,0.000,0.000,0.000,,2,,,,0,,,,,,,2,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447434,39,Dane Samartino,,,Fr,P,6-0,R/R,15080,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8265749,33,Peyton Johnson,,,Jr,SS,6-0,R/R,15080,56,53,0.241,0.377,0.340,30,162,39,9,2,55,1,21,35,4,6,4,27,4,,2,3,,3,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447497,40,Jake Black,,,Jr,P,6-1,R/R,15080,14,12,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8261244,24,Andrew Sicinski,,,Sr,C,5-10,L/R,15080,38,29,0.310,0.417,0.370,13,100,31,4,1,37,,21,19,,1,,22,3,,,,,1,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8264819,2,Teague Hoover,,,So,INF,5-10,R/R,15080,12,9,0.071,0.257,0.071,3,28,2,,,2,,2,6,1,,,14,1,,,,,1,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8275445,29,Elijah Dunn,,,So,OF,6-2,R/R,15080,38,31,0.233,0.322,0.505,18,103,24,7,3,52,5,27,12,2,1,,30,1,,,1,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8258984,21,Sebastian Rosado-Guindin,,,So,P,6-3,L/L,15080,10,4,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8277149,23,Cooper Baxter,,,So,INF,6-3,R/R,15080,13,2,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8262723,7,Derrick Shields,,,So,P,5-10,R/R,15080,15,13,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8274470,17,Davin Landers,,,Jr,C,5-11,R/R,15080,49,49,0.258,0.320,0.352,29,159,41,3,,56,4,28,12,5,5,3,25,7,,,,,6,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447420,34,Lucas Whittaker,,,Fr,C,6-0,R/R,15080,6,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2024,2023-24,MBA,307,Indiana (PA),2,II,PSAC,8447426,36,Robert Carfagno,,,Fr,OF,5-9,R/R,15080,37,24,0.300,0.387,0.425,11,80,24,5,1,34,1,21,10,2,1,4,23,6,2,,5,,6,
