,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8268028,21,Ryan Hardman,,,Sr,P,6-3,R/R,15080,19,1,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8259575,6,Carston Herman,,,Jr,P,6-0,L/L,15080,16,11,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8273868,2,Ethan He,,,Jr,INF,5-10,R/R,15080,37,24,0.253,0.316,0.322,10,87,22,3,,28,1,13,6,2,,1,17,2,3,,3,,1,
3,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8269024,1,Blake Borgogno,,,Sr,INF,5-9,L/R,15080,40,28,0.225,0.328,0.294,9,102,23,2,1,30,1,11,13,3,1,4,24,2,2,,3,,2,
4,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8271607,48,Hank Dodson,,,Sr,C,6-0,R/R,15080,55,55,0.276,0.373,0.457,30,199,55,13,1,91,7,26,23,9,2,2,57,4,,1,4,,1,
5,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8264590,11,Jack Walker,,,Sr,OF,6-0,R/R,15080,41,25,0.234,0.321,0.457,12,94,22,5,2,43,4,14,10,2,,1,22,2,,,2,,1,
6,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8266087,17,Trevor Meisner,,,Sr,P,6-2,R/R,15080,18,1,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8266103,32,Ben Clark,,,So,P,6-3,R/R,15080,12,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8271896,50,Chase Rodriguez,,,Sr,OF,6-1,L/L,15080,53,42,0.233,0.360,0.432,30,146,34,8,,63,7,24,18,11,,5,40,3,,,7,,2,
9,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8266378,22,Justin Woodbury,,,Jr,P,6-1,L/L,15080,11,0,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8270840,28,Jonah Marshall,,,So,P,6-2,R/R,15080,12,1,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,30095,Utah Tech,1,I,WAC,8273378,35,Dakoda West,,,So,P,6-3,R/R,15080,12,1,,,,,,,,,0,,,,,,,,,,,,,,
