season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8274892,27,Gavin Seebold,,,Jr,P,6-1,R/R,15080,16,10,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8270131,2,Mason Sweeney,,,Jr,P,6-2,L/L,15080,18,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8272671,19,Will Kiesel,,,Jr,P,6-0,L/L,15080,27,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8276798,17,Jacob Winzenread,,,So,INF,6-2,R/R,15080,11,4,0.238,0.273,0.238,1,21,5,,,5,,1,1,,,1,10,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8272755,21,Tanner Morgan,,,Sr,P,6-1,L/L,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8276361,10,Jack Ellis,,,Sr,INF,6-0,L/R,15080,38,36,0.290,0.404,0.527,31,131,38,7,,69,8,32,22,5,3,3,42,2,,1,,2,1,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8267358,11,Ethan  Rothschild,,,So,OF,5-8,L/L,15080,17,11,0.229,0.413,0.229,6,35,8,,,8,,4,8,3,,,8,,2,,2,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8265017,18,Adam Weihe,,,Jr,P,6-3,R/R,15080,10,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8265045,13,Tyler Hutson,,,Jr,P,6-3,L/R,15080,25,4,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8275706,26,Gavin  Morris,,,Jr,P,6-3,R/R,15080,13,10,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8275784,3,Thomas  Emerich,,,Sr,INF,5-11,R/R,15080,36,35,0.311,0.432,0.387,30,119,37,6,,46,1,19,17,10,2,2,19,7,2,1,6,,7,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8259178,7,Trent Robinson,,,Sr,UT,5-11,R/R,15080,39,10,0.174,0.296,0.217,6,23,4,1,,5,,4,3,1,,2,7,,,,3,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8286420,38,Trevor Geddes,,,So,P,6-7,L/L,15080,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8284222,14,Lane Crowden,,,Sr,INF,6-6,R/R,15080,50,48,0.238,0.333,0.329,27,164,39,5,2,54,2,32,19,6,3,4,47,4,2,,8,,3,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8285523,32,Tucker Ebest,,,Sr,INF,6-3,L/L,15080,59,58,0.284,0.424,0.507,35,211,60,16,2,107,9,53,44,10,4,,41,6,1,1,,2,3,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8278248,31,Tyler Kapust,,,Sr,C,5-10,R/R,15080,29,20,0.290,0.398,0.348,7,69,20,1,,24,1,8,6,7,1,,24,1,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8287029,9,Ricardo Van Grieken,,,Jr,INF,6-0,L/R,15080,59,56,0.223,0.380,0.306,34,193,43,10,,59,2,26,41,11,5,9,38,6,,1,2,1,2,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8282241,41,Nolan Cook,,,Sr,INF,6-0,R/R,15080,17,6,0.179,0.233,0.179,4,28,5,,,5,,3,,2,,4,13,,,1,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8279882,5,Carter Stamm,,,Sr,P,6-0,R/R,15080,10,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8281182,4,Roy Holcomb,,,Sr,P,5-11,L/R,15080,1,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8282424,23,Caleb Niehaus,,,Sr,INF,6-6,R/R,15080,59,59,0.284,0.358,0.387,53,243,69,16,,94,3,31,17,12,2,5,41,5,2,2,12,,2,
2024,2023-24,MBA,661,Southern Ind.,1,I,OVC,8281251,15,Cory Anderson,,,Sr,P,5-10,R/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
