,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8265625,36,Keaton Cottam,,,So,C,6-2,R/R,15080,16,10,0.364,0.429,0.432,12,44,16,3,,19,,9,4,1,,2,12,1,,,1,,1,
1,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8265760,24,Jaden Brown,,,Sr,INF,6-1,R/R,15080,39,38,0.365,0.429,0.601,35,148,54,9,1,89,8,43,17,1,2,,40,1,3,,2,,1,
2,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8267041,8,Conner Gore,,,Sr,INF,6-2,R/R,15080,13,9,0.375,0.468,0.675,12,40,15,4,1,27,2,8,7,,,,7,2,,,,,2,
3,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8276901,1,Clayton Gray,,,Jr,OF,5-9,L/R,15080,55,55,0.380,0.450,0.680,73,250,95,24,3,170,15,68,31,4,4,1,30,2,8,1,13,,1,
4,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8259033,11,Deaton Oak,,,So,P,6-1,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8265002,6,Paris Pridgen,,,So,INF,5-11,R/R,15080,13,0,0.333,0.333,0.333,4,3,1,,,1,,,,,,,2,,,1,3,,,
6,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8267649,14,Jacob Weaver,,,Jr,P,6-3,R/R,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8267806,18,Harrison Brown,,,Sr,OF,6-2,L/L,15080,47,45,0.333,0.427,0.614,48,189,63,11,,116,14,57,23,8,,3,54,4,1,,4,,2,
8,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8277445,16,Nathan Barksdale,,,Jr,OF,5-11,R/R,15080,33,0,0.267,0.313,0.267,9,15,4,,,4,,2,,1,,,3,,1,,1,,,
9,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8259432,90,Solomon Washington,,,Sr,P,5-10,R/R,15080,17,3,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8285207,75,Campbell Holt,,,Jr,P,6-1,L/L,15080,17,2,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8286677,13,Lyle Miller-Green,,,Sr,OF,5-5,R/R,15080,56,56,0.393,0.533,0.900,94,219,86,17,2,197,30,94,54,15,3,,38,4,2,,13,11,1,
12,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8285483,7,Gus Freeman,,,Sr,C,6-0,R/R,15080,39,36,0.375,0.506,0.617,43,120,45,14,,74,5,33,23,11,2,4,17,3,1,,5,,2,
13,2024,2023-24,MBA,43,Austin Peay,1,I,ASUN,8281988,10,John Bay,,,Jr,OF,6-0,R/R,15080,55,55,0.365,0.471,0.817,61,208,76,20,1,170,24,72,34,10,3,3,55,3,3,,11,,2,
