,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448399,46,Hayden Harmon,,,Fr,P,5-11,R/R,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448412,26,Blake  Hooks,,,Jr,P,6-0,R/R,15080,25,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448273,31,Sam Brodersen,,,Sr,P,6-1,R/R,15080,33,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8260788,17,Slade Netterville,,,Jr,INF,5-9,R/R,15080,6,0,0.000,0.000,0.000,,5,,,,0,,,,,,,2,,,,,,,
4,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8271513,10,Logan McLeod,,,Sr,3B,5-10,R/R,15080,41,37,0.246,0.388,0.322,22,118,29,4,1,38,1,14,18,10,1,,30,1,1,,1,,1,
5,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8262300,44,Karson Evans,,,So,UT,6-2,R/R,15080,14,9,0.176,0.317,0.294,5,34,6,1,,10,1,4,6,1,,,4,2,,,,,2,
6,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8272921,6,Adarius Myers,,,Sr,OF,5-10,R/R,15080,64,64,0.297,0.372,0.405,35,259,77,19,,105,3,35,28,5,4,2,43,3,5,,8,,3,
7,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8264896,20,Grant Hubka,,,Sr,P,6-4,R/R,15080,28,5,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8265035,29,Isaac Crabb,,,Sr,P,6-2,R/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8272008,3,Will Safford,,,Jr,INF,5-8,L/R,15080,46,39,0.198,0.329,0.389,24,131,26,4,,51,7,24,22,5,3,9,37,5,1,1,3,,4,
10,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8266390,45,Jacob Havern,,,So,P,6-6,R/R,15080,18,2,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8268599,12,Jorge Corona,,,Sr,C,6-2,R/R,15080,58,57,0.316,0.388,0.570,45,244,77,14,,139,16,51,26,4,2,,47,5,,,,,5,
12,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8275940,39,Ryan Harland,,,Jr,P,5-8,L/L,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
13,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8287457,40,Reed Smith,,,Sr,P,6-2,R/R,15080,19,17,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8283182,36,Greg Martinez,,,Sr,P,6-3,R/R,15080,10,1,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8287810,28,Caden Copeland,,,Jr,P,6-2,L/L,15080,18,5,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8281070,16,Ethan Bates,,,Sr,UT,5-11,L/R,15080,64,64,0.337,0.436,0.609,68,258,87,21,2,157,15,74,37,13,6,1,22,,,,2,2,,
17,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8281147,24,Dalton Davis,,,Sr,INF,6-0,R/R,15080,54,54,0.324,0.423,0.586,57,222,72,11,1,130,15,53,34,7,4,,21,1,,1,8,,1,
18,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8281209,5,Cole McConnell,,,Sr,OF,6-1,L/L,15080,60,60,0.378,0.461,0.671,67,249,94,17,1,167,18,71,29,13,4,,71,2,1,,1,2,2,
19,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8281382,4,Brody Drost,,,Jr,OF,6-3,L/L,15080,17,11,0.186,0.327,0.279,7,43,8,1,,12,1,4,7,2,,,17,,,,,1,,
20,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8278904,2,Thaxton Berch,,,Jr,INF,5-10,R/R,15080,13,3,0.091,0.167,0.091,4,11,1,,,1,,1,1,,,1,4,,,,1,,,
21,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448276,9,Colton Coates,,,Fr,INF,6-0,B/R,15080,5,0,0.000,0.200,0.000,,4,,,,0,,,1,,,,2,,,,,,,
22,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448384,37,Reece  Tarini,,,Fr,P,5-10,L/L,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
23,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448269,52,Brenton Thiels,,,Sr,P,6-10,R/R,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
24,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448271,7,Michael Ballard,,,Sr,INF,6-0,R/R,15080,64,64,0.312,0.392,0.409,33,247,77,12,,101,4,38,31,3,2,4,42,5,1,1,2,,5,
25,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448272,34,Turner Swistak,,,Sr,P,6-3,R/R,15080,16,13,,,,,,,,,0,,,,,,,,,,,,,,
26,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448420,32,Luke  Nichols,,,Jr,P,6-1,L/L,15080,17,16,,,,,,,,,0,,,,,,,,,,,,,,
27,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448429,33,Connor Nation,,,Jr,P,5-11,L/L,15080,23,5,,,,,,,,,0,,,,,,,,,,,,,,
28,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448434,38,Nate Crider,,,Jr,P,6-2,R/R,15080,15,0,,,,,,,,,0,,,,,,,,,,,,,,
29,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448495,14,Grant  Comeaux,,,Fr,INF,6-1,R/R,15080,55,50,0.261,0.329,0.342,28,199,52,7,,68,3,28,10,12,4,1,53,3,2,,,,3,
30,2024,2023-24,MBA,366,Louisiana Tech,1,I,CUSA,8448268,18,Kasten Furr,,,Jr,INF,5-10,R/R,15080,64,64,0.271,0.409,0.381,70,236,64,7,2,90,5,28,34,23,3,4,42,3,,1,4,,2,
