,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8265701,1,AJ Guerrero,,,Jr,OF,6-0,R/R,15080,49,49,0.303,0.364,0.572,39,201,61,9,,115,15,50,18,3,3,,51,4,,,,,4,
1,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8272549,41,Colin Blanchard,,,So,C,6-1,L/R,15080,44,36,0.236,0.374,0.311,15,106,25,5,,33,1,12,20,4,1,5,24,2,1,,,,2,
2,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8264436,13,Aiva Arquette,,,So,INF,6-4,R/R,15080,48,48,0.325,0.384,0.574,45,209,68,14,1,120,12,36,17,3,,,40,4,3,,6,1,4,
3,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8278196,12,Cam Clayton,,,Jr,INF,6-1,R/R,15080,51,51,0.270,0.378,0.440,42,200,54,9,2,88,7,29,30,6,2,,43,1,2,3,7,,1,
4,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8587950,11,Jase Evangelista,,,Fr,P,6-2,R/R,15080,13,2,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8274217,20,Jared Engman,,,Sr,P,6-0,R/R,15080,14,13,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8265019,51,Sawyer Parkin,,,Jr,P,5-11,R/R,15080,8,1,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8269521,34,Michael Brown,,,Sr,INF,6-5,L/L,15080,20,15,0.218,0.306,0.327,2,55,12,3,,18,1,9,6,1,,,17,1,,,,,1,
8,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8269660,7,Luke Rohleder,,,Sr,OF,5-11,L/L,15080,30,3,0.105,0.292,0.105,4,19,2,,,2,,,3,2,,,6,1,,1,,,1,
9,2024,2023-24,MBA,756,Washington,1,I,Pac-12,8259221,16,Jeter Ybarra,,,Jr,UT,6-4,L/R,15080,51,51,0.276,0.326,0.433,28,217,60,16,,94,6,39,17,,2,,36,7,1,,,,7,
