season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8259494,4,Sal Grinstead,,,Sr,UT,-,,15080,28,22,0.253,0.324,0.316,7,95,24,4,1,30,,12,8,2,,3,18,1,1,,1,1,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8260716,16,Pedro Figueroa,,,Sr,UT,6-3,R/R,15080,26,24,0.307,0.357,0.352,8,88,27,4,,31,,11,8,,2,,16,2,1,1,3,,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8261135,9,Isaiah Malek,,,So,INF,5-10,R/R,15080,7,1,0.000,0.091,0.000,1,10,,,,0,,,1,,,,4,1,,,,,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8261537,34,Daniel Foster,,,Jr,P,-,,15080,14,8,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8262513,32,Ryan Webster,,,Sr,P,-,,15080,16,8,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8265461,14,Richard Daronco,,,Sr,P,-,,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8266965,7,Liam Martin,,,Jr,P,-,,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8267339,44,David Chenoweth,,,Sr,P,-,,15080,6,2,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8271972,2,Jake McNamara,,,So,INF,5-10,R/R,15080,26,14,0.286,0.338,0.317,6,63,18,2,,20,,5,5,,,1,5,4,,,1,,3,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8272409,1,Nathan Espinal,,,Sr,P,-,,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8273712,28,Sean Williams,,,Sr,C,-,,15080,34,30,0.222,0.267,0.287,12,108,24,4,,31,1,13,6,1,1,4,27,1,1,1,1,,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8279736,33,Matthew Faranda,,,Jr,P,-,,15080,46,44,0.368,0.434,0.454,34,174,64,15,,79,,23,17,4,1,2,23,5,3,,4,1,5,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8279920,29,Michael Schettino,,,So,INF,6-1,R/R,15080,12,5,0.261,0.250,0.348,2,23,6,2,,8,,2,,,1,,8,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8280322,3,Eli Scadina,,,So,1B,6-4,R/R,15080,9,1,0.000,0.200,0.000,,4,,,,0,,,,1,,,2,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8284565,12,Justin Lovell,,,Sr,P,-,,15080,14,5,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8284832,18,Ben Green,,,So,OF,5-8,L/L,15080,40,38,0.291,0.365,0.358,21,148,43,5,1,53,1,15,14,5,3,2,24,3,5,1,12,,3,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8287417,35,Andrew Sieczkowski,,,Sr,P,-,,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421210,21,Nate Housen,,,Sr,OF,-,,15080,42,41,0.280,0.373,0.493,30,150,42,9,1,74,7,31,20,4,3,2,47,1,1,,9,2,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421211,11,Matty Warren,,,Sr,INF,-,,15080,43,42,0.237,0.326,0.288,24,156,37,6,1,45,,15,20,1,1,4,34,4,1,,12,,4,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421223,5,Jimmie Buhl,,,So,,-,,15080,13,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421225,6,Patrick Rakes,,,Fr,,-,,15080,36,29,0.266,0.386,0.294,17,109,29,3,,32,,11,19,3,1,1,17,1,3,,1,1,1,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421226,13,Gavin Ingram,,,Fr,,-,,15080,14,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421229,15,Brice Mortillaro,,,So,C,6-0,R/R,15080,14,10,0.167,0.286,0.278,3,36,6,1,,10,1,3,2,4,,1,6,2,,,,,2,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421233,17,Dalton Balma,,,So,,-,,15080,5,2,0.200,0.500,0.200,,5,1,,,1,,,1,2,,,1,,,,1,,,
2024,2023-24,MBA,30045,Palm Beach Atl.,2,II,Sunshine State,8421235,19,A.J. Prendergast,,,Fr,P,6-2,R/R,15080,17,2,,,,,,,,,0,,,,,,,,,,,,,,
