,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8277738,30,Dante Chirico,,,Sr,P,5-10,R/R,15080,15,13,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8260889,25,Collin Welch,,,Jr,P,6-0,R/R,15080,18,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8275098,46,Jordan Fisher,,,Jr,P,6-4,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8269135,19,Bradley Wilson,,,So,P,6-4,R/R,15080,15,13,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8276839,2,Xavier Moronta,,,Sr,OF,5-10,L/L,15080,37,33,0.298,0.419,0.466,24,131,39,10,,61,4,30,21,7,1,,21,3,2,1,1,,3,
5,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8270685,36,Zach Lewis,,,So,P,6-1,R/R,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8259114,38,Trey Tujetsch,,,Sr,P,5-11,R/R,15080,15,6,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8272081,8,Hunter Wilder,,,Sr,OF,6-0,L/L,15080,49,42,0.241,0.428,0.362,32,141,34,8,,51,3,29,31,15,,3,44,,1,,12,,,
8,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8272217,26,Ryan Sleeper,,,Sr,P,6-4,L/L,15080,16,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8273597,27,Braxton Church,,,Jr,C,5-9,L/R,15080,46,44,0.241,0.404,0.418,33,170,41,7,1,71,7,35,35,12,1,1,37,2,,,,,1,
10,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8268707,14,Cy Smith,,,Sr,P,6-0,R/R,15080,4,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8286358,33,Jackson Steensma,,,So,UT,6-4,B/R,15080,14,14,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8281626,10,CJ Boyd,,,Sr,OF,6-1,R/R,15080,55,55,0.301,0.403,0.594,62,229,69,11,1,136,18,58,31,12,6,1,49,3,3,,10,2,3,
13,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8285366,9,Jonathan Xuereb,,,So,SS,6-1,R/R,15080,3,1,0.500,0.667,0.500,3,4,2,,,2,,1,2,,,,,,,,,,,
14,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8285642,7,Austin St. Laurent,,,Jr,UT,6-0,R/R,15080,55,55,0.366,0.424,0.618,78,246,90,12,4,152,14,60,16,12,4,1,21,8,3,,9,,5,
15,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8281128,16,Jake Beaty,,,So,P,6-2,L/L,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
16,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8283663,44,Grey LaSpaluto,,,Sr,P,5-10,R/R,15080,30,0,,,,4,,,,,0,,,,,,,,,,,,,,
17,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8280095,32,Tommy Walker,,,So,C,6-0,R/R,15080,17,9,0.214,0.455,0.214,4,28,6,,,6,,6,13,1,2,,11,,,,5,1,,
