,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8272597,21,Jacob Fried,,,Sr,P,6-6,,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8274984,30,Khadim Diaw,,,Jr,C,6-1,,15080,20,20,0.432,0.500,0.716,25,81,35,8,3,58,3,18,4,7,,1,10,,2,,11,,,
2,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8260909,8,Will Grimm,,,Sr,P,5-11,,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8264442,31,Ryan Mullan,,,So,P,6-2,,15080,35,1,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8272728,14,Cole Chimenti,,,Jr,P,6-0,,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8275137,3,Grant Weiss,,,Sr,OF,6-3,,15080,32,24,0.233,0.477,0.384,13,73,17,3,1,28,2,18,10,25,1,,25,2,2,,1,1,1,
6,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8270330,34,Michael Nunez,,,Jr,P,6-3,,15080,21,2,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8267262,16,Owen Hackman,,,Sr,P,6-1,,15080,13,13,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8273111,9,Trey Becker,,,Jr,INF,5-10,,15080,14,5,0.200,0.278,0.400,7,15,3,,,6,1,4,2,,1,,11,,1,,1,,,
9,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8262740,22,Tanner Warrady,,,So,P,-,,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
