,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8272531,39,Brendan Clarke,,,So,P,6-2,R/R,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8261976,13,Mike Bernas,,,Jr,P,5-8,L/L,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8266910,30,Ryan Robinson,,,Jr,UT,6-1,L/L,15080,15,5,0.276,0.344,0.276,5,29,8,,,8,,4,2,1,,,5,,,,1,,,
3,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8276244,8,Ryan Crivello,,,So,INF,5-10,R/R,15080,19,12,0.262,0.466,0.262,14,42,11,,,11,,6,13,3,,,12,,,,5,,,
4,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8277966,35,Drew Rudsinski,,,Sr,P,6-3,R/R,15080,22,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8266049,31,Luke Pappas,,,Sr,P,6-3,L/L,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8267492,16,Sam Cole,,,So,P,6-2,R/R,15080,9,6,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8273167,48,Charles Lefebvre,,,Sr,P,6-4,R/R,15080,10,1,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8273218,0,Luke Lashutka,,,Sr,P,6-2,R/R,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8261817,23,Evan Wolf,,,Sr,P,6-1,R/R,15080,12,7,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8263068,47,Cooper Miles,,,Sr,INF,6-0,R/R,15080,36,33,0.248,0.414,0.358,26,109,27,4,1,39,2,9,26,5,,2,30,2,,2,13,1,1,
11,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8264139,3,Caleb Adams,,,Sr,OF,6-2,R/R,15080,48,48,0.245,0.351,0.419,31,155,38,10,1,65,5,20,24,4,5,5,39,4,2,3,27,,4,
12,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8267981,21,Dylan Mass,,,So,OF,6-0,L/R,15080,48,48,0.320,0.409,0.412,42,194,62,8,2,80,2,34,32,1,5,1,24,2,9,1,29,,2,
13,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8260704,49,Wyatt Flack,,,So,P,6-3,R/R,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8286621,18,Peyton Petry,,,Jr,P,6-4,R/R,15080,9,0,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8279430,29,Amai Rivera-Martinez,,,So,UT,6-4,L/L,15080,20,4,0.214,0.241,0.357,3,28,6,1,,10,1,6,1,,,,9,1,1,,,,,
16,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8279561,43,Kaelan Racculia,,,Sr,P,6-3,R/R,15080,19,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8283277,9,Dylan McDonald,,,Jr,UT,5-10,R/R,15080,30,20,0.274,0.407,0.315,17,73,20,3,,23,,14,13,4,1,3,6,1,5,,10,,,
18,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449833,12,Aedan Walter,,,Sr,P,6-2,R/R,15080,14,10,,,,,,,,,0,,,,,,,,,,,,,,
19,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8281096,19,Mikey Scott,,,Sr,OF,6-2,R/R,15080,38,38,0.331,0.373,0.581,29,148,49,9,2,86,8,40,9,2,2,1,28,2,1,2,17,,1,
20,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8284750,5,Travis Graves,,,Sr,INF,5-10,R/R,15080,15,0,0.000,0.250,0.000,6,3,,,,0,,,1,,,,1,1,,,4,,,
21,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8287340,17,Brayden Heidel,,,Sr,P,6-4,R/R,15080,4,4,,,,,,,,,0,,,,,,,,,,,,,,
22,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449818,25,Nick Jennings,,,Sr,P,6-3,R/R,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
23,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449829,24,Russell Sandefer,,,Fr,P,6-1,R/R,15080,11,8,,,,,,,,,0,,,,,,,,,,,,,,
24,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449782,4,Buck Anderson,,,Sr,UT,5-7,B/R,15080,44,44,0.288,0.381,0.380,39,163,47,6,,62,3,30,27,1,6,4,22,3,5,,23,,1,
25,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449785,2,Zach Benson,,,Sr,OF,5-10,L/L,15080,42,39,0.275,0.372,0.370,28,138,38,8,1,51,1,26,14,9,3,1,17,1,3,,6,,1,
26,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449788,10,Josh Davis,,,Sr,C,6-1,R/R,15080,37,35,0.293,0.463,0.526,25,116,34,4,1,61,7,27,23,17,4,,22,1,,,1,,1,
27,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449817,38,Luke Houin,,,Sr,C,6-1,R/R,15080,19,13,0.283,0.452,0.326,4,46,13,2,,15,,9,12,3,1,,13,,,1,,,,
28,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449824,26,Callan Moss,,,Jr,1B,6-2,R/R,15080,48,47,0.360,0.473,0.634,43,164,59,14,2,104,9,44,32,6,3,,21,5,,,5,2,3,
29,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449831,33,Dawson Turner,,,Jr,P,6-7,L/L,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
30,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449834,44,Nick Yedman,,,Jr,C,6-0,R/R,15080,18,13,0.277,0.356,0.447,13,47,13,5,,21,1,13,6,2,4,,8,,,,,,,
31,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449835,37,Jacob Young,,,Jr,P,6-5,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
32,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449783,6,Giuseppe Arcuri,,,Sr,INF,5-9,R/R,15080,17,3,0.211,0.250,0.316,5,19,4,2,,6,,3,1,,,1,6,,,,1,,,
33,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449825,1,Yazael Nunez,,,Sr,SS,5-9,R/R,15080,46,46,0.299,0.391,0.329,24,164,49,3,1,54,,24,24,2,2,2,26,3,3,4,22,,1,
34,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449826,28,Kaiden Perez,,,Fr,P,5-10,L/L,15080,4,0,,,,,,,,,0,,,,,,,,,,,,,,
35,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449816,36,Judd Hildreth,,,Fr,INF,5-11,R/R,15080,6,0,,,,,,,,,0,,,,,,,,,,,,,,
36,2024,2023-24,MBA,608,Saint Leo,2,II,Sunshine State,8449827,41,Luis Rivero,,,Fr,OF,6-1,R/R,15080,23,11,0.191,0.365,0.255,11,47,9,3,,12,,6,11,3,2,1,15,,2,,7,,,
