season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8268809,6,Mitch Harding,,,Sr,P,6-2,,15080,13,4,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8274944,8,Dylan  Cleveland,,,So,P,6-3,,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8268966,35,Ridge  Skarbek,,,Jr,P,5-8,-/R,15080,18,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8272638,34,Cole  Patrick,,,So,OF,6-2,,15080,25,18,0.123,0.333,0.175,9,57,7,,,10,1,4,11,7,,,31,1,1,,,,1,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8261145,4,Brett Kelly,,,Sr,OF,5-10,,15080,35,35,0.311,0.422,0.409,21,132,41,8,1,54,1,11,8,19,2,,16,3,1,2,5,,3,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8266028,9,Joseph Phan,,,So,1B,5-11,,15080,11,10,0.306,0.400,0.361,3,36,11,2,,13,,2,5,2,2,,7,1,,1,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8268339,16,Roman Samson,,,Sr,OF,6-2,,15080,25,19,0.231,0.329,0.400,10,65,15,2,,26,3,7,7,3,1,3,18,2,,,2,,1,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8260300,13,Danny Vassallo,,,Sr,P,5-10,-/R,15080,15,9,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8275844,7,Jason  Blackstone,,,Jr,OF,5-8,,15080,48,48,0.285,0.377,0.352,26,193,55,8,1,68,1,13,23,6,1,2,20,2,2,1,11,,2,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8287491,40,Noah Steckley,,,Jr,P,6-6,-/R,15080,14,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,230,Florida Tech,2,II,Sunshine State,8281523,39,Austin Sewell,,,Jr,UT,6-4,,15080,16,10,0.156,0.308,0.281,3,32,5,1,,9,1,5,5,2,,,9,1,,,1,,,
