,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456093,24,Ricky Clark,,,Sr,LF,-,,15080,57,57,0.266,0.359,0.478,37,203,54,13,,97,10,45,26,5,3,1,32,10,2,2,,,8,
1,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456325,5,Alex Naylor,,,Fr,OF,-,,15080,39,37,0.235,0.306,0.318,21,132,31,6,1,42,1,15,11,3,1,2,34,1,1,,3,,1,
2,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456329,21,Carson Morton,,,Fr,P,-,,15080,15,11,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456336,38,Jake Courville,,,Fr,INF,-,,15080,31,28,0.304,0.435,0.380,17,92,28,4,,35,1,11,18,4,1,5,21,,1,,,,,
4,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456355,52,David Sessoms,,,So,OF,-,,15080,4,0,0.000,0.000,0.000,,3,,,,0,,,,,,,1,,,,,,,
5,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456332,34,Dylan Story,,,Fr,P,-,,15080,20,4,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8259481,43,Collin McDougall,,,So,P,-,,15080,12,12,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
7,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8277843,20,Tyler Novik,,,So,P,-,,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8270363,17,Sean Barnett,,,Jr,p,-,,15080,59,59,0.349,0.399,0.739,68,238,83,15,,176,26,87,16,9,8,,43,8,1,1,11,3,7,
9,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8266042,30,Harrison Miller,,,So,p,-,,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8272959,10,Josh Dotson,,,Sr,P,-,,15080,14,13,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8263649,19,Cal Riehl,,,Jr,p,-,,15080,9,3,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8271865,31,Cameron Carraway,,,Sr,1B,-,,15080,11,0,0.222,0.417,0.222,1,9,2,,,2,,,3,,,,6,,,,,,,
13,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8266218,15,Mario Andres-Hernandez,,,So,P,-,,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8262639,1,Cam Harris,,,So,INF,-,,15080,56,56,0.393,0.465,0.541,68,229,90,15,2,124,5,37,28,3,,2,14,4,5,1,8,1,4,
15,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8267519,41,Nathan Nygaard,,,Jr,c,-,,15080,18,10,0.136,0.240,0.136,2,22,3,,,3,,1,3,,,,13,,,,,,,
16,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8273362,12,Josh Haggerty,,,Jr,C,-,,15080,4,1,0.000,0.000,0.000,,2,,,,0,,,,,,,1,,,,,,,
17,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8261560,14,Brent Walls,,,Jr,p,-,,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
18,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8275848,46,Brian Boone,,,Fr,p,-,,15080,12,0,,,,,,,,,0,,,,,,,,,,,,,,
19,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8285369,26,Luis Fuentes,,,Jr,p,-,,15080,1,0,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8280580,47,Tanner Tesh,,,Jr,INF,-,,15080,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8279528,8,Lane Rhodes,,,Sr,C,-,,15080,41,31,0.284,0.391,0.459,20,109,31,5,1,50,4,18,11,8,,7,32,,,,1,,,
22,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8284442,4,Isaiah Williams-Rhem,,,Jr,3b,-,,15080,56,50,0.275,0.362,0.407,45,204,56,10,4,83,3,33,24,5,2,2,38,3,3,,9,,2,
23,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8283386,29,Will Farrell,,,So,1B,-,,15080,14,1,0.167,0.444,0.167,2,6,1,,,1,,,2,1,,,1,,,,,,,
24,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8287172,9,Ethan McCormick,,,Jr,ss,-,,15080,8,2,0.091,0.167,0.364,1,11,1,,,4,1,1,1,,,,6,,,,,,,
25,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8284822,36,Charlie Carpenter,,,So,p,-,,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
26,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8287285,35,Brett Adams,,,Sr,P,-,,15080,59,59,0.361,0.447,0.699,53,219,79,15,1,153,19,76,37,3,7,,34,4,,1,,2,2,
27,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8457612,15,A. Herna,,,Jr,p,-,,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
28,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456324,3,Jalen Evans,,,Fr,INF,-,,15080,21,0,0.100,0.100,0.100,4,10,1,,,1,,1,,,,,5,,,,,,,
29,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456331,3,Marshall Raper,,,Jr,P,6-2,R/R,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
30,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456352,50,Bradley Hart,,,Fr,C,-,,15080,29,17,0.188,0.291,0.250,5,48,9,,,12,1,3,4,3,,1,8,,,1,,,,
31,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8457613,23,J. Velazquez,,,N/A,p,-,,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
32,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456327,13,Gavin Groppuso,,,Fr,INF,-,,15080,3,0,0.000,0.000,0.000,,2,,,,0,,,,,,,1,,,,,,,
33,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456094,25,Owen Crevelt,,,Jr,dh,-,,15080,22,5,0.192,0.361,0.231,1,26,5,1,,6,,4,8,,2,,10,1,,,,,1,
34,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456097,18,Kelan Hoover,,,Jr,p,-,,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
35,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456095,2,Michael Dansky,,,Sr,2B,-,,15080,47,47,0.318,0.426,0.488,37,170,54,6,1,83,7,24,29,6,4,2,28,1,1,,12,1,1,
36,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456099,28,Breon Ishmael,,,Jr,lf,-,,15080,56,53,0.346,0.452,0.576,40,191,66,17,,110,9,38,32,6,1,1,48,1,1,2,14,1,,
37,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8585471,44,Jordan Howard,,,Sr,P,-,,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
38,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456096,37,Chad Harvey,,,Fr,p,-,,15080,20,0,,,,,,,,,0,,,,,,,,,,,,,,
39,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456100,33,Andrew McKay,,,Sr,INF,-,,15080,38,18,0.189,0.274,0.257,9,74,14,2,,19,1,9,6,3,1,1,21,,,,6,,,
40,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456322,11,Dominic Byers,,,Sr,INF,-,,15080,5,0,0.000,0.333,0.000,,2,,,,0,,,,1,,,1,,,,,,,
41,2024,2023-24,MBA,1462,Wingate,2,II,SAC,8456345,45,Josh Barham,,,Fr,C,-,,15080,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
