season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8261630,14,Isaiah Newman,,,So,P,6-0,R/R,15080,15,6,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8263229,6,Christian Holmes,,,Fr,2B,5-8,R/R,15080,8,1,0.200,0.333,0.200,3,5,1,,,1,,1,1,,,,1,,1,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8264188,44,Menra Mapfumo,,,Jr,OF,5-10,R/R,15080,15,5,0.188,0.391,0.313,2,16,3,2,,5,,2,4,2,1,,9,,1,,2,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8264875,15,Dorian Andrews,,,Jr,C,6-2,R/R,15080,19,15,0.154,0.300,0.154,10,39,6,,,6,,3,7,2,2,2,17,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8266535,16,Justin Johnson,,,So,OF,5-8,R/R,15080,9,2,0.222,0.385,0.333,4,9,2,1,,3,,,2,1,1,,1,,,,1,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8267629,21,Michael Sims,,,So,INF,6-0,R/R,15080,16,9,0.273,0.350,0.364,4,33,9,3,,12,,6,5,,2,,10,1,,,1,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8267998,20,Andrew Garner,,,Jr,P,6-2,R/R,15080,35,30,0.356,0.476,0.505,12,101,36,12,,51,1,21,14,9,,,23,2,,1,2,1,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8268744,12,Asa Waites,,,Jr,P,6-0,R/R,15080,28,15,0.100,0.143,0.100,,20,2,,,2,,2,1,,,,10,1,,,,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8269735,2,Jorden Dixon,,,So,P,5-10,L/L,15080,12,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8270665,13,Jaden Foster,,,Jr,INF,5-9,R/R,15080,16,5,0.000,0.200,0.000,,4,,,,0,,,,1,,1,3,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8276871,8,Kobe Williams,,,Jr,OF,6-0,R/R,15080,11,5,0.200,0.294,0.200,2,15,3,,,3,,,2,,,,6,1,,,2,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8281725,27,Aderrius Barron,,,Sr,P,6-0,R/R,15080,22,9,0.314,0.419,0.657,8,35,11,1,1,23,3,8,6,1,1,,12,1,1,,1,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8282726,28,Freddie Coleman,,,So,1B,6-0,R/R,15080,4,0,0.250,0.250,0.500,1,4,1,1,,2,,1,,,,,,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8282742,22,Sean Bolin,,,So,1B,6-3,R/R,15080,4,0,0.000,0.000,0.000,,3,,,,0,,1,,,1,,2,,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8284363,1,Kentavious Veal,,,Jr,INF,5-6,R/R,15080,45,45,0.310,0.424,0.367,45,158,49,4,1,58,1,22,32,3,5,1,13,3,10,1,29,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8285242,26,Corrage Montgomery,,,So,C,5-9,R/R,15080,16,8,0.192,0.323,0.192,4,26,5,,,5,,1,3,2,,1,5,,,1,2,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457245,0,Sean Stewart,,,So,INF,5-9,R/R,15080,44,44,0.237,0.362,0.381,29,139,33,11,,53,3,24,26,4,5,1,33,1,3,1,17,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457246,3,Dylan Diaz,,,So,OF,5-11,R/R,15080,24,11,0.133,0.281,0.200,8,45,6,1,1,9,,6,8,2,2,,19,1,,1,5,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457247,5,Gabe Williams,,,Jr,C,5-11,R/R,15080,37,34,0.279,0.490,0.423,28,104,29,3,,44,4,17,37,7,1,,38,1,,1,2,1,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457248,7,Mario Cuevas,,,Sr,OF,6-1,L/L,15080,45,45,0.352,0.432,0.500,40,162,57,7,4,81,3,36,17,9,4,,17,3,4,1,24,1,3,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457249,9,Tristan Garbutt,,,Sr,INF,5-9,R/R,15080,31,29,0.236,0.367,0.247,13,89,21,1,,22,,5,14,5,1,,27,1,3,,2,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457250,10,Jason Jones,,,Fr,OF,5-10,R/R,15080,40,31,0.185,0.300,0.259,19,108,20,2,,28,2,14,10,9,3,1,20,2,3,,8,,2,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457253,18,Khalil Manuel,,,Sr,OF,6-0,R/R,15080,25,19,0.197,0.282,0.262,5,61,12,1,,16,1,10,3,5,2,,16,,1,,3,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457254,19,Demetrius McCants,,,Jr,P,6-3,R/R,15080,31,29,0.365,0.491,0.541,21,85,31,6,,46,3,27,22,3,4,,11,2,,1,4,1,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457256,25,Alijah Robinson,,,Fr,P,6-4,L/L,15080,37,30,0.304,0.357,0.363,15,102,31,3,,37,1,23,6,3,1,,15,2,1,1,5,1,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457258,29,Terry Cruz,,,Fr,P,5-11,R/R,15080,17,7,,,,,,,,,0,,,,,,,,,,,,,,
