,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8265590,33,Joshua Caravalho,,,Jr,P,6-7,R/R,15080,16,11,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8262090,14,Price Allman,,,Jr,UT,6-3,R/R,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8263399,20,Dalton Patten,,,Jr,UT,5-10,B/R,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8259999,28,Drew Stahl,,,Sr,INF,6-0,R/R,15080,60,60,0.277,0.364,0.455,42,235,65,13,1,107,9,56,30,5,5,,46,5,1,,3,,5,
4,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8264759,17,Hudson Hart,,,So,P,6-3,R/R,15080,13,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8270515,44,Jakob Hall,,,Jr,UT,6-2,R/R,15080,16,16,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8258851,21,Caleb Isaacs,,,Sr,P,6-2,R/L,15080,26,1,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8260191,39,Brooks Fowler,,,Jr,UT,6-2,R/R,15080,16,16,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8269533,15,Dawson Walls,,,So,C,6-2,R/R,15080,14,5,0.263,0.440,0.263,4,19,5,,,5,,1,4,2,,,6,1,,,1,,1,
9,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8267587,26,Max Lucas,,,Sr,INF,5-10,L/R,15080,3,0,0.500,0.667,0.500,,2,1,,,1,,,1,,,,,,,,,,,
10,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8272110,40,Conner Floyd,,,Sr,P,6-2,L/R,15080,16,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8262829,2,Dylan Wipperman,,,Jr,INF,6-0,R/R,15080,14,7,0.148,0.343,0.148,1,27,4,,,4,,2,8,,,,8,,,,,,,
12,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8273481,16,Ryan Blackwell,,,Sr,C,6-0,R/R,15080,16,11,0.216,0.268,0.459,6,37,8,3,,17,2,12,3,,1,1,14,,,,,,,
13,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8280212,35,Reed Ronan,,,Sr,P,5-11,R/L,15080,9,1,,,,,,,,,0,,,,,,,,,,,,,,
14,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8284025,4,Garrett Casey,,,Sr,C,5-10,R/R,15080,11,8,0.111,0.194,0.148,2,27,3,1,,4,,2,3,,1,,3,1,,,,,1,
15,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8285802,6,Sam Thompson,,,Sr,OF,6-0,L/R,15080,54,49,0.243,0.376,0.480,36,173,42,11,3,83,8,25,28,10,2,3,56,,1,,4,,,
16,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8281161,5,Holden Breeze,,,Sr,INF,5-9,R/R,15080,57,57,0.345,0.429,0.515,42,229,79,10,1,118,9,48,30,5,2,,29,5,2,1,2,,4,
17,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420163,12,David Herring,,,Sr,INF,6-0,L/R,15080,58,58,0.202,0.318,0.320,36,203,41,7,1,65,5,34,34,1,1,5,52,8,1,1,,,8,
18,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420169,19,Braydon Sanford,,,Fr,P,6-4,R/R,15080,12,3,,,,,,,,,0,,,,,,,,,,,,,,
19,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420177,25,Trent Martin,,,So,P,6-3,R/L,15080,10,1,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420196,38,Riley Schroeder,,,Fr,P,6-2,R/R,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420197,43,Brayden Mackey,,,Jr,P,6-2,R/R,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
22,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420159,11,Alex Rodgers,,,Sr,OF,5-10,R/R,15080,60,60,0.293,0.403,0.384,50,232,68,15,,89,2,27,37,7,2,4,46,4,3,1,15,,4,
23,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420170,23,Kyle Booker,,,Sr,OF,5-11,L/R,15080,60,60,0.317,0.407,0.461,42,230,73,12,,106,7,47,32,6,5,1,52,4,3,1,12,,4,
24,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420173,24,Aidan O'Malley,,,Fr,UT,6-2,R/R,15080,4,0,0.000,0.000,0.000,,4,,,,0,,,,,,,3,,,,,,,
25,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420182,30,Blake Nichols,,,Jr,INF,5-10,L/L,15080,16,4,0.269,0.333,0.385,2,26,7,,,10,1,6,2,1,1,,11,1,,,,,1,
26,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420192,37,Owen Reynolds,,,Jr,P,6-0,L/L,15080,16,4,,,,,,,,,0,,,,,,,,,,,,,,
27,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420165,13,Cameron LaLiberte,,,Sr,C,6-1,R/R,15080,40,37,0.199,0.292,0.243,20,136,27,1,1,33,1,19,15,3,,4,25,1,,,6,,,
28,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420191,36,Jared Ure,,,Jr,P,6-6,R/R,15080,27,0,,,,,,,,,0,,,,,,,,,,,,,,
29,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420154,7,Martell Davis,,,Jr,INF,6-2,R/R,15080,50,45,0.247,0.324,0.354,34,158,39,6,1,56,3,21,16,3,2,3,40,7,1,,1,,6,
30,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420156,8,Kole Dudding,,,Fr,INF,5-10,R/R,15080,17,12,0.171,0.348,0.286,5,35,6,1,,10,1,3,10,,1,1,14,,1,,,,,
31,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420157,10,Easton Elliot,,,Jr,INF,6-1,L/R,15080,19,10,0.243,0.326,0.297,6,37,9,2,,11,,2,5,,1,,10,,1,,1,,,
32,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420167,18,Elijah Rodriguez,,,Jr,OF,5-9,L/L,15080,57,57,0.324,0.413,0.420,52,238,77,13,2,100,2,43,33,4,1,1,41,2,3,3,17,,2,
33,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420180,27,Keaton Ruthardt,,,Jr,P,6-3,R/R,15080,13,3,,,,,,,,,0,,,,,,,,,,,,,,
34,2024,2023-24,MBA,527,Oral Roberts,1,I,Summit League,8420186,31,Ryan Carmack,,,Sr,P,5-10,R/R,15080,21,4,,,,,,,,,0,,,,,,,,,,,,,,
