,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8276239,21,Dylan Driessen,,,So,P,6-3,R/R,15080,25,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8260949,12,Reece Arbogast,,,Jr,P,5-8,R/L,15080,13,4,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8270191,5,Nic McCay,,,Sr,P,6-0,R/R,15080,13,13,,,,,,,,,0,,,,,,,,,,,,,,
3,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8276782,32,Jude Sundquist,,,Fr,P,6-5,R/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8276887,25,Hunter Palmer,,,Fr,OF,6-0,R/R,15080,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
5,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8264703,6,Jordan Sagedahl,,,Sr,UT,6-2,R/R,15080,41,33,0.289,0.367,0.586,26,128,37,6,1,75,10,27,11,6,2,1,44,2,,,1,,2,
6,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8273004,18,Reece Anderson,,,Sr,OF,6-1,R/R,15080,39,39,0.302,0.391,0.459,41,159,48,6,2,73,5,21,15,9,1,2,25,3,2,,1,,3,
7,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8260015,9,Luke Luskey,,,Fr,INF,5-10,R/R,15080,45,39,0.286,0.395,0.514,21,140,40,8,,72,8,31,16,10,1,1,43,,1,1,3,,,
8,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8259036,13,Dagen Schramm,,,Jr,C,6-0,L/R,15080,22,18,0.204,0.316,0.245,7,49,10,2,,12,,2,6,2,,2,17,,,,1,,,
9,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8268368,3,Matthew Werk,,,So,INF,5-11,R/R,15080,27,17,0.238,0.304,0.397,9,63,15,4,,25,2,7,3,3,,1,27,,1,,3,,,
10,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8274544,29,Will Kent,,,So,P,6-1,R/R,15080,16,5,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8275814,28,Adam Benes,,,Jr,UT,5-11,R/R,15080,37,13,0.235,0.350,0.250,11,68,16,1,,17,,11,11,1,,1,29,,,,1,,,
12,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8279067,23,Jack Kruger,,,So,P,6-4,R/R,15080,12,2,,,,,,,,,0,,,,,,,,,,,,,,
13,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8280275,1,Jess Bellows,,,Jr,OF,5-10,R/R,15080,46,40,0.260,0.325,0.347,23,150,39,8,1,52,1,19,8,8,3,2,32,4,4,,6,,4,
14,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8283072,7,Tyson Kogel,,,So,INF,5-10,L/R,15080,7,2,0.222,0.500,0.444,5,9,2,,1,4,,,5,,,,6,,,,,,,
15,2024,2023-24,MBA,649,South Dakota St.,1,I,Summit League,8285476,19,Owen Bishop,,,Jr,P,6-2,R/R,15080,7,4,,,,,,,,,0,,,,,,,,,,,,,,
