season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403932,29,Alan Benhardt,,,Jr,OF,5-11,,15080,44,43,0.249,0.339,0.325,25,169,42,5,1,55,2,16,18,5,,2,34,4,1,,1,,2,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403933,28,Walker Brodt,,,Fr,P,6-0,,15080,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403936,2,Will Dorrell,,,So,OF,6-1,,15080,27,18,0.209,0.341,0.299,14,67,14,3,,20,1,7,14,,1,,22,3,,,,,2,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403938,24,Cole Griffith,,,Jr,C,6-1,,15080,25,17,0.286,0.420,0.482,15,56,16,2,,27,3,15,10,3,,3,16,1,,1,,,1,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403940,34,Chazz Grossington,,,Fr,INF,6-0,,15080,18,15,0.267,0.400,0.311,7,45,12,,1,14,,7,5,5,,2,10,2,2,1,2,,2,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403943,30,Connor Harris,,,Sr,P,6-8,,15080,6,2,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403957,32,Ryan Yaroshuk,,,Fr,INF,6-2,,15080,7,5,0.250,0.294,0.313,1,16,4,1,,5,,1,,1,,1,1,3,,,,,3,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403939,42,Nick Gonsalves,,,Jr,P,5-11,,15080,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403951,20,Kolby McWilliams,,,Sr,C,5-11,,15080,12,3,0.154,0.250,0.154,1,13,2,,,2,,1,1,1,1,,3,2,,,,,2,
2024,2023-24,MBA,792,Winthrop,1,I,Big South,8403954,33,Anthony Ruocco,,,Fr,INF,5-9,,15080,42,40,0.292,0.401,0.375,23,120,35,7,,45,1,18,14,10,3,5,33,2,1,,2,,2,
