season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8276704,5,Talmadge LeCroy,,,Jr,C,6-2,R/R,15080,62,60,0.242,0.389,0.332,45,211,51,8,1,70,3,28,38,14,2,3,56,7,,,,,5,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8259749,19,Cole Messina,,,Jr,C,6-0,R/R,15080,59,59,0.326,0.465,0.701,64,224,73,19,1,157,21,71,50,10,2,,67,7,3,3,8,9,6,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8269123,31,David Cromer,,,Jr,OF,6-2,R/R,15080,4,0,,0.500,,1,,,,,0,,1,1,,1,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8262302,20,Ethan Petry,,,So,UT,6-4,R/R,15080,61,61,0.306,0.471,0.639,57,219,67,8,1,140,21,53,51,18,1,,73,3,2,1,4,8,3,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8278052,37,Chris Veach,,,Sr,UT,6-0,R/R,15080,26,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8272941,25,Sam Simpson,,,So,P,6-1,R/R,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8274267,14,Eli Jones,,,Jr,P,6-1,R/R,15080,17,15,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8270681,29,Matthew Becker,,,Jr,P,6-3,R/L,15080,21,4,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8275791,16,Dylan Eskew,,,Jr,P,6-3,R/R,15080,19,15,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8276000,28,Austin Williamson,,,So,P,6-4,R/R,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8284083,13,Will  Tippett,,,So,INF,6-1,B/R,15080,48,42,0.180,0.335,0.361,29,133,24,3,,48,7,24,26,6,2,11,63,1,1,,12,,1,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8283015,15,Carson Hornung,,,Jr,OF,6-3,L/R,15080,7,0,0.125,0.300,0.250,1,8,1,1,,2,,1,2,,,,4,1,,,,,1,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8287024,52,Gavin Casas,,,Sr,INF,6-4,L/R,15080,56,49,0.260,0.385,0.491,31,173,45,8,1,85,10,35,22,13,,2,49,4,,1,,,4,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8279813,2,Roman Kimball,,,So,P,5-11,R/R,15080,15,8,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8286327,47,Connor McCreery,,,So,P,6-6,R/R,15080,19,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8285030,9,Evan Stone,,,Jr,OF,6-0,R/R,15080,15,0,0.375,0.583,0.500,2,8,3,1,,4,,1,3,1,,1,3,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412321,30,Eddie Copper,,,Fr,P,6-2,R/R,15080,8,7,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412309,3,Lee Ellis,,,Fr,INF,5-11,R/R,15080,17,6,0.273,0.467,0.364,8,22,6,2,,8,,,7,1,,,12,,1,,1,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412314,11,Parker Noland,,,Sr,INF,6-1,L/R,15080,61,61,0.252,0.383,0.342,45,234,59,12,,80,3,33,41,10,2,2,59,5,3,,5,,3,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412316,12,Tyler Causey,,,Sr,INF,6-6,L/R,15080,31,23,0.250,0.402,0.464,21,84,21,4,1,39,4,21,19,3,1,,37,2,,,,1,2,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412317,21,Ryan Bakes,,,Fr,C,5-10,R/R,15080,12,6,0.211,0.375,0.316,3,19,4,2,,6,,5,5,,,,6,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412318,23,Jake McCoy,,,Fr,P,6-1,L/L,15080,12,1,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412319,24,Ty Good,,,Sr,P,6-2,R/R,15080,21,3,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412322,32,Michael Polk,,,Sr,P,6-3,R/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2024,2023-24,MBA,648,South Carolina,1,I,SEC,8412323,33,Tyler Pitzer,,,Fr,P,6-2,R/R,15080,19,6,,,,,,,,,0,,,,,,,,,,,,,,
