,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8527672,11,Drake Varnado,,,Jr,INF,6-1,R/R,15080,57,57,0.261,0.333,0.467,40,184,48,13,2,86,7,36,21,2,6,6,71,2,,,8,1,2,
1,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8527739,30,Weston Peninger,,,Jr,C,6-4,R/R,15080,39,15,0.170,0.281,0.277,9,47,8,2,,13,1,6,5,3,2,1,15,1,1,,,,1,
2,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8266808,42,Luke Bumpus,,,Sr,OF,5-10,R/L,15080,40,25,0.242,0.363,0.263,7,95,23,2,,25,,15,16,2,,,15,3,1,1,5,,3,
3,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8268024,31,Kameryn Henderson,,,So,OF,5-10,R/R,15080,6,0,0.500,0.750,0.500,1,2,1,,,1,,,1,1,,,,,,,,,,
4,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8277648,20,Jacob Ellis,,,Sr,P,6-1,L/L,15080,16,15,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8270018,7,Carter Sutton,,,Sr,P,6-4,R/R,15080,3,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8260879,18,Zach Williams,,,Sr,P,6-1,R/R,15080,11,0,,,,,,,,,0,,,,,,,,,,,,,,
7,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8263518,6,Ethan Oceguera,,,So,P,6-0,R/R,15080,8,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8269159,32,Foster Kreuzer,,,Sr,P,6-3,R/R,15080,15,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8267243,43,Hunter Hesseltine,,,Jr,P,6-3,L/L,15080,15,14,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8278012,24,Austin Neal,,,Sr,P,6-1,R/R,15080,21,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8268114,14,Trhea Morse,,,Sr,P,5-10,R/R,15080,14,8,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8269343,50,Connor Kaiser,,,Sr,OF,6-0,L/R,15080,19,0,0.500,0.667,0.750,1,4,2,1,,3,,3,1,1,,,,,,,,,,
13,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8269359,19,Peyton Sanderson,,,Sr,INF,6-0,L/R,15080,26,1,0.133,0.235,0.200,9,15,2,1,,3,,3,1,1,,,8,,,,2,,,
14,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8267436,2,Andres Perez,,,Jr,P,5-10,R/R,15080,22,0,,,,,,,,,0,,,,,,,,,,,,,,
15,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8590655,8,Scott Jones,,,Sr,OF,5-10,R/R,15080,14,2,0.214,0.450,0.357,1,14,3,2,,5,,5,2,4,,,6,,,,,,,
16,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8275981,16,Kanin Dodge,,,Sr,INF,5-10,R/R,15080,59,59,0.300,0.431,0.392,54,227,68,15,,89,2,36,35,22,6,4,20,2,1,,14,,1,
17,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8279159,23,Kole Tauzin,,,Sr,P,6-0,R/R,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
18,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8281666,38,Tanner Wilson,,,Sr,OF,6-1,R/R,15080,50,40,0.307,0.393,0.425,30,153,47,9,,65,3,17,15,8,2,2,30,1,2,,1,,,
19,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8286650,49,Jackson Cleveland,,,Jr,P,6-0,L/R,15080,20,4,,,,,,,,,0,,,,,,,,,,,,,,
20,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8279937,22,Gavin Green,,,Sr,P,5-11,R/R,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8283723,3,River Orsak,,,Sr,OF,5-10,R/R,15080,59,59,0.338,0.408,0.641,56,231,78,12,2,148,18,65,28,3,5,2,32,6,,1,9,1,6,
22,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8282513,12,Brooks Caple,,,Sr,P,6-6,R/R,15080,15,15,,,,,,,,,0,,,,,,,,,,,,,,
23,2024,2023-24,MBA,346,Lamar University,1,I,Southland,8527648,13,Ethan Ruiz,,,Sr,INF,5-8,R/R,15080,59,59,0.226,0.363,0.392,40,199,45,9,,78,8,33,32,12,2,,41,2,1,1,1,,2,
