,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8272430,11,Charlie Jones,,,So,1B,6-3,,15080,40,38,0.344,0.415,0.682,32,154,53,9,2,105,13,54,13,7,2,1,58,3,2,1,5,,1,
1,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8276606,32,Kyle Moats,,,Sr,P,6-2,,15080,24,1,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8268979,25,Jake Greiving,,,Sr,OF,5-9,,15080,50,50,0.278,0.355,0.459,28,194,54,14,,89,7,34,13,11,2,,51,5,2,,5,1,4,
3,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8276649,17,Aaron Reyes,,,Jr,UT,5-11,,15080,10,3,0.167,0.238,0.278,1,18,3,2,,5,,3,1,1,1,,7,1,,1,,,,
4,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8270407,1,Jay Thomason,,,Sr,INF,6-1,,15080,55,55,0.358,0.452,0.763,71,215,77,14,5,164,21,55,30,10,4,,69,3,1,,14,8,,
5,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8260010,5,Sam Kulasingam,,,Sr,INF,6-2,,15080,55,55,0.323,0.416,0.498,57,229,74,16,3,114,6,36,26,11,1,,30,6,,,9,1,5,
6,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8262427,22,Chris Stallings,,,Sr,OF,6-0,,15080,18,17,0.300,0.417,0.450,11,60,18,3,,27,2,15,12,,,,18,2,,1,8,,,
7,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8268140,30,Doyle Gehring,,,Sr,P,6-2,,15080,24,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8275533,24,Walker Zapp,,,So,C,5-11,,15080,51,50,0.244,0.353,0.391,27,156,38,9,1,61,4,24,21,6,1,6,49,3,2,1,5,,,
9,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8263938,37,Jimmy Hebenstreit,,,Sr,P,6-1,,15080,18,3,,,,,,,,,0,,,,,,,,,,,,,,
10,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8274450,40,Seungmin Shim,,,Sr,P,6-4,,15080,17,15,,,,,,,,,0,,,,,,,,,,,,,,
11,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8273436,9,Dylan Rogers,,,Jr,P,6-3,,15080,16,14,,,,,,,,,0,,,,,,,,,,,,,,
12,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8268669,19,Joey Collier,,,So,P,6-0,,15080,5,0,,,,,,,,,0,,,,,,,,,,,,,,
13,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8263040,34,Landon Boyd,,,Jr,C,6-0,,15080,19,4,0.130,0.344,0.174,3,23,3,1,,4,,1,6,2,1,,10,,,1,1,,,
14,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8276066,20,Aerik Joe,,,Sr,INF,5-10,,15080,54,54,0.255,0.339,0.310,33,200,51,3,4,62,,16,21,5,1,6,35,4,4,,12,,2,
15,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8259431,23,Jack Bello,,,So,P,6-3,,15080,14,9,0.250,0.455,0.313,4,16,4,1,,5,,3,3,3,,,6,,,,,,,
16,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8284088,10,Tripp Garrish,,,So,OF,6-1,,15080,33,25,0.289,0.423,0.458,17,83,24,5,,38,3,16,15,5,1,,36,2,,1,3,,1,
17,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8280786,18,Ben Weber,,,So,P,6-1,,15080,17,15,,,,,,,,,0,,,,,,,,,,,,,,
18,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8280899,4,Zach Peters,,,Jr,UT,5-9,,15080,39,29,0.290,0.400,0.430,13,107,31,12,,46,1,19,16,5,2,,26,2,2,1,,,1,
19,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8284605,16,Ben Niednagel,,,So,INF,5-9,,15080,29,18,0.132,0.217,0.151,6,53,7,1,,8,,6,5,1,1,5,18,1,1,1,,,,
20,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8284628,26,Cooper Loveridge,,,So,P,6-3,,15080,7,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8281243,3,Chase Spencer,,,Jr,OF,6-1,L/R,15080,55,55,0.326,0.417,0.498,48,215,70,11,4,107,6,32,27,9,3,6,49,5,7,4,26,,3,
22,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8278785,2,T.J. Oster,,,So,INF,5-9,,15080,22,8,0.136,0.296,0.136,2,22,3,,,3,,2,3,2,,1,7,1,,,3,,,
23,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415793,29,Luke Elmore,,,Fr,OF,6-0,,15080,2,1,0.000,0.000,0.000,,2,,,,0,,,,,,,2,,,,,,,
24,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415794,31,Van Klein,,,Fr,C,6-0,,15080,14,5,0.059,0.158,0.059,,17,1,,,1,,3,1,1,,1,6,1,,,,,,
25,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415795,33,Patrick Davidson,,,Fr,P,6-4,,15080,8,1,,,,,,,,,0,,,,,,,,,,,,,,
26,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415799,36,Gaines Estridge,,,Fr,P,6-2,,15080,23,0,,,,,,,,,0,,,,,,,,,,,,,,
27,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415801,38,Ethan Dillinger,,,Fr,P,6-1,,15080,6,1,,,,,,,,,0,,,,,,,,,,,,,,
28,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415806,44,Davis Rhyne,,,Fr,P,6-5,,15080,11,0,,,,,,,,,0,,,,,,,,,,,,,,
29,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415808,45,Bowen Brantingham,,,Fr,P,6-3,,15080,11,1,,,,,,,,,0,,,,,,,,,,,,,,
30,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415788,13,Cam Anstey,,,Fr,UT,6-1,,15080,1,0,,,,1,,,,,0,,,,,,,,,,,,,,
31,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415784,12,Christian Taylor,,,Fr,OF,5-11,,15080,30,14,0.242,0.338,0.355,8,62,15,2,1,22,1,12,7,2,,1,13,4,,,,,3,
32,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415771,6,Connor Christenson,,,Fr,INF,5-10,,15080,23,8,0.179,0.324,0.250,6,28,5,2,,7,,1,4,2,,3,10,,,,2,,,
33,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415790,27,Sam Hentges,,,Fr,P,6-2,,15080,19,0,,,,,,,,,0,,,,,,,,,,,,,,
