,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8276229,30,Zach Garcia,,,Jr,P,6-2,L/L,15080,15,13,,,,,,,,,0,,,,,,,,,,,,,,
1,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8259958,28,Evans Hendricks,,,Sr,P,6-0,L/L,15080,8,3,,,,,,,,,0,,,,,,,,,,,,,,
2,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8261272,2,Sebastian Trinidad,,,Sr,INF,5-11,R/R,15080,55,55,0.320,0.392,0.409,35,203,65,14,2,83,,38,24,4,6,7,26,5,1,1,5,,5,
3,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8260394,5,Tucker McEnroe,,,So,OF,6-2,R/R,15080,5,5,0.368,0.455,0.368,4,19,7,,,7,,1,3,,,,3,,,,1,,,
4,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8271054,39,Matthew Molina,,,Fr,P,6-0,R/R,15080,4,1,,,,,,,,,0,,,,,,,,,,,,,,
5,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8281947,43,Samuel Feltz,,,Sr,P,6-1,R/R,15080,22,3,,,,,,,,,0,,,,,,,,,,,,,,
6,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8282005,9,Chance Reisdorph,,,Jr,C,6-3,R/R,15080,50,43,0.293,0.380,0.452,24,157,46,9,2,71,4,35,14,11,5,6,34,,2,,3,,,
7,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8279511,33,Austin Dean,,,Sr,P,6-0,R/R,15080,17,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8279670,11,Matthew Watson,,,Jr,P,6-5,R/R,15080,13,11,,,,,,,,,0,,,,,,,,,,,,,,
9,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8279703,23,Christian Smith-Johnson,,,So,OF,6-1,R/R,15080,53,44,0.269,0.367,0.419,25,160,43,3,,67,7,24,16,10,2,4,48,1,4,,5,2,,
