season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048518,18,Justin Jensen,Justin,Jensen,Sr.,C,-,,,,,,34,28,https://stats.ncaa.org/players/6048518
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048520,27,Shaun Logan,Shaun,Logan,So.,P,-,,,,,,6,0,https://stats.ncaa.org/players/6048520
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048523,17,Mikey McGuire,Mikey,McGuire,So.,P,-,,,,,,0,0,https://stats.ncaa.org/players/6048523
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048524,3,JJ Valencia,JJ,Valencia,Jr.,OF,-,,,,,,40,40,https://stats.ncaa.org/players/6048524
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048526,38,Nasir Ricks,Nasir,Ricks,So.,OF,-,,,,,,0,0,https://stats.ncaa.org/players/6048526
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048529,24,John Ratcliff,John,Ratcliff,So.,C,-,,,,,,0,0,https://stats.ncaa.org/players/6048529
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048530,36,Luke Dunham,Luke,Dunham,So.,P,-,,,,,,4,0,https://stats.ncaa.org/players/6048530
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048531,26,Phillip Mallory,Phillip,Mallory,Jr.,2B,-,,,,,,0,0,https://stats.ncaa.org/players/6048531
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048533,49,Doug Knight,Doug,Knight,Sr.,P,-,,,,,,8,0,https://stats.ncaa.org/players/6048533
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048534,13,Kellen Mitchell,Kellen,Mitchell,So.,INF,-,,,,,,38,37,https://stats.ncaa.org/players/6048534
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048575,9,Tyler Carlson,Tyler,Carlson,Jr.,P,0-0,,,,,,9,8,https://stats.ncaa.org/players/6048575
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048578,2,Brandon Ramos,Brandon,Ramos,Jr.,C,0-0,,,,,,12,5,https://stats.ncaa.org/players/6048578
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048579,5,Jack Lasswell,Jack,Lasswell,Sr.,INF,0-0,,,,,,40,40,https://stats.ncaa.org/players/6048579
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048580,23,Luke Carroll,Luke,Carroll,Jr.,C,0-0,,,,,,22,19,https://stats.ncaa.org/players/6048580
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048581,19,Jordan Nelson,Jordan,Nelson,Jr.,P,0-0,,,,,,12,10,https://stats.ncaa.org/players/6048581
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048584,44,Nathan Schneiderman,Nathan,Schneiderman,Sr.,P,0-0,,,,,,17,4,https://stats.ncaa.org/players/6048584
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048585,16,Nick Sewruk,Nick,Sewruk,Sr.,P,0-0,,,,,,14,7,https://stats.ncaa.org/players/6048585
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048586,15,Chase Kueter,Chase,Kueter,Sr.,P,0-0,,,,,,14,13,https://stats.ncaa.org/players/6048586
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048587,21,Jared Clevenger,Jared,Clevenger,Sr.,OF,0-0,,,,,,35,34,https://stats.ncaa.org/players/6048587
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048588,34,Brian Sholty,Brian,Sholty,Sr.,P,0-0,,,,,,4,0,https://stats.ncaa.org/players/6048588
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6048589,35,Thomas Kempf,Thomas,Kempf,Sr.,INF,0-0,,,,,,41,41,https://stats.ncaa.org/players/6048589
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091208,1,Josh Pawlowski,Josh,Pawlowski,So.,OF,-,,,,,,23,13,https://stats.ncaa.org/players/6091208
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6195453,12,Ian Meyer,Ian,Meyer,So.,3B,-,,,,,,10,2,https://stats.ncaa.org/players/6195453
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6195439,10,Zach McCoy,Zach,McCoy,Fr.,INF,-,,,,,,40,37,https://stats.ncaa.org/players/6195439
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091235,37,Nick Cassarietti,Nick,Cassarietti,Fr.,3B,-,,,,,,2,0,https://stats.ncaa.org/players/6091235
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091225,20,Jack Dieckman,Jack,Dieckman,Fr.,C,-,,,,,,0,0,https://stats.ncaa.org/players/6091225
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091226,25,Tyler Durelle,Tyler,Durelle,Fr.,OF,-,,,,,,0,0,https://stats.ncaa.org/players/6091226
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091234,33,Jordan Goldstein,Jordan,Goldstein,Fr.,INF,-,,,,,,41,39,https://stats.ncaa.org/players/6091234
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091197,7,Edward Rosas,Edward,Rosas,Fr.,P,5-10,,,,,,9,2,https://stats.ncaa.org/players/6091197
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091200,99,Z M,Z,M,Sr.,UT,-,,,,,,0,0,https://stats.ncaa.org/players/6091200
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091199,8,Estevan Guillen,Estevan,Guillen,Fr.,P,-,,,,,,2,0,https://stats.ncaa.org/players/6091199
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091229,29,Derek Hardin,Derek,Hardin,Fr.,P,6-1,,,,,,5,0,https://stats.ncaa.org/players/6091229
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091238,47,Daulton Kvenvold,Daulton,Kvenvold,Jr.,C,-,,,,,,26,25,https://stats.ncaa.org/players/6091238
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091224,14,Mitch Pomeroy,Mitch,Pomeroy,Fr.,INF,-,,,,,,5,0,https://stats.ncaa.org/players/6091224
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091233,31,Anthony Scanlon,Anthony,Scanlon,Fr.,P,6-0,,,,,,0,0,https://stats.ncaa.org/players/6091233
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091236,43,Evan Hingtgen,Evan,Hingtgen,Fr.,C,-,,,,,,0,0,https://stats.ncaa.org/players/6091236
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091237,45,Jake Whitbeck,Jake,Whitbeck,Fr.,OF,-,,,,,,0,0,https://stats.ncaa.org/players/6091237
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091230,30,Tyler Milford,Tyler,Milford,Fr.,P,-,,,,,,0,0,https://stats.ncaa.org/players/6091230
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091227,28,Zach Asik,Zach,Asik,Fr.,P,-,,,,,,0,0,https://stats.ncaa.org/players/6091227
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6190687,34,Austin Rhoads,Austin,Rhoads,Jr.,RP,0-0,,,,,,1,1,https://stats.ncaa.org/players/6190687
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6190699,3,Dan Frey,Dan,Frey,Sr.,INF,0-0,,,,,,1,1,https://stats.ncaa.org/players/6190699
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6196695,6,Jacob Sonnefeldt,Jacob,Sonnefeldt,So.,ss,-,,,,,,14,8,https://stats.ncaa.org/players/6196695
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091210,98,I M,I,M,Sr.,UT,-,,,,,,0,0,https://stats.ncaa.org/players/6091210
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091212,39,Daniel Butler,Daniel,Butler,Fr.,P,-,,,,,,0,0,https://stats.ncaa.org/players/6091212
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091213,41,Noah Zimmerman,Noah,Zimmerman,Fr.,P,-,,,,,,0,0,https://stats.ncaa.org/players/6091213
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091215,48,Austin Vaughan,Austin,Vaughan,Fr.,P,-,,,,,,9,3,https://stats.ncaa.org/players/6091215
2019,2018-19,MBA,3,III,American Rivers,192,Dubuque,6091209,11,Max Snowden,Max,Snowden,Fr.,OF,-,,,,,,14,3,https://stats.ncaa.org/players/6091209
