season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,219,Evansville,1,I,MVC,8008340,4,Drew Howard,,,Fr,INF,5-11,R/R,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,8008341,7,Kannon Stull,,,Fr,OF,5-10,R/R,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,8008342,11,Chase Hug,,,Sr,UT,6-0,L/L,15001,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,8008346,24,Eric Roberts,,,Sr,INF,-,,15001,61,5,2,2.79,9.2,,6,3,3,3,6,,38,31,1,,,,,1,,3,,1,2,133,13,9,,,1,4,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826301,8,Max Malley,,,Sr,C,-,,15001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826302,35,Nick Smith,,,Jr,P,6-5,R/R,15001,15,15,14,4.63,83.2,1,78,45,43,27,72,,359,318,23,2,,10,7,11,,,,1,2,"1,158",56,111,5,3,,14,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826303,32,Mark Shallenberger,,,Sr,INF,6-2,L/L,15001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826304,13,Brendon Herrin,,,Sr,INF,-,,15001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826305,10,Jace Kressin,,,Sr,P,6-3,L/L,15001,2,2,,0.00,2.0,,0,,,0,2,,6,6,,,,,,,,,,,,17,3,1,,,,,
2023,2022-23,MBA,219,Evansville,1,I,MVC,7826306,3,Brent Widder,,,Sr,INF,6-0,R/R,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
