,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7988518,99,Hunter Havekost,,,So,UT,6-2,,15001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827450,67,Jack Kartsonas,,,Sr,P,6-3,,15001,9,9,4,2.20,28.2,,16,7,7,6,22,,110,98,1,,,1,,3,,1,,1,2,394,34,27,2,,1,7,
2,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827452,6,Justin Miknis,,,Sr,C,-,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827455,38,Michael McNamara,,,Jr,INF,6-2,,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827456,36,Peyton Cariaco,,,So,P,6-0,L/L,15001,20,20,2,6.75,25.1,,27,21,19,9,12,,108,93,4,1,1,4,3,2,1,14,4,3,1,358,41,15,1,1,,4,1
5,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827457,5,Aidan Longwell,,,Jr,UT,-,,15001,58,5,4,1.45,18.2,,6,4,3,9,25,,71,61,,,,1,,,1,2,1,,1,95,7,22,1,,,7,
6,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827458,32,Josh Johnson,,,Sr,OF,6-2,,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827459,19,Eric Chalus,,,So,P,6-1,-/L,15001,14,14,11,6.18,55.1,,68,44,38,16,50,,255,221,19,2,,12,3,7,1,3,,9,2,893,58,48,4,1,,15,2
8,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827461,40,Benny Roebuck,,,Jr,P,6-1,,15001,17,17,4,4.62,39.0,,40,26,20,25,39,,187,153,9,1,,4,4,7,1,17,3,,2,663,26,48,6,1,,14,
9,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827462,18,Josh Mrozek,,,Sr,INF,-,,15001,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827463,17,Mack Timbrook,,,Sr,INF,5-10,L/R,15001,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827465,4,Kyle Jackson,,,Jr,INF,6-3,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827467,26,Richie Dell,,,Sr,P,6-2,R/R,15001,15,15,1,8.23,27.1,,32,27,25,26,25,,133,102,6,,,6,3,2,,5,,2,1,329,21,26,3,4,,7,1
13,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827468,39,Calvin Bickerstaff,,,Jr,P,6-5,,15001,25,25,,4.50,36.0,,36,20,18,11,37,,157,141,6,,,4,2,4,,20,6,1,,448,31,37,1,2,1,8,1
14,2023,2022-23,MBA,331,Kent St.,1,I,MAC,7827470,34,Hunter Klotz,,,So,C,6-3,R/-,15001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
