season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828083,26,Austin Baskin,,,Jr,INF,5-11,R/R,15001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828084,19,Dalton Kendrick,,,Jr,P,-,,15001,28,28,,3.38,45.1,,28,17,17,13,55,,181,163,6,1,,5,4,2,,27,1,2,1,695,39,39,2,3,12,14,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828085,1,Braden Webb,,,Jr,UT,-,,15001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828086,34,Brennan DuBose,,,Jr,C,6-0,R/R,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828088,16,Daniel Casto,,,Jr,P,-,,15001,17,17,,7.58,19.0,,22,19,16,12,20,,94,77,3,,,4,4,4,,16,9,,1,356,20,14,,,,8,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828089,22,Chase Kessinger,,,Sr,P,-,,15001,14,14,,9.69,13.0,,16,17,14,12,13,,70,51,5,1,,4,,4,,7,4,1,2,268,7,17,,1,,1,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828090,33,Drew Edwards,,,So,P,-,,15001,1,1,,81.00,0.1,,3,3,3,1,,,5,4,1,,,,,,,,,,,23,,1,,,,,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828092,21,JT Durham,,,Jr,P,6-0,L/L,15001,17,17,7,6.20,49.1,,64,43,34,19,49,,234,209,12,2,,5,6,3,,2,,2,1,832,45,50,4,3,,16,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828095,43,Hudson Ross,,,So,P,6-10,R/R,15001,10,10,1,5.68,12.2,,9,10,8,10,16,,57,45,1,,,,2,1,,,,,1,227,12,7,1,,,3,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828097,36,Dalton Fowler,,,Sr,P,-,,15001,15,15,15,4.24,85.0,,66,48,40,43,112,,366,311,17,,,8,14,4,,,,6,2,"1,494",66,64,5,6,,26,2
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828098,37,Jackson Lyons,,,Jr,P,6-1,R/R,15001,17,17,,5.40,16.2,,20,11,10,5,12,,75,67,4,,,6,5,2,,8,4,,1,273,22,13,1,,,3,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828103,10,Logan Kohler,,,Jr,INF,6-1,L/R,15001,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,404,Memphis,1,I,AAC,7828106,28,David Warren,,,So,P,6-3,R/R,15001,20,20,8,5.57,72.2,,88,54,45,28,64,,333,289,13,2,1,9,6,13,,10,3,3,,"1,234",82,54,5,5,,17,
