season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810072,17,Zach Listiak,,,Jr,1B,-,,15001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810073,16,Ethan VanDelinder,,,So,C,6-0,R/R,15001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810074,40,Will Lavin,,,Jr,P,5-11,R/R,15001,10,10,10,8.02,46.0,1,62,51,41,36,59,,237,195,8,4,,9,5,1,,,,4,1,654,35,36,1,8,,20,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810076,33,Derek Dolezal,,,Sr,C,-,,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810079,21,Michael O'Malley,,,Sr,OF,-,,15001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810083,22,Jack Munson,,,Jr,INF,6-3,R/R,15001,46,1,,9.00,1.0,,2,1,1,0,3,,5,5,1,,,,1,,,,,,,25,,,,,,1,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810084,12,Christian Turner,,,Sr,P,-,,15001,10,10,,19.29,9.1,,19,26,20,18,5,,74,46,4,,1,2,4,6,,2,1,1,3,174,8,14,,,,2,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810085,18,Carter Simon,,,Jr,INF,-,,15001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810088,1,Hunter Daymond,,,So,OF,5-9,R/R,15001,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810089,2,Tyrese Allen,,,So,OF,5-11,L/L,15001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810090,5,Cam McRoberts,,,So,P,6-3,R/R,15001,8,8,,24.84,8.1,,19,24,23,11,6,,59,43,2,2,,6,5,3,,4,4,,2,157,5,13,,,,2,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810093,25,Jake Matise,,,Sr,P,-,,15001,4,4,,19.29,2.1,,8,7,5,0,1,,15,15,3,,,2,,,,4,2,,,25,2,4,,2,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810095,9,Wyatt Hamann,,,Jr,1B,-,,15001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810096,35,Derek Hoffman,,,So,P,6-2,L/R,15001,10,10,6,12.95,24.1,,38,43,35,26,17,,149,110,10,1,,3,16,11,,2,1,1,1,296,29,26,,5,,3,
2023,2022-23,MBA,54,Bemidji St.,2,II,NSIC,7810097,11,James Wirt,,,Sr,INF,-,,15001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
