season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806525,28,Jackson Duke,,,So,C,6-0,,15001,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806527,26,Riley Orr,,,Sr,INF,-,,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806528,32,Brett McGee,,,Sr,C,-,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806531,11,Conner Allen,,,Sr,OF,-,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806535,3,Chris Lyles,,,Jr,OF,5-10,,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806536,21,Maddox Solomon,,,Sr,UT,-,,15001,2,2,,5.79,4.2,,2,4,3,3,3,,22,15,1,,,,1,4,,1,1,,,,3,7,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806538,13,Chris Sutton,,,Jr,INF,5-8,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806539,19,Santos Sosa,,,Jr,P,-,,15001,16,16,2,5.29,32.1,,40,22,19,13,40,,152,134,9,,,1,6,2,1,7,3,,3,249,26,30,4,2,3,8,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806543,4,Will Richardson,,,Jr,UT,6-3,,15001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806546,44,Isaiah Haynes,,,Jr,P,5-11,,15001,17,17,,1.65,16.1,,11,3,3,8,15,,69,59,2,,,,,2,,6,2,,,63,6,27,,2,12,2,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806547,25,Peyton Ballard,,,So,INF,5-9,,15001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806549,31,Wyatt Marr,,,Sr,P,-,,15001,13,13,12,4.73,59.0,1,66,39,31,21,58,,265,233,14,1,,11,2,3,,,,4,4,368,48,66,5,1,,21,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806554,34,Carson  Cheek,,,So,P,-,,15001,6,6,,1.69,5.1,,4,2,1,2,8,,24,18,,,,,1,3,,4,2,,1,56,5,2,1,,,2,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806555,23,Jeremy Adorno,,,So,P,5-11,,15001,16,16,16,4.20,109.1,3,89,53,51,42,123,,468,402,13,2,,15,5,15,2,,,4,4,619,87,106,8,4,,32,1
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806556,7,Brandon Nicoll,,,So,INF,6-1,,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806561,29,Ben Muldoon,,,So,C,6-0,,15001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806566,46,Hayden Hable,,,So,P,6-2,,15001,14,14,1,10.20,15.0,,16,20,17,17,17,,83,58,1,,,5,2,6,,13,7,1,1,173,10,17,2,1,,8,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806567,9,Jakob Machuca,,,So,OF,-,,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806568,36,Kaleb Wisnoski,,,So,P,6-0,,15001,6,6,,14.54,4.1,,9,7,7,4,2,,24,20,1,,,2,2,,,,,,,25,4,5,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806570,17,Chance Bolter,,,Jr,P,6-0,,15001,17,17,,4.50,34.0,,30,24,17,16,21,,157,124,6,,1,3,2,12,1,12,9,1,4,329,38,34,3,1,,6,3
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7806571,18,Zach Rennard,,,So,OF,6-3,,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997644,33,Landon McAllister,,,So,P,6-2,,15001,10,10,,12.38,8.0,,16,11,11,8,5,,48,38,,1,,1,2,1,,6,6,,1,62,12,5,,1,,2,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997651,35,Beau Leonards,,,So,P,6-3,,15001,2,2,,18.00,1.0,,0,2,2,3,1,,5,2,,,,,1,,,,,,,5,,1,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997604,5,Tyler Abrego,,,So,INF,6-0,,15001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997634,24,Micah Burke,,,So,P,6-1,,15001,9,9,6,9.58,20.2,,30,26,22,6,15,,101,89,5,,,7,3,4,,2,1,,2,66,19,25,2,3,,3,1
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997667,42,Dawson Hurford,,,So,P,-,,15001,8,8,2,9.72,8.1,,10,11,9,4,7,,40,35,2,1,,2,,,,,,,1,72,7,11,,,,3,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997632,20,Mikel Howell,,,Jr,P,6-7,R/R,15001,16,16,16,3.13,89.0,2,79,39,31,37,79,2,393,335,18,,,3,6,13,,,,6,2,582,84,94,8,2,,25,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997633,22,Treshon Paschal,,,Jr,P,6-2,R/R,15001,2,2,,0.00,2.0,,1,,,2,1,,9,7,,,,,,,,,,,,22,4,1,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997673,48,Cy Murphy,,,So,P,5-11,,15001,4,4,2,6.35,5.2,,6,4,4,4,6,,30,23,3,,,,1,2,,1,1,,1,52,2,9,,1,,1,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997610,10,Jake Uber,,,So,P,6-3,,15001,16,16,,3.28,24.2,,19,15,9,10,17,,108,88,1,,,,3,5,2,14,8,1,4,151,27,25,3,,,6,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997670,45,Jack Liddell,,,Sr,P,-,,15001,18,18,1,4.10,37.1,,45,20,17,9,30,,165,151,8,1,,5,1,2,,13,5,,3,229,38,40,4,,1,12,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997608,6,Mikey McGinnis,,,So,OF,6-1,,15001,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997640,30,Jack Roubik,,,So,C,5-10,,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,1376,Southern Ark.,2,II,GAC,7997636,27,Chris Garcia,,,So,OF,5-11,,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
