,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824473,8,Jermel Ford,,,So,P,6-0,,15001,33,16,15,10.05,60.0,1,73,87,67,65,45,,327,236,18,3,6,5,13,13,1,,,6,6,164,49,73,1,9,,9,1
1,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824474,6,Khalil Smith,,,Sr,OF,-,,15001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824475,3,Tyler Daniels,,,Sr,INF,-,,15001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824476,2,Garrett Palladino,,,Jr,SS,5-9,,15001,46,3,,3.86,2.1,,3,1,1,5,2,,15,9,1,,,,,,1,5,5,,1,,3,2,,,1,1,
4,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824477,17,Diego Lopez-Molina,,,Jr,INF,6-1,,15001,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824478,10,Jamil Bentancourt,,,Jr,OF,-,,15001,21,6,,9.95,6.1,,8,9,7,5,3,,34,27,2,,,2,,2,,2,,,,,3,12,,,,2,
6,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7997886,13,"Kiki Ford, Jr.",,,Fr,P,6-4,,15001,18,18,,7.64,17.2,,24,20,15,18,18,,96,73,5,,2,,5,2,,1,,1,2,60,12,21,3,,1,7,
7,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824480,20,Jamal Green,,,Jr,1B,-,,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7997887,23,Gavin Caston,,,Fr,OF,6-3,,15001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7997888,24,Austin Delgado,,,Fr,P,5-11,,15001,13,13,6,8.51,30.2,,39,37,29,34,25,,169,125,9,1,,,6,4,1,1,1,3,3,90,30,33,,5,,13,1
10,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7997889,27,Michael De Anglis,,,Fr,OF,5-10,,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7997890,30,Michael Lorenz,,,So,P,6-2,,15001,21,21,4,11.53,29.2,,51,56,38,28,17,,177,137,6,2,,2,13,5,2,8,4,3,4,47,41,22,,4,1,6,
12,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824486,5,Payton Baylis,,,So,P,5-9,,15001,19,18,,17.08,16.1,,34,32,31,19,11,,105,78,10,2,5,3,4,7,2,18,13,,1,38,11,22,,1,,3,
13,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824488,38,Ire Tolbert,,,So,OF,5-9,,15001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,2022-23,MBA,17,Alcorn,1,I,SWAC,7824489,19,Austin Guzman,,,So,P,-,,15001,15,15,4,13.95,20.0,,33,36,31,22,13,,118,88,8,1,1,6,10,4,,5,3,2,1,59,17,23,1,4,,4,
