season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817200,25,Joe Ferreri,,,Jr,C,-,,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817201,20,Jackson Lowery,,,Sr,p,-,,15001,9,9,,8.53,6.1,,9,7,6,5,5,,37,29,2,,,,1,3,1,,,,,83,7,7,,,,1,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817202,10,Justin Doskoez,,,Jr,P,-,,15001,14,14,,8.67,27.0,,42,27,26,8,15,,134,122,8,1,,4,2,3,1,4,2,1,,184,37,27,3,1,,4,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817203,17,Drew Stabinsky,,,Jr,P,-,,15001,14,6,,12.60,5.0,,8,10,7,8,3,,30,22,2,1,,,1,,,,,,,103,5,5,,,,2,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817204,22,Ryan Castrataro,,,Sr,p,-,,15001,11,11,9,11.00,36.0,,56,47,44,26,19,,187,155,15,2,,7,1,2,,,,,4,511,39,42,1,2,,5,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817207,12,Myles Scarry,,,Jr,P,-,,15001,41,12,11,4.08,70.2,7,71,42,32,20,69,1,302,268,14,3,,3,4,6,,,,6,2,755,86,44,4,7,,18,6
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817208,1,Louis Carvell,,,Sr,INF,-,,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817209,23,Vincent Padula,,,Jr,OF,-,,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817210,13,Mason Compton,,,So,C,-,,15001,25,3,,7.36,3.2,,7,3,3,1,3,,20,17,,,,,,2,,2,2,,,39,3,4,1,,,1,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817211,9,Sam Saltzman,,,So,OF,-,,15001,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817213,6,Matt Dragotto,,,So,OF,-,,15001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817214,14,Cameron Cruz,,,So,OF,-,,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817215,51,Justin Lorenzo,,,Jr,P,-,,15001,8,8,,7.84,10.1,,23,19,9,5,5,,62,54,5,3,,3,2,2,,1,1,,1,99,14,9,,,,2,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817216,41,Cass Muller,,,Jr,P,-,,15001,14,14,2,6.61,31.1,,40,31,23,16,18,,154,127,10,1,2,2,2,5,,,,3,3,364,33,36,3,3,,5,1
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,7817218,4,Trevor Zanderzuk,,,Jr,INF,-,,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014432,5,Tristen Abreu,,,Fr,INF,-,,15001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014433,7,Jemal Betances,,,Sr,INF,-,,15001,41,12,,0.69,13.0,,8,3,1,4,10,,49,45,1,,,,,,,4,1,,,32,11,15,1,,7,3,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014434,11,Matt Castrogiovanni,,,Fr,INF,-,,15001,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014435,18,Frank Rega,,,Fr,C,-,,15001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014436,19,Liam Daly,,,Fr,INF,-,,15001,40,7,2,6.55,11.0,,13,10,8,11,13,,60,44,3,,,,4,4,,,,1,,142,6,12,,,1,5,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014437,21,Luke DiLorenzo,,,Fr,INF,-,,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014438,24,Joe Salerno,,,So,INF,-,,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014439,26,Patrick Reyes,,,Fr,OF,-,,15001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014440,27,Philip Dragovich,,,Fr,P,-,,15001,6,6,,15.88,5.2,,13,12,10,4,9,,38,31,5,2,,1,1,2,,2,2,,1,66,4,4,1,,,3,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014441,28,Bryan Atkinson,,,Jr,P,-,,15001,9,8,1,8.25,12.0,,14,11,11,12,8,,64,49,8,,1,,6,1,,,,1,1,177,8,20,2,,,2,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014442,29,Elian Herrera,,,Jr,OF,-,,15001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014443,31,Brandon Reybok,,,Fr,P,-,,15001,10,9,7,5.20,36.1,1,38,23,21,13,30,,156,134,5,3,1,3,2,5,,,,1,3,376,34,36,3,3,,9,1
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014444,32,KJ Dow,,,Fr,P,-,,15001,11,11,8,8.31,30.1,,32,34,28,29,24,,150,118,4,,,2,6,1,,1,1,,2,390,30,29,2,2,,6,1
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014445,35,Jonathan Uzzo,,,Fr,P,-,,15001,22,16,3,4.86,33.1,,43,24,18,21,19,,166,141,12,3,,2,6,1,3,5,5,2,1,404,30,46,1,2,,6,
2023,2022-23,MBA,30029,Purchase,3,III,Skyline,8014446,42,Tyler Della Mura,,,Fr,INF,-,,15001,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
