season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812316,10,Brandon Merfeld,,,Sr,OF,-,,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812317,1,Tanner Bauman,,,Jr,INF,-,,15001,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812318,21,Nolan Olszewski,,,Jr,INF,-,,15001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812319,6,Dylan Westcott,,,Jr,P,-,,15001,12,12,,3.92,20.2,,25,12,9,6,14,,94,84,5,1,,2,2,2,2,5,4,,2,105,20,24,,4,3,6,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812321,23,TJ Bergland,,,Jr,P,-,,15001,10,10,5,5.85,32.1,1,40,23,21,11,13,1,149,130,6,,,3,,4,2,1,1,1,3,232,34,42,1,3,,3,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812322,45,Jaxon Vance,,,Jr,INF,-,,15001,3,2,,5.40,1.2,,1,1,1,1,1,,7,5,,,,1,,1,,,,,,24,3,,,,1,1,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812325,18,Sam Schneider,,,Sr,C,-,,15001,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812326,8,Jack Arndt,,,Jr,OF,-,,15001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812327,7,Cameron Weber,,,Jr,INF,-,,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,612,Saint Mary's (MN),3,III,MIAC,7812328,17,Timmy Smith,,,Sr,P,-,,15001,9,9,9,4.42,55.0,2,68,30,27,2,29,,237,223,10,3,,4,,6,1,,,2,4,130,69,58,5,2,,7,
