,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822572,1,Scott Mackiewicz,,,Jr,OF,5-11,L/R,15001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822573,13,Marcus Strother,,,Sr,C,-,R/R,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822574,15,Brant Hunt,,,Jr,C,6-0,R/R,15001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822576,28,Patrick Dillon,,,So,P,6-3,R/R,15001,12,12,5,8.10,26.2,,26,29,24,27,29,,139,102,9,,,6,11,5,,6,3,1,4,479,22,26,,1,,10,
4,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822578,22,Mason Sykes,,,Sr,OF,-,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822579,48,Kyle Pijaszek,,,Jr,P,6-0,R/R,15001,26,26,,5.36,42.0,,59,28,25,23,34,,209,177,13,,,8,3,5,1,19,16,3,1,690,50,35,4,4,1,5,1
6,2023,2022-23,MBA,709,Toledo,1,I,MAC,8008287,43,Jackson Bergman,,,Fr,P,6-5,L/R,15001,6,6,,2.25,8.0,,5,5,2,5,3,,36,28,3,,,,1,3,,1,,,,146,8,10,,,,1,
7,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822581,27,Cal McAninch,,,Sr,P,-,R/R,15001,26,26,,3.02,59.2,,48,24,20,18,48,,243,214,9,,,5,2,6,1,33,12,5,,885,39,83,5,1,3,11,2
8,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822585,38,Trey Wright,,,So,C,6-0,L/R,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,2022-23,MBA,709,Toledo,1,I,MAC,7822586,3,Kade Wroot,,,Sr,OF,-,R/R,15001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
