season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817051,26,Steven Vejil,,,Sr,P,-,L/L,15001,14,14,,8.05,19.0,,26,20,17,8,24,,97,85,3,2,,3,2,4,,2,,,,334,18,12,,,,7,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817052,12,Brady Staedler,,,Jr,P,-,R/R,15001,9,9,,10.43,14.2,,24,17,17,7,11,,74,61,2,,,1,,2,,,,3,1,248,11,19,2,1,,4,1
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817053,23,Mason DuBois,,,Jr,INF,-,R/R,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817054,13,Brandon Goynes,,,Jr,INF,-,R/R,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817055,22,Efren Sanchez Jr.,,,Jr,INF,-,R/R,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817056,3,Riley Becker,,,Jr,INF,-,R/R,15001,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817057,44,Efren Rodriguez Jr.,,,Jr,P,-,L/L,15001,1,1,,36.00,1.0,,3,4,4,,,,8,6,2,,,,,1,,,,,1,23,,3,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817058,29,David Matthews,,,Jr,P,-,L/L,15001,12,12,12,6.80,42.1,,50,38,32,27,39,,213,170,13,,,1,,7,,,,6,2,741,52,32,2,4,,8,1
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817059,1,Aaron Gomez,,,Jr,INF,-,L/R,15001,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,24400,Concordia (TX),3,III,ASC,7817060,18,Bailey Figueroa,,,Jr,OF,-,L/L,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
