,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,222,FDU,1,I,NEC,8010217,8,JR Bozek,,,Fr,INF,5-11,R/R,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,222,FDU,1,I,NEC,8009470,1,Franklin Gomez Jr.,,,Fr,INF,5-11,R/R,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,222,FDU,1,I,NEC,7826350,16,Lucas Prokosch,,,Jr,P,6-0,L/R,15001,4,4,,11.57,7.0,,5,9,9,9,3,,37,25,1,,,2,,2,,,,1,,131,5,13,,,,1,
3,2023,2022-23,MBA,222,FDU,1,I,NEC,7826351,2,Hunter D'Amato,,,Jr,INF,5-11,B/R,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,222,FDU,1,I,NEC,7826354,12,Justin Sierra,,,Sr,OF,6-0,R/R,15001,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,222,FDU,1,I,NEC,7826356,36,Ethan Rembish,,,Jr,P,5-10,R/R,15001,11,11,10,7.36,40.1,,42,37,33,27,48,,195,157,6,1,4,4,6,7,1,,,1,3,632,29,35,2,4,,9,2
6,2023,2022-23,MBA,222,FDU,1,I,NEC,7826358,27,TJ Werner,,,Jr,INF,5-6,R/R,15001,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,222,FDU,1,I,NEC,7826359,34,Jude Baxt,,,Jr,P,6-0,R/R,15001,9,9,7,4.31,39.2,,43,22,19,14,26,,177,150,8,,,2,5,9,,,,,4,624,45,35,5,1,,8,
8,2023,2022-23,MBA,222,FDU,1,I,NEC,7826360,17,Tommy Verga,,,Jr,INF,5-11,R/R,15001,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,2022-23,MBA,222,FDU,1,I,NEC,7826361,6,Joan Sosa,,,Jr,SS,5-8,R/R,15001,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
