season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825427,22,Cameron Wheeler,,,Jr,P,6-1,R/R,15001,25,25,,3.22,36.1,,39,19,13,10,27,,160,137,3,1,,3,,8,,11,4,,5,547,34,39,3,2,,4,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825429,13,Nick Pinto,,,Jr,P,6-0,L/L,15001,15,15,12,5.16,66.1,,64,40,38,15,58,,284,252,8,,,6,6,8,1,3,,7,2,924,59,77,7,2,,21,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825430,8,Thomas McCaffrey,,,Jr,C,5-11,R/R,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825431,34,Abraham Garcia-Pacheco,,,Jr,C,5-10,R/R,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825435,27,Jacob King,,,Jr,P,6-4,R/R,15001,28,28,,3.41,37.0,,21,15,14,19,55,,150,126,2,,1,4,4,2,,19,4,3,,592,33,21,2,,8,16,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825436,10,Luke Spillane,,,Jr,OF,6-0,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825437,5,Caden Kendle,,,Jr,OF,5-11,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825439,4,Dub Gleed,,,So,INF,6-1,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825440,14,Danny Suarez,,,So,P,6-3,R/R,15001,6,6,3,5.40,18.1,,19,11,11,6,21,,80,73,4,,,1,3,,,2,,1,,313,9,25,1,,,7,
2023,2022-23,MBA,109,UC Irvine,1,I,Big West,7825442,11,Myles Smith,,,So,OF,6-1,L/R,15001,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
