,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979903,27,Luke Krouse,,,Fr,P,6-2,L/L,15001,17,17,1,6.90,30.0,,31,29,23,17,18,,139,119,7,,,4,2,1,,10,5,1,1,474,18,51,,1,,4,
1,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824924,16,Nathan Rose,,,Sr,INF,6-1,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824925,3,Adam Fallon,,,Sr,UT,5-11,L/R,15001,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824926,17,Rigo Ramos,,,Jr,P,6-5,L/L,15001,14,14,8,6.43,42.0,,58,36,30,37,42,,218,175,18,1,2,4,12,2,,4,2,1,3,851,24,53,2,3,,11,5
4,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824927,11,Mason Montgomery,,,Sr,INF,6-2,R/R,15001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824928,35,Anthony Toma,,,Sr,UT,5-11,R/R,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824930,7,Jack Krause,,,Sr,OF,6-3,L/R,15001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824932,1,Parker Hydrick,,,Sr,OF,6-1,R/R,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824933,23,Landon Willeman,,,So,P,6-0,R/R,15001,17,17,,4.21,25.2,,30,12,12,8,23,,115,102,7,2,,3,1,3,,10,6,,2,389,26,25,2,,,10,
9,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824934,10,Kyle Gurney,,,Sr,C,6-2,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824935,18,Tyler Ross,,,Sr,INF,6-2,R/R,15001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824936,24,Peyton Wilson,,,Jr,P,6-1,R/R,15001,16,16,10,8.48,52.0,,78,52,49,26,44,,263,226,9,,1,11,14,5,1,5,3,3,3,920,58,45,1,5,,19,1
12,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824938,29,Logan Bell,,,Jr,P,6-0,R/R,15001,7,7,,10.13,5.1,,13,6,6,1,3,,30,29,2,1,,1,,,,4,3,,,70,8,4,,,,,
13,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824939,22,Owen Recker,,,Jr,P,6-4,R/R,15001,15,15,,7.32,19.2,,25,25,16,13,12,,98,76,5,,,4,8,5,1,8,1,3,1,322,24,17,1,2,3,5,
14,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824943,25,Nic Good,,,So,P,5-11,R/L,15001,14,14,1,5.21,19.0,,14,14,11,15,13,,87,67,2,,2,1,2,2,,11,4,1,2,327,15,26,1,,,4,1
15,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824944,14,Gavin Ganun,,,So,OF,6-2,R/R,15001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824945,8,Nathan Archer,,,So,OF,6-0,L/L,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824946,12,Connar Penrod,,,So,P,6-2,R/R,15001,18,18,,3.90,30.0,,31,14,13,11,40,,129,116,2,,,1,3,,,11,8,,2,509,16,28,4,,1,9,2
18,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7824947,33,Isaiah Seidel,,,Jr,P,6-2,R/R,15001,16,16,,5.47,24.2,,19,16,15,6,16,,103,87,2,,,5,1,6,,8,4,2,2,350,22,33,,4,1,6,
19,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979828,9,Leighton Banjoff,,,Sr,UT,6-1,R/R,15001,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979826,4,Ryan Johnston,,,Sr,INF,6-0,R/R,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979878,20,Kade Arn,,,Fr,P,6-4,R/R,15001,6,6,,2.35,7.2,,5,3,2,2,6,,32,27,,,,,,1,,1,,,2,73,8,8,,,,4,
22,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979879,21,Sam Seidel,,,Fr,INF,5-10,L/R,15001,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979919,38,Cooper McKenzie,,,Fr,C,6-4,R/R,15001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979891,31,Gage Schenk,,,Sr,P,6-0,R/R,15001,14,14,14,4.99,74.0,,58,43,41,29,58,,311,270,13,3,,12,2,7,1,,,2,2,"1,161",40,113,3,7,,22,1
25,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979890,30,Jacob Turner,,,Fr,P,5-10,R/R,15001,14,14,3,5.09,17.2,,15,11,10,18,13,,87,62,4,,,1,4,4,,,,2,1,303,25,12,1,1,1,4,
26,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979901,26,Justin Fugitt,,,Sr,UT,6-2,L/R,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979905,28,DJ Newman,,,Fr,UT,6-0,R/R,15001,41,15,3,3.49,28.1,,26,11,11,5,33,,114,104,2,1,,,3,2,,8,2,1,2,397,14,34,3,2,,10,
28,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979862,13,Tyler Hays,,,Sr,P,6-4,R/R,15001,12,12,10,9.32,37.2,,53,43,39,23,38,,195,160,14,,,7,6,6,,,,4,2,747,44,26,1,5,,12,
29,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979867,15,Carson Lumley,,,Fr,P,6-4,R/R,15001,1,1,,27.00,0.2,,3,2,2,1,,,6,5,1,,1,,1,,,,,,,26,1,1,,,,,
30,2023,2022-23,MBA,71,Bowling Green,1,I,MAC,7979873,19,Perry Miller,,,Fr,P,6-0,R/R,15001,6,6,,6.48,8.1,,11,8,6,5,3,,40,33,4,1,,1,1,,,,,,2,144,8,13,1,,,1,
