season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827972,1,Jacob Orr,,,So,INF,5-9,R/R,15001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827974,15,Zach Martin,,,So,OF,6-0,R/R,15001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827977,45,Jason Savacool,,,Jr,P,-,,15001,17,17,16,4.22,96.0,,94,52,45,39,95,,420,372,14,,1,15,11,7,,,,1,1,"1,652",112,69,9,5,,18,2
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827978,42,Nick Dean,,,Sr,P,-,,15001,15,15,15,5.54,74.2,,78,53,46,32,77,,342,293,14,3,1,13,2,7,,,,5,5,"1,381",53,89,3,2,,19,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827980,13,Matt Orlando,,,Sr,INF,-,,15001,5,5,,4.50,4.0,,5,2,2,5,3,,22,17,1,,,1,,,,6,3,,,86,3,6,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827981,40,Michael Bouma,,,Sr,INF,-,,15001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827984,38,James Heffley,,,Jr,C,-,,15001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827985,28,David Falco,,,Jr,P,-,,15001,29,29,,3.88,48.2,,38,25,21,22,39,,207,173,8,,,3,3,10,2,26,7,1,1,788,62,33,4,1,9,14,2
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827986,37,Logan Ott,,,Jr,P,5-11,,15001,22,22,1,5.85,40.0,,51,30,26,12,32,,181,167,7,3,,10,2,2,1,18,6,,,625,42,42,3,,,5,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827987,6,Matthew Shaw,,,Jr,INF,-,,15001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827988,8,Kevin Keister,,,Jr,INF,5-9,,15001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827995,41,Bobby Zmarzlak,,,Sr,OF,-,,15001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827996,44,Nigel Belgrave,,,Jr,P,-,,15001,29,29,,6.42,33.2,,37,28,24,29,43,,173,136,5,2,,4,6,3,,26,13,1,4,666,32,25,4,,2,7,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827997,3,Luke Shliger,,,Jr,C,-,,15001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827998,33,Travis Garnett,,,So,P,6-6,L/L,15001,3,3,,9.00,1.0,,1,5,1,7,2,,13,5,,,,,,1,,4,1,,,63,1,1,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7827999,34,Nick Lorusso,,,Sr,3B,-,,15001,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7828001,23,Ian Petrutz,,,So,OF,6-0,L/L,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7828002,35,Ryan Van Buren,,,So,P,6-3,R/R,15001,21,21,8,6.81,35.2,,55,34,27,17,22,,182,163,11,2,1,4,3,,,5,2,1,1,581,41,44,1,3,1,9,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7828003,5,Andrew Johnson,,,So,P,6-0,L/L,15001,22,22,1,5.97,31.2,,24,23,21,30,28,,152,116,7,,1,6,2,4,,20,12,,2,547,23,42,1,,1,11,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7988954,24,Matt Woods,,,N/A,INF,6-1,L/R,15001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989040,4,Alex Irizarry,,,Fr,INF,-,,15001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989041,7,Caleb Estes,,,Fr,INF,-,,15001,3,2,,18.00,1.0,,2,3,2,3,,,8,5,,,,,,,,3,3,,,35,2,1,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989046,9,Simmi Whitehill,,,Fr,INF,-,,15001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989049,10,Joey Colucci,,,Fr,P,-,,15001,6,6,,31.91,3.2,,7,17,13,11,5,,33,16,3,,,,1,3,,9,4,1,2,142,4,2,1,,,2,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989051,12,Devin Russell,,,Fr,C,6-2,,15001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989053,14,Wagner Morrisette,,,Fr,P,-,,15001,3,3,,36.00,2.0,,5,8,8,6,,,15,9,1,,,2,,,,3,,,,53,1,3,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989054,16,Eliakim Stowe,,,Fr,P,-,,15001,5,5,,22.50,2.0,,1,5,5,12,3,,20,7,,,,1,3,1,,9,8,,,94,,3,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989058,22,Kyle McCoy,,,Fr,P,6-6,,15001,15,15,12,5.91,53.1,,55,42,35,24,39,,237,209,11,,1,5,3,1,1,1,1,2,1,848,75,37,4,6,1,11,1
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989060,32,Luke Zeisloft,,,Fr,OF,5-11,,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989067,11,Elijah Lambros,,,So,OF,6-2,,15001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989074,21,Kenny Lippman,,,N/A,P,6-4,R/R,15001,31,31,3,4.40,57.1,,43,35,28,30,56,,239,203,8,1,1,11,1,5,,24,5,1,,933,56,46,8,1,1,12,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989082,26,Nate Haberthier,,,Jr,P,6-5,R/R,15001,17,17,7,8.79,42.0,,55,43,41,25,38,,211,174,15,,,7,2,10,,2,1,,2,763,54,27,2,3,1,7,1
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989091,31,Tommy Kane,,,Jr,P,-,,15001,17,17,,7.31,28.1,,31,26,23,16,29,,135,113,4,1,,8,2,4,,6,2,1,1,478,23,29,2,,1,6,
2023,2022-23,MBA,392,Maryland,1,I,Big Ten,7989093,39,Eddie Hacopian,,,So,INF,6-3,,15001,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
