,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,164,UConn,1,I,Big East,7985387,12,Zach Fogell,,,Sr,P,5-11,L/L,15001,36,36,,1.89,47.2,,37,12,10,23,60,,206,176,4,,1,2,5,4,,33,7,3,,763,38,41,8,,1,22,
1,2023,2022-23,MBA,164,UConn,1,I,Big East,7825844,38,Garrett Coe,,,Sr,P,6-6,,15001,22,22,7,4.42,55.0,,44,28,27,30,47,,242,200,10,1,,4,5,8,,19,8,3,1,838,31,80,6,3,,7,1
2,2023,2022-23,MBA,164,UConn,1,I,Big East,7825846,4,Korey Morton,,,Jr,OF,6-1,,15001,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,164,UConn,1,I,Big East,7825850,1,Bryan Padilla,,,Jr,INF,5-10,,15001,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,164,UConn,1,I,Big East,7825853,2,Ryan Hyde,,,Sr,C,6-1,,15001,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,164,UConn,1,I,Big East,7825854,10,David Smith,,,Sr,INF,-,,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,2022-23,MBA,164,UConn,1,I,Big East,7825858,34,Brady Afthim,,,So,P,6-0,,15001,26,26,,3.91,25.1,,18,11,11,18,23,,113,88,4,,,3,1,4,1,21,7,1,2,392,19,29,,,,9,
7,2023,2022-23,MBA,164,UConn,1,I,Big East,7825860,18,Jack Sullivan,,,So,P,6-0,,15001,14,14,10,5.28,44.1,,60,30,26,16,34,,204,185,7,,,7,2,2,,2,2,,1,574,45,45,4,1,,8,1
8,2023,2022-23,MBA,164,UConn,1,I,Big East,7825861,22,Ian Cooke,,,So,P,6-1,,15001,12,12,12,5.74,53.1,,61,41,34,28,60,,251,213,9,,1,7,3,4,,,,3,3,881,41,52,3,3,,18,
9,2023,2022-23,MBA,164,UConn,1,I,Big East,7825862,25,Thomas Ellisen,,,So,P,6-4,,15001,24,24,4,4.94,51.0,,61,35,28,23,44,,235,203,7,1,,8,7,5,,18,5,3,1,798,39,58,5,1,,10,
10,2023,2022-23,MBA,164,UConn,1,I,Big East,7825864,32,Mitchell Pascarella,,,So,P,-,,15001,1,1,,0.00,1.0,,0,,,2,2,,5,3,,,,,,,,,,,,21,,1,,,,,
11,2023,2022-23,MBA,164,UConn,1,I,Big East,7825865,5,Matt Garbowski,,,So,C,6-0,,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023,2022-23,MBA,164,UConn,1,I,Big East,7825866,40,Braden Quinn,,,So,P,6-3,,15001,14,14,,16.43,7.2,,11,14,14,7,8,,46,36,1,1,1,3,,3,,9,3,,,150,6,8,,1,,3,
13,2023,2022-23,MBA,164,UConn,1,I,Big East,8013108,7,Ryan Daniels,,,Fr,ph,6-0,,15001,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,2022-23,MBA,164,UConn,1,I,Big East,7985360,50,Devin Kirby,,,Sr,P,-,,15001,25,25,,4.35,49.2,,60,25,24,11,43,,220,202,8,1,,6,3,4,,23,14,2,1,748,68,32,7,1,1,8,
15,2023,2022-23,MBA,164,UConn,1,I,Big East,7985367,34,Michael Quigley,,,So,P,5-11,R/R,15001,10,10,,6.52,9.2,,10,7,7,11,14,,52,40,1,1,,1,2,1,,9,2,,,232,6,9,1,,,6,
16,2023,2022-23,MBA,164,UConn,1,I,Big East,7985369,20,Luke Broadhurst,,,Sr,3B,6-2,R/R,15001,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,2022-23,MBA,164,UConn,1,I,Big East,7985370,23,Paul Tammaro,,,Sr,INF,6-0,R/R,15001,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023,2022-23,MBA,164,UConn,1,I,Big East,7985397,48,Jude Abbadessa,,,Fr,P,5-11,,15001,10,10,,5.40,6.2,,11,6,4,2,7,,36,32,2,,1,1,,1,,3,,,1,99,6,7,,,,2,
19,2023,2022-23,MBA,164,UConn,1,I,Big East,7985361,36,Justin Willis,,,Sr,P,-,,15001,24,24,,3.04,23.2,,16,13,8,11,29,,103,84,3,1,,2,3,2,1,18,4,1,5,388,17,22,3,3,11,4,
20,2023,2022-23,MBA,164,UConn,1,I,Big East,7985373,47,Will Nowak,,,Sr,INF,-,,15001,17,17,,4.40,14.1,,16,8,7,11,14,,66,52,4,,1,1,1,1,,19,9,,2,240,7,16,,,,3,1
21,2023,2022-23,MBA,164,UConn,1,I,Big East,7985356,44,Ben  Huber,,,Sr,1B,-,,15001,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
