,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823915,4,Cade Reich,,,Jr,OF,6-1,R/R,15001,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823917,16,Blake Pound,,,Jr,INF,6-4,R/R,15001,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823918,11,Dominick Madonna,,,Sr,P,5-11,R/R,15001,15,15,11,4.95,83.2,2,94,53,46,26,51,,370,329,17,2,1,10,4,7,,,,2,6,992,79,100,8,3,,21,3
3,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823920,3,Aidan Sweatt,,,Jr,INF,5-8,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823922,43,Ty Angevine,,,So,P,6-1,R/R,15001,12,12,,13.11,11.2,,21,19,17,11,7,,72,57,1,,,8,4,1,,12,7,,3,249,11,17,3,,,1,
5,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823924,7,Matthew Clements,,,So,INF,6-2,R/R,15001,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823927,24,Dallen Leach,,,Sr,C,6-0,R/R,15001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823928,36,Brody Maynard,,,Sr,P,6-2,R/L,15001,17,17,,5.96,22.2,,23,18,15,13,21,,109,87,3,1,,4,1,5,,11,5,1,3,406,19,26,1,,,5,
8,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823929,40,Peter Holden,,,Sr,P,6-4,R/L,15001,14,14,14,4.45,87.0,,80,50,43,35,84,,382,329,14,1,2,9,1,11,,,,6,1,"1,152",90,73,4,5,,21,5
9,2023,2022-23,MBA,2711,North Florida,1,I,ASUN,7823930,2,Ian Brown,,,Sr,INF,5-11,L/R,15001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
