season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825245,55,Jonathan Carlos,,,Sr,P,5-11,R/R,15001,21,21,,3.72,38.2,,47,20,16,13,46,,175,158,5,1,1,3,,1,,17,8,2,1,676,37,27,2,,,13,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825248,22,Connor Burns,,,Jr,C,6-1,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825252,11,Jake Rons,,,Jr,P,6-1,R/R,15001,15,15,5,7.71,32.2,,43,31,28,20,36,,162,137,8,,,3,1,2,,7,3,1,2,636,31,30,1,2,,10,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825254,24,Jonathon Long,,,Jr,INF,6-0,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825260,29,Ethan Clough,,,Sr,P,5-10,R/R,15001,19,19,,3.66,19.2,,17,9,8,9,23,,88,73,4,1,,,,3,1,10,2,1,2,344,13,22,1,,,11,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825266,5,Eddie Saldivar,,,So,INF,5-11,L/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825267,36,Tyler White,,,So,OF,6-1,R/R,15001,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825273,32,Dalton Ponce,,,Sr,P,6-2,R/R,15001,20,20,3,3.69,39.0,,32,20,16,19,44,,176,146,8,1,,3,,3,,5,2,7,1,703,28,43,2,1,1,10,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825274,20,Josh Haley,,,Sr,P,6-0,L/L,15001,21,21,,4.67,27.0,,36,15,14,8,19,,130,116,5,,,1,1,1,,18,6,1,3,465,26,35,1,2,2,2,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7825275,27,Rocco Peppi,,,So,INF,5-11,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7987444,37,Nick Wallerstedt,,,Jr,P,6-3,R/R,15001,7,7,,10.80,5.0,,3,6,6,7,4,,26,17,,,,,1,1,,3,1,,1,111,8,3,,1,,2,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975597,6,Jack Hammond,,,So,INF,6-0,R/R,15001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975604,19,Sky Wells,,,Jr,P,6-2,L/L,15001,23,23,1,4.97,25.1,,21,15,14,10,33,,108,94,2,1,1,2,3,3,,27,7,1,,456,22,19,1,,6,13,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975606,9,Joey Walls,,,Sr,OF,6-1,R/R,15001,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975607,40,Jared Snyder,,,Fr,C,6-2,R/R,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975580,3,Jashia Morrissey,,,Jr,UT,6-0,B/R,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975581,4,Kyle Ashworth,,,So,OF,6-0,L/R,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975620,15,Justin Roulston,,,Fr,OF,6-4,R/R,15001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975592,13,Nico Zeglin,,,Sr,P,6-4,R/R,15001,15,15,15,2.00,94.2,1,67,25,21,27,117,1,371,331,15,,,3,2,2,,,,8,3,"1,475",78,74,8,4,,22,1
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975639,45,Matthew Lorenzano,,,Fr,P,6-0,R/R,15001,1,1,,0.00,1.0,,1,,,0,,,4,4,,,,,,,,,,,,8,1,2,,,,,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975640,30,Will Levine,,,Sr,P,6-3,R/R,15001,2,2,,0.00,1.1,,4,,,0,2,,7,7,,,,,1,,,3,3,,,22,1,,1,,,1,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975633,38,Kellan Montgomery,,,Fr,P,6-0,R/R,15001,22,22,3,4.91,40.1,,39,23,22,13,47,,170,151,8,,,3,,,,12,2,5,1,621,30,39,4,4,2,14,
2023,2022-23,MBA,99,Long Beach St.,1,I,Big West,7975636,7,Nick Marinconz,,,Jr,INF,5-10,R/R,15001,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
