season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832830,29,Avery Mosseau,,,Sr,P,-,,15001,12,12,4,9.91,26.1,,32,29,29,34,17,,148,102,7,1,,1,9,8,,3,,3,1,385,21,34,,2,,5,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832831,22,John Donovan,,,Sr,P,-,,15001,11,11,,8.03,24.2,,28,25,22,21,33,,123,96,5,,,3,8,2,,4,1,2,2,422,15,22,2,3,,11,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832832,5,Matthew Michel,,,Jr,P,-,,15001,10,10,6,8.73,33.0,,58,44,32,23,28,,187,155,12,,,2,1,5,,,,1,3,575,24,43,1,4,,12,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832833,33,Mark Monahan,,,Sr,P,-,,15001,5,5,,10.50,6.0,,13,9,7,5,6,,39,29,1,,,,2,3,,,,,2,144,5,6,,,,1,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832834,1,Brady Doran,,,Sr,INF,-,,15001,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832836,3,Zack Clough,,,Jr,OF,-,,15001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832837,34,Mike Borrelli,,,Sr,C,6-4,R/R,15001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832838,43,Joe Sgobbo,,,Sr,P,-,,15001,2,2,,27.00,1.2,,,5,5,7,1,,11,3,,,,,2,,,,,,1,55,2,1,,1,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832839,15,Nolan Elmore,,,Jr,C,-,,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832840,35,Travis MacMurdo,,,Sr,P,-,,15001,4,4,,20.77,4.1,,6,10,10,6,3,,30,18,1,,,1,1,6,,,,,,106,4,5,,,,2,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832841,30,Harry MacKinlay,,,Sr,P,-,,15001,6,6,,15.63,6.1,,13,11,11,5,5,,36,30,3,,,2,2,,,2,2,,1,118,6,7,,,,4,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832842,9,Will Hunter,,,Jr,P,-,,15001,12,12,,7.03,24.1,,34,22,19,28,14,,140,100,7,,1,2,6,7,,7,5,1,4,412,19,34,,,,8,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832844,31,Will Panarello,,,Sr,1B,-,,15001,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832846,4,Ryan Scialabba,,,So,INF,-,,15001,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832847,7,Aidan Dow,,,Jr,OF,-,,15001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832848,19,Jax Budgell,,,So,OF,-,,15001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832849,18,Jared Reminder,,,So,P,-,,15001,9,9,6,8.80,29.2,,48,30,29,7,12,,143,131,11,,,3,1,2,,1,,1,2,442,26,47,1,3,,2,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832850,20,Adam Betty,,,So,P,-,,15001,12,12,8,9.82,44.0,,64,57,48,28,32,,234,190,22,1,3,6,3,11,,2,2,,5,690,38,55,2,6,1,12,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832851,23,Daniel Scolaro,,,So,INF,-,,15001,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832852,36,Roman Ercoli,,,So,P,-,,15001,2,2,,10.80,1.2,,4,2,2,2,,,11,9,1,,,,,,,,,,,34,3,2,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832853,25,Danny Kent,,,So,OF,-,,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832854,11,Zachary Abbott,,,So,P,-,,15001,7,7,,10.38,8.2,,13,10,10,3,8,,43,39,3,,,1,,1,,,,,,117,7,11,,,,2,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7832855,44,Griffin Tomaszycki,,,Jr,P,-,,15001,4,4,,6.75,2.2,,3,3,2,6,4,,19,12,1,,,,2,1,,,,,,16,,4,,,,,
2023,2022-23,MBA,593,St. Anselm,2,II,NE10,7983631,2,Matt Collins,,,Sr,SS,-,,15001,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
