,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7988881,21,Santiago Gomez,,,Jr,P,6-4,R/R,15001,14,14,7,8.03,40.1,,51,41,36,19,34,,196,172,15,5,,5,2,3,,2,2,,2,747,33,50,2,3,,8,
1,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7988896,30,Robert Moya,,,Jr,INF,6-0,R/R,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7988941,32,Carlos Oquita,,,Jr,UT,6-1,R/R,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824831,17,Derrius York,,,Sr,P,6-2,R/R,15001,16,16,,6.14,29.1,,31,28,20,22,15,,145,111,9,,1,3,5,5,,11,6,3,4,475,30,41,2,1,2,5,
4,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824835,35,Boris Pena,,,Sr,C,6-4,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824838,18,Nolan Santos,,,Jr,P,6-1,R/R,15001,16,16,16,3.51,97.1,2,80,50,38,35,138,1,411,365,17,2,,10,17,5,,,,3,2,"1,435",67,84,7,5,,49,2
6,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824840,27,Bryan Pina,,,Jr,P,6-5,R/R,15001,1,1,,27.00,0.1,,0,1,1,1,,,4,1,,,,,,2,,,,,,13,,1,,,,,
7,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824841,20,Alec Mendez,,,Sr,P,5-9,L/L,15001,6,6,2,4.15,8.2,,11,4,4,1,6,,39,33,3,1,,,,3,,2,2,1,1,118,7,11,,,,2,1
8,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824845,29,Franki Febles,,,Sr,UT,6-1,R/R,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824846,3,Yoansell Diaz,,,Jr,P,6-0,R/R,15001,21,20,,7.85,28.2,,39,31,25,17,32,,145,119,5,2,,6,10,4,,15,8,1,4,515,30,22,1,,,7,
10,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824848,2,Colton Olasin,,,Sr,INF,5-7,R/R,15001,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824849,1,Joan Gonzalez,,,Sr,P,6-3,R/R,15001,21,21,,3.80,47.1,,46,22,20,14,63,,200,182,10,2,1,2,2,,2,15,10,2,2,693,32,41,6,2,6,8,
12,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824850,9,Malik Stephens,,,Sr,OF,6-1,R/R,15001,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023,2022-23,MBA,61,Bethune-Cookman,1,I,SWAC,7824851,25,Jeremy Garcia,,,So,INF,5-10,L/R,15001,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
