,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011385,24,Dalton Davis,,,Jr,INF,6-0,R/R,15001,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011386,45,Jacob Havern,,,Fr,P,6-6,R/R,15001,4,4,,22.50,4.0,,9,10,10,6,1,,29,19,3,,,1,1,4,,2,,,,12,3,5,,,,,
2,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011387,30,Jonathan Hogart,,,Jr,OF,6-1,R/R,15001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011388,26,Justin Williams,,,Jr,OF,6-2,R/R,15001,23,13,,5.73,11.0,,10,7,7,13,9,,59,44,1,,,2,4,2,,14,6,,,171,18,6,,,,4,
4,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827713,10,Logan McLeod,,,Jr,SS,5-10,R/R,15001,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827714,47,Jonathan Fincher,,,Sr,P,6-3,L/L,15001,19,19,15,5.46,89.0,,106,58,54,16,84,,390,362,32,2,,15,2,2,,1,,2,8,"1,263",54,118,8,4,,34,
6,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827715,34,Tanner Knight,,,Sr,P,6-3,R/R,15001,10,10,,5.19,8.2,,10,8,5,9,10,,51,38,,,,1,3,4,,10,5,,,135,11,5,,,,3,
7,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827716,11,Jorge Corona,,,Jr,C,6-2,R/R,15001,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827717,38,Landon Tomkins,,,Sr,P,6-3,R/R,15001,30,30,6,3.52,76.2,,67,38,30,34,75,,336,287,13,1,,7,5,10,,7,2,3,2,"1,008",92,52,6,2,3,26,
9,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827721,5,Cole McConnell,,,Jr,OF,6-1,L/L,15001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827723,12,Philip Matulia,,,Sr,UT,6-2,L/R,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827724,32,Kyle Hasler,,,Jr,C,6-0,R/R,15001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827726,19,Jackson Slaughter,,,So,C,6-0,R/R,15001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827727,6,Adarius Myers,,,Jr,OF,5-10,R/R,15001,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827730,36,Greg Martinez,,,Jr,P,6-3,R/R,15001,22,22,8,8.00,45.0,,65,41,40,30,39,,230,189,14,2,,5,5,6,1,10,7,4,1,678,61,27,,5,,14,
15,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827734,17,Slade Netterville,,,So,INF,5-9,R/R,15001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827736,14,Walker Burchfield,,,Sr,INF,6-2,R/R,15001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827737,1,Colton Hegwood,,,So,INF,5-11,L/R,15001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827740,39,Ryan Harland,,,So,P,5-8,L/L,15001,29,29,3,5.98,55.2,,71,40,37,13,27,,252,232,18,2,,7,3,2,,27,11,2,3,728,62,72,,5,,12,1
19,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827741,28,Caden Copeland,,,So,1B,6-2,L/L,15001,16,16,,5.91,21.1,,26,15,14,10,19,,100,83,3,1,1,4,4,6,1,21,11,,1,273,23,14,1,,,3,
20,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827742,2,Thaxton Berch,,,So,INF,5-10,R/R,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827743,13,Jeffrey Ince,,,So,INF,6-0,R/R,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827744,15,Riggs Easterling,,,Jr,INF,5-9,R/R,15001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,7827746,33,Baylor Cobb,,,So,C,6-2,L/R,15001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8014301,40,Reed Smith,,,Jr,p,6-2,R/R,15001,19,19,11,7.96,52.0,,63,48,46,19,30,,242,213,16,2,,11,2,2,1,10,3,5,3,692,59,62,4,4,,9,
25,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011382,16,Ethan Bates,,,Jr,INF,5-11,L/R,15001,58,25,,3.02,44.2,,36,16,15,14,57,,190,168,6,1,2,4,4,7,2,12,3,,1,578,39,33,4,3,10,14,
26,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011384,29,Isaac Crabb,,,Jr,P,6-2,R/R,15001,14,14,,6.75,13.1,,15,13,10,13,11,,69,49,4,,,1,4,6,,5,1,1,,219,13,10,,1,,6,
27,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011379,10,Brody Drost,,,So,OF,6-3,L/L,15001,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011380,5,Rawley Hector,,,So,P,6-2,R/R,15001,14,14,7,7.71,28.0,,43,31,24,12,18,,138,118,8,1,,6,3,5,,8,3,,3,346,30,27,1,3,,7,
29,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8011381,3,Will Safford,,,So,INF,5-8,L/R,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8012225,43,Alec SPARKS,,,Jr,p,-,,15001,22,22,7,6.44,58.2,,81,43,42,27,51,,282,249,20,1,,10,10,1,,15,5,3,2,812,64,55,3,3,,16,1
31,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8012238,35,Nick Fraginals,,,Fr,p,6-3,R/R,15001,15,15,2,9.78,19.1,,27,22,21,12,11,,99,79,6,,1,2,2,5,,7,2,,3,299,16,27,1,1,,2,
32,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8021179,21,Karson Evans,,,Fr,1b,6-2,R/R,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023,2022-23,MBA,366,Louisiana Tech,1,I,CUSA,8155691,20,Grant Hubka,,,Jr,P,6-4,R/R,15001,1,1,,,,,0,,,1,,,2,,,,,,,1,,,,,,9,,,,,,,
