,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826275,9,Tyler Helgeson,,,Sr,P,-,,15001,18,18,,7.71,25.2,,34,22,22,12,12,,130,100,7,,2,2,4,9,1,19,11,3,6,387,34,28,2,1,,2,
1,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826277,48,Nick Chittum,,,Jr,P,6-2,R/R,15001,16,16,6,6.23,47.2,,42,39,33,27,35,,218,176,11,3,,6,8,9,,8,2,1,5,816,26,77,3,5,1,10,
2,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826278,27,Cory Taylor,,,Jr,INF,6-2,,15001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826279,35,Trevor House,,,Sr,P,-,,15001,16,16,,5.40,20.0,,19,16,12,22,24,,104,74,4,,,,6,4,,14,7,3,1,362,19,15,3,1,1,5,
4,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826280,20,Ryan Lux,,,Sr,C,-,,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826281,2,Evan Sines,,,Jr,INF,6-2,,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826283,22,Luke Russo,,,Sr,P,-,,15001,17,17,11,4.62,78.0,,66,46,40,25,107,,335,296,12,2,3,7,10,12,,4,1,2,,"1,238",69,47,6,4,2,34,
7,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826285,40,Zach Gillig,,,Sr,P,-,,15001,19,19,1,9.26,34.0,,52,42,35,21,32,,181,152,13,1,1,6,1,8,,15,5,,,626,31,35,1,1,2,9,
8,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826286,1,Cam'Ron McCoy,,,So,P,6-1,,15001,6,6,1,13.50,4.0,,3,6,6,13,5,,27,13,,,,,1,1,,,,,,124,3,2,,,,1,
9,2023,2022-23,MBA,204,Eastern Mich.,1,I,MAC,7826288,5,Glenn Miller,,,Jr,INF,6-0,,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
